gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
SETD8	1167786	177	45	1236330	338364	0	0	0	0	50	7	28724308	1	1
SETDB2	413604	343	39	2563276	635276	0	0	0	0	4	2	4908688	1	1
SETMAR	96339	400	-20	2348304	640578	0	0	0	0	43	11	20850838	1	1
SF3A2	1603571	240	27	1551558	511884	0	0	0	0	50	8	29695056	1	1
SF3B14	243145	226	33	453080	110860	0	0	0	0	50	4	24477406	1	1
SF3B2	3581017	208	47	3141194	870010	0	0	0	0	50	8	26558200	1	1
SF3B4	798975	560	17	1415634	459828	0	0	0	0	50	17	31013326	1	1
SF4	930697	232	10	2281788	598644	0	0	0	0	41	11	22947538	1	1
SFMBT2	169112	363	12	3148424	849766	0	0	0	0	50	5	28405706	1	1
SFN	1022828	188	30	841572	241482	0	0	0	0	50	8	25771094	1	1
SFPQ	822666	380	36	2402770	723482	0	0	0	0	50	8	22320938	1	1
SFRP1	248918	632	-4	1088838	289200	0	0	0	0	50	14	31997088	1	1
SFRP4	100826	683	10	1213194	321012	0	0	0	0	50	11	36061312	1	1
SFRP5	555867	209	33	1075342	315710	0	0	0	0	50	11	30476378	1	1
SFRS1	854628	182	27	898448	274258	0	0	0	0	50	5	24714068	1	1
SFRS11	296676	445	-11	1683144	490194	0	0	0	0	50	6	26742806	1	1
SFRS12	388631	437	33	2188280	586594	0	0	0	0	50	13	26941390	1	1
SFRS12IP1	81822	632	-1	588040	111824	0	0	0	0	50	8	29004350	1	1
SFRS13A	NaN	NaN	NaN	998222	265582	0	0	0	0	50	23	53943030	1	1
SFRS13B	376032	446	27	901340	258352	0	0	0	0	50	15	33134608	1	1
SFRS14	1327004	215	24	3696940	1056062	0	0	0	0	50	9	30009802	1	1
SFRS15	291511	621	26	3925408	1164512	0	0	0	0	50	13	35011998	1	1
SFRS16	1135715	208	25	2364692	679138	0	0	0	0	50	10	26036194	1	1
SFRS17A	NaN	NaN	NaN	2357462	684922	0	0	0	0	50	23	54362370	1	1
SFRS18	259457	638	13	2859224	695044	0	0	0	0	50	7	42033292	1	1
SFRS2	827288	206	22	711432	257388	0	0	0	0	50	6	19655960	1	1
SFRS2B	273779	513	16	890736	332580	0	0	0	0	50	4	30597842	1	1
SFRS2IP	817865	602	11	5091848	1339960	0	0	0	0	15	5	11870214	1	1
SFRS3	889664	178	40	574062	170628	0	0	0	0	50	14	28438000	1	1
SFRS4	494473	235	21	1706280	469950	0	0	0	0	50	2	23272406	1	1
SFRS5	610490	333	47	954360	270402	0	0	0	0	50	7	27083580	1	1
SFRS6	316530	559	-45	1171260	354270	0	0	0	0	50	13	26753410	1	1
SFRS7	850854	184	26	819400	257870	0	0	0	0	50	5	24978686	1	1
SFRS8	364490	367	7	3285794	942310	0	0	0	0	50	10	27375672	1	1
SFRS9	1563159	216	45	761078	219310	0	0	0	0	50	15	30093670	1	1
SFT2D1	199596	556	18	583702	153758	0	0	0	0	50	8	22685812	1	1
SFT2D2	442995	299	18	582738	159060	0	0	0	0	50	5	26983806	1	1
SFT2D3	NaN	NaN	NaN	653592	283416	0	0	0	0	50	23	53960864	1	1
SFTA2	2223866	223	25	273776	83386	0	0	0	0	50	8	31368560	1	1
SFTA3	58829	624	-18	333544	95918	0	0	0	0	50	7	26372148	1	1
SFTPA1	478276	NaN	11	918210	260280	0	0	0	0	50	6	33432484	1	1
SFTPA2	478276	NaN	11	848802	254496	0	0	0	0	50	6	33432484	1	1
SFTPB	1158965	170	43	1375628	397168	0	0	0	0	50	7	26622306	1	1
SFTPC	587455	196	50	683476	210152	0	0	0	0	50	11	27196850	1	1
SFTPD	570627	613	29	1273926	397650	0	0	0	0	50	15	30321174	1	1
SFXN1	184629	674	15	1149088	309926	0	0	0	0	50	4	23193840	1	1
SFXN2	878626	180	27	1154872	309926	0	0	0	0	50	7	27533768	1	1
SFXN3	744964	188	46	1139448	332580	0	0	0	0	50	9	28667432	1	1
SFXN4	789279	149	29	1220424	323904	0	0	0	0	50	8	32026490	1	1
SFXN5	453374	421	27	1196324	358126	0	0	0	0	50	12	32419320	1	1
SGCA	1277832	210	26	1318270	419822	0	0	0	0	50	7	32307014	1	1
SGCB	114535	815	8	1124988	290646	0	0	0	0	50	14	30177538	1	1
SGCE	393749	462	4	1728452	449224	0	0	0	0	0	0	449224	1	1
SGCG	189677	771	-4	1024732	279560	0	0	0	0	50	18	32905176	1	1
SGEF	94659	975	-13	2764270	789998	0	0	0	0	50	12	31611488	1	1
SGK1	97901	129	15	2290946	596716	0	0	0	0	50	7	25307892	1	1
SGK196	304258	559	12	1197288	336918	0	0	0	0	50	8	28726718	1	1
SGK2	345777	303	4	1497574	422714	0	0	0	0	50	11	28809140	1	1
SGK223	132314	199	43	4638768	1470582	0	0	0	0	39	2	20511992	1	1
SGK269	311464	502	30	5912694	1683144	0	0	0	0	42	4	22609656	1	1
SGK494	1651143	225	31	1443108	406326	0	0	0	0	50	9	29257882	1	1
SGMS2	144491	683	6	1266214	344630	0	0	0	0	50	16	36135058	1	1
SGOL1	100093	761	9	2013796	496460	0	0	0	0	50	16	38715686	1	1
SGOL2	555530	248	24	4516822	1030034	0	0	0	0	50	4	27608478	1	1
SGPL1	424452	579	30	2012832	536466	0	0	0	0	50	13	25930154	1	1
SGPP1	321254	311	18	1459014	472842	0	0	0	0	50	5	33057488	1	1
SGPP2	283423	596	13	1333212	423678	0	0	0	0	50	5	23827670	1	1
SGSM2	780080	271	29	3676214	1020394	0	0	0	0	34	14	23071412	1	1
SGTB	414857	242	34	1116794	264136	0	0	0	0	50	16	27214202	1	1
SH2B1	1146511	221	56	2691006	866154	0	0	0	0	50	7	37137136	1	1
SH2B2	574073	361	45	1952582	644434	0	0	0	0	50	12	28352204	1	1
SH2D1A	216982	NaN	-14	452598	124356	0	0	0	0	50	9	22411072	1	1
SH2D2A	1649536	208	53	1368398	415966	0	0	0	0	50	6	29402482	1	1
SH2D3A	736129	272	27	1905346	649736	0	0	0	0	50	22	33204980	1	1
SH2D4B	302345	686	-11	1307184	344148	0	0	0	0	50	10	28648634	1	1
SH2D5	634204	208	34	1429130	462238	0	0	0	0	50	8	27424354	1	1
SH2D6	1067736	180	39	590932	195692	0	0	0	0	50	19	32009620	1	1
SH2D7	434458	271	63	1531796	457900	0	0	0	0	50	16	28484754	1	1
SH3BGR	294735	503	5	859406	219310	0	0	0	0	50	3	29587570	1	1
SH3BGRL	137219	NaN	-22	411628	104594	0	0	0	0	50	12	30549642	1	1
SH3BGRL3	1021101	217	22	326796	92544	0	0	0	0	50	12	25121840	1	1
SH3BP1	1136064	180	65	2400360	743244	0	0	0	0	32	8	17082562	1	1
SH3BP4	133390	408	-10	3231328	967856	0	0	0	0	50	10	30949702	1	1
SH3BP5	516326	303	32	1595902	434282	0	0	0	0	50	7	26624234	1	1
SH3BP5L	411701	567	-4	1323572	414520	0	0	1	0	50	11	23757780	1	1
SH3D19	211734	335	23	2723782	788552	0	0	1	0	50	8	27127442	1	1
SH3D20	748554	327	12	839644	311372	0	0	0	0	50	17	32095898	1	1
SH3GL3	179993	757	-3	1245488	310408	0	0	0	0	50	12	29421280	1	1
SH3GLB1	315130	393	-12	1297544	336436	0	0	0	0	50	3	25455384	1	1
SH3KBP1	340334	NaN	58	2421086	663232	0	0	0	0	4	1	2568096	1	1
SH3PXD2A	539433	300	35	3752370	1120650	0	0	2	0	50	11	30789196	1	1
SH3PXD2B	495571	267	42	3130108	895556	0	0	1	0	50	14	25907982	1	1
SH3RF2	396248	406	-7	2441812	771200	0	0	1	0	50	10	27963712	1	1
SH3RF3	266032	464	13	2548334	848320	0	0	0	0	50	2	22774018	1	1
SH3YL1	304765	624	-18	1207410	336918	0	0	0	0	50	9	24019988	1	1
SHARPIN	2720766	211	27	1295134	440066	0	0	1	0	31	2	18310698	1	1
SHB	486918	551	16	1718812	522488	0	0	0	0	50	15	26209232	1	1
SHBG	2069567	213	34	1368880	425606	0	0	0	0	37	6	19335430	1	1
SHC4	398758	314	9	2188762	612140	0	0	0	0	50	12	32650680	1	1
SHCBP1	422519	419	-38	2385418	606356	0	0	0	0	50	14	26616040	1	1
SHD	2132502	244	39	1174634	336436	0	0	1	0	48	3	24791670	1	1
SHF	667418	544	27	1454194	425606	0	0	0	0	50	12	37348734	1	1
SHFM1	170353	1045	10	268956	50610	0	0	0	0	50	10	31480866	1	1
SHISA2	96652	584	12	984244	308480	0	0	1	0	15	4	9894496	1	1
SHISA3	197282	646	24	789516	253050	0	0	0	0	50	7	26407334	1	1
SHISA4	736064	208	24	676728	205332	0	0	0	0	50	8	34844744	1	1
SHISA5	1480689	223	45	820364	254014	0	0	0	0	50	11	30608446	1	1
SHISA6	NaN	NaN	NaN	1845578	577918	0	0	0	0	50	23	54255366	1	1
SHISA7	NaN	NaN	NaN	1713510	642024	0	0	0	0	50	23	54319472	1	1
SHISA9	NaN	NaN	NaN	1560716	457900	0	0	0	0	50	23	54135348	1	1
SHKBP1	820124	226	40	2421086	751438	0	0	1	0	50	8	28681410	1	1
SHMT1	957114	254	9	1681698	481518	0	0	0	0	45	11	22854030	1	1
SHOC2	313830	252	16	2014760	554782	0	0	0	0	50	7	28394620	1	1
SHOX2	162819	946	-8	1196806	376442	0	0	1	0	50	15	28369074	1	1
SHPK	504736	354	20	1608434	505618	0	0	0	0	50	5	31675594	1	1
SHROOM1	718028	356	58	2764270	976532	0	0	2	0	50	9	23701868	1	1
SHROOM2	157955	NaN	0	5379120	1690374	0	0	2	0	50	18	33659506	1	1
SIAH1	170149	392	3	1060400	307516	0	0	0	0	50	10	29670474	1	1
SIAH2	348288	544	27	1080644	334990	0	0	0	0	50	14	28518012	1	1
SIDT1	466309	468	21	2940200	790480	0	0	0	0	50	4	26687376	1	1
SIGIRR	2206786	344	58	1390088	439102	0	0	1	0	12	2	5719412	1	1
SIGLEC12	360870	583	-4	2093326	641060	0	0	0	0	50	8	21922806	1	1
SIGLEC14	443199	644	-23	1347190	409700	0	0	0	0	50	6	22852102	1	1
SIGLEC5	443199	644	-23	1875462	565386	0	0	2	0	50	6	22852102	1	1
SIGLEC6	328446	627	-26	1595420	462238	0	0	0	0	50	11	29871950	1	1
SIGLEC7	355132	632	1	1587226	480554	0	0	0	0	50	18	30197782	1	1
SIGMAR1	731413	298	51	754812	237144	0	0	0	0	50	4	22016796	1	1
SIK1	807666	312	65	2629310	846874	0	0	0	0	50	12	27966122	1	1
SIKE1	600310	596	-5	758186	187498	0	0	0	0	50	16	28352204	1	1
SIL1	1351545	442	35	1593974	462238	0	0	0	0	50	7	26942836	1	1
SILV	2080397	229	31	2224912	707576	0	0	0	0	50	14	27474000	1	1
SIN3A	775031	296	47	4437774	1204518	0	0	0	0	11	1	6660276	1	1
SIP1	314287	166	3	1012682	261244	0	0	0	0	50	11	26966454	1	1
SIRPB1	421731	424	39	2612922	796746	0	0	2	0	44	5	24106748	1	1
SIRPD	422390	424	46	676246	202922	0	0	0	0	50	12	28253876	1	1
SIRPG	421072	486	32	1315860	399096	0	0	0	0	50	8	22555190	1	1
SIRT5	277510	425	37	1127880	332580	0	0	1	0	31	5	16137842	1	1
SIRT6	2256881	244	42	1199698	388010	0	0	0	0	50	7	29096894	1	1
SIRT7	3798594	211	19	1368880	425606	0	0	1	0	42	10	18250930	1	1
SIT1	1202125	248	37	668534	212080	0	0	0	0	50	8	28143980	1	1
SIVA1	711772	247	36	601054	182678	0	0	0	0	50	11	25495390	1	1
SIX4	352813	482	5	2590750	816026	0	0	0	0	17	2	11373754	1	1
SIX5	929036	203	43	2323722	897966	0	0	0	0	50	4	30617122	1	1
SIX6	325446	618	0	818436	258834	0	0	0	0	50	19	29222214	1	1
SKA2	843250	507	9	609248	125320	0	0	0	0	50	20	25700722	1	1
SKA3	447305	240	43	1511552	394276	0	0	0	0	50	13	25647702	1	1
SKAP2	1041630	540	14	1337550	293538	0	0	0	0	50	16	26896082	1	1
SKI	788773	262	30	2413856	786142	0	0	0	0	20	6	11850934	1	1
SKIL	368934	202	23	2385900	614550	0	0	0	0	50	5	30255622	1	1
SKIV2L2	344578	395	38	3739838	937972	0	0	0	0	50	5	27339040	1	1
SKP1	766424	144	54	628528	145082	0	0	0	0	50	5	29766874	1	1
SKP2	174910	599	-4	1676878	473324	0	0	0	0	50	11	29985702	1	1
SLA	NaN	NaN	NaN	1113420	318120	0	0	0	0	50	23	53995568	1	1
SLA2	1019481	176	62	941346	235698	0	0	1	0	39	5	17260420	1	1
SLAIN1	131557	900	38	1214158	338846	0	0	0	0	50	7	28216280	1	1
SLAMF1	1160206	634	30	1166440	325832	0	0	0	0	50	21	31087554	1	1
SLAMF7	1188881	618	29	1164994	330170	0	0	0	0	50	20	29715782	1	1
SLAMF8	802263	403	6	967856	295948	0	0	0	0	50	8	21163656	1	1
SLBP	884891	350	36	973640	242446	0	0	0	0	50	4	32802028	1	1
SLC10A1	610490	333	47	1183792	357644	0	0	0	0	50	7	27083580	1	1
SLC10A3	2163759	NaN	42	1531796	541768	0	0	0	0	50	7	29925934	1	1
SLC10A4	310162	396	52	1429130	482482	0	0	0	0	50	6	27305300	1	1
SLC10A5	158801	681	12	1465280	436210	0	0	0	0	50	8	24840834	1	1
SLC10A6	266749	603	40	1290796	377888	0	0	0	0	50	4	21126060	1	1
SLC10A7	60942	1043	16	1242596	362464	0	0	0	0	50	9	25875688	1	1
SLC11A1	734742	197	37	1885584	585630	0	0	1	0	50	13	29528284	1	1
SLC11A2	566864	155	40	2170446	633348	0	0	0	0	50	7	26520604	1	1
SLC12A3	785707	125	37	3597166	1022804	0	0	0	0	1	0	4510556	1	1
SLC13A1	99560	955	-15	2075974	593342	0	0	0	0	50	15	31197932	1	1
SLC13A2	1517567	225	24	2179122	672390	0	0	1	0	42	12	21384412	1	1
SLC13A3	293732	642	28	2059586	628528	0	0	0	0	50	11	30617604	1	1
SLC13A4	471922	312	2	2170446	636240	0	0	0	0	50	14	32166270	1	1
SLC14A1	381180	401	25	1540954	445850	0	0	0	0	50	8	26905722	1	1
SLC15A1	334185	409	41	2543996	661786	0	0	1	0	50	12	35888274	1	1
SLC15A2	516880	677	28	2586412	701792	0	0	0	0	50	5	24025772	1	1
SLC15A3	802735	546	56	1928000	640096	0	0	0	0	50	13	34171390	1	1
SLC15A4	34588	1027	-23	1929446	621298	0	0	0	0	9	6	6347458	1	1
SLC15A5	NaN	NaN	NaN	2001264	561048	0	0	0	0	50	23	54238496	1	1
SLC16A1	601487	276	16	1693748	502726	0	0	0	0	50	4	25270296	1	1
SLC16A10	362574	424	28	1743876	523452	0	0	2	0	0	2	523452	1	1
SLC16A11	1696302	360	24	1483596	584184	0	0	0	0	7	0	2717034	1	1
SLC16A12	249560	164	13	1756408	521042	0	0	0	0	50	5	24251830	1	1
SLC16A14	377632	648	26	1739056	500798	0	0	0	0	50	9	34177174	1	1
SLC16A5	1311590	159	28	1689892	534056	0	0	0	0	50	10	33499482	1	1
SLC16A8	1478013	200	76	1613736	600090	0	0	0	0	50	8	24759858	1	1
SLC16A9	135396	527	-16	1741466	499834	0	0	0	0	50	8	32067942	1	1
SLC17A1	293308	635	30	1635426	464166	0	0	0	0	50	7	24555490	1	1
SLC17A2	392745	685	34	1509142	444404	0	0	0	0	50	3	24849028	1	1
SLC17A3	313920	673	30	1737128	502726	0	0	0	0	50	7	29020738	1	1
SLC17A4	272695	635	29	1722668	501280	0	0	0	0	50	4	23374590	1	1
SLC17A9	961230	336	40	1512998	452116	0	0	0	0	50	3	31180580	1	1
SLC18A2	202102	624	0	1815212	505618	0	0	0	0	50	11	27819112	1	1
SLC18A3	118787	312	32	1690856	621298	0	0	0	0	50	1	28280868	1	1
SLC19A1	422182	618	40	1927518	669498	0	0	0	0	50	10	27859600	1	1
SLC19A3	164044	353	-10	1702424	482482	0	0	0	0	50	9	31147322	1	1
SLC1A1	228047	813	19	1814730	526344	0	0	0	0	50	9	28091442	1	1
SLC1A3	376343	436	11	1876908	552372	0	0	0	0	50	10	29053996	1	1
SLC1A7	509533	391	21	1894742	596716	0	0	1	0	50	10	31278426	1	1
SLC20A2	582397	459	34	2205150	679620	0	0	0	0	50	13	38357078	1	1
SLC22A1	653494	449	3	1937640	527790	0	0	0	0	50	7	22619296	1	1
SLC22A12	1970283	411	54	1846542	614550	0	0	0	0	50	10	26183204	1	1
SLC22A13	301168	437	22	1867268	582256	0	0	0	0	50	8	30110058	1	1
SLC22A17	1220624	456	31	1774724	612622	0	0	0	0	24	9	16722508	1	1
SLC22A18	552601	256	34	1409850	488748	0	0	0	0	50	15	28988444	1	1
SLC22A18AS	552601	256	34	842536	276668	0	0	0	0	50	15	28988444	1	1
SLC22A2	653647	326	-9	1914504	555264	0	0	1	0	50	11	25274152	1	1
SLC22A20	3317462	168	54	1172224	377888	0	0	0	0	50	8	26502288	1	1
SLC22A23	465372	453	27	2305406	726856	0	0	0	0	15	2	9446236	1	1
SLC22A24	NaN	NaN	NaN	1880282	563458	0	0	0	0	50	23	54240906	1	1
SLC22A25	1852481	572	32	1873052	550444	0	0	0	0	50	13	24718406	1	1
SLC22A5	543074	264	63	1896188	576472	0	0	1	0	50	11	21384894	1	1
SLC22A6	2447828	398	48	1895224	603464	0	0	0	0	50	6	22305514	1	1
SLC23A1	832127	177	48	2061032	638650	0	0	1	0	50	10	28120362	1	1
SLC23A3	773232	177	36	2111642	637204	0	0	0	0	20	2	9669402	1	1
SLC24A2	493733	635	-12	2287090	639614	0	0	0	0	50	7	20361126	1	1
SLC24A4	368522	642	27	2132850	591414	0	0	1	0	4	3	3902272	1	1
SLC24A5	219744	588	-38	1736164	489230	0	0	1	0	50	11	28326658	1	1
SLC24A6	441204	251	37	1987768	636722	0	0	0	0	50	8	23377964	1	1
SLC25A1	487560	277	18	1071004	328724	0	0	0	0	50	7	27081652	1	1
SLC25A10	3745109	205	30	1000632	309444	0	0	0	0	50	11	24222428	1	1
SLC25A11	1416161	231	30	1074860	332098	0	0	0	0	50	9	25292950	1	1
SLC25A13	149460	802	2	2361800	673354	0	0	1	0	50	18	24469694	1	1
SLC25A14	301928	NaN	28	1152944	313300	0	0	0	0	50	10	35621728	1	1
SLC25A15	270527	470	44	1047868	296912	0	0	0	0	50	7	32275684	1	1
SLC25A16	782017	294	35	1160174	330652	0	0	0	0	50	8	33186182	1	1
SLC25A17	854552	191	47	1070040	312336	0	0	1	0	6	1	4271002	1	1
SLC25A18	431029	390	-37	1089802	327278	0	0	0	0	50	11	27939612	1	1
SLC25A19	1723762	171	31	1103780	323422	0	0	0	0	50	9	26479634	1	1
SLC25A21	68926	481	-44	1073896	285344	0	0	0	0	50	17	28374858	1	1
SLC25A22	1788356	193	48	1098960	352824	0	0	0	0	50	11	25937384	1	1
SLC25A24	226531	454	-15	1827262	483446	0	0	0	0	50	4	24104338	1	1
SLC25A26	85846	616	0	747100	214490	0	0	0	0	50	9	28142052	1	1
SLC25A27	141781	596	1	1135592	316192	0	0	0	0	50	14	28010466	1	1
SLC25A29	412002	237	37	983280	352824	0	0	0	0	50	10	26193808	1	1
SLC25A3	487754	218	21	1395390	401988	0	0	0	0	50	3	23123950	1	1
SLC25A30	680643	296	78	1033408	285344	0	0	0	0	50	13	29098340	1	1
SLC25A31	220342	437	-6	1084982	314746	0	0	0	0	50	14	27457130	1	1
SLC25A33	749351	268	33	1103780	327760	0	0	0	0	50	5	26892226	1	1
SLC25A34	683349	174	22	1002078	344148	0	0	0	0	50	5	31484722	1	1
SLC25A35	870950	218	18	1178008	311372	0	0	0	0	50	7	25177270	1	1
SLC25A36	209562	727	18	1068112	320048	0	0	0	0	50	5	27537142	1	1
SLC25A37	474894	409	36	1150534	337400	0	0	0	0	50	5	32344128	1	1
SLC25A39	1036092	172	39	1242114	383190	0	0	0	0	50	18	40413772	1	1
SLC25A4	317559	530	42	1024732	289682	0	0	0	0	50	7	21312594	1	1
SLC25A40	237024	758	6	1220906	307516	0	0	0	0	50	22	35252034	1	1
SLC25A41	865106	219	33	1254646	392348	0	0	0	0	50	12	28370520	1	1
SLC25A42	1293709	215	30	1079198	345112	0	0	0	0	50	5	30345756	1	1
SLC25A43	655775	NaN	34	1144268	362464	0	0	0	0	50	6	32729246	1	1
SLC25A44	2294665	211	39	1063292	320530	0	0	0	0	50	7	28682856	1	1
SLC25A45	4112809	242	50	984726	303660	0	0	0	0	50	10	28016250	1	1
SLC25A46	127798	846	-7	1446000	415002	0	0	3	0	0	3	415002	1	1
SLC25A5	617823	NaN	30	1012682	301732	0	0	0	0	50	15	30675444	1	1
SLC26A10	1329939	344	52	1894260	630456	0	0	0	0	43	11	27467252	1	1
SLC26A11	684326	219	17	2039824	685886	0	0	1	0	50	5	26117652	1	1
SLC26A5	355264	620	17	2642324	749992	0	0	0	0	50	7	28151210	1	1
SLC26A6	1386275	212	37	2651964	815544	0	0	0	0	50	13	36767924	1	1
SLC26A7	79500	987	-11	2394576	639132	0	0	0	0	50	19	33492734	1	1
SLC26A9	690729	431	33	3089138	887362	0	0	0	0	50	3	32786604	1	1
SLC27A1	930383	202	34	2188762	684440	0	0	1	0	50	13	29884964	1	1
SLC27A2	308506	282	1	2138152	607802	0	0	0	0	50	12	37072548	1	1
SLC27A3	1687837	175	33	2412892	813134	0	0	0	0	28	6	15705488	1	1
SLC28A3	396533	595	2	2443258	665642	0	0	0	0	50	21	30956932	1	1
SLC29A1	1107034	216	51	1584334	471878	0	0	0	0	50	10	27490388	1	1
SLC29A3	619612	487	40	1593492	513330	0	0	0	0	50	20	37153042	1	1
SLC29A4	1791782	289	11	1798824	566832	0	0	0	0	13	5	11125524	1	1
SLC2A10	292810	636	33	1748696	628528	0	0	0	0	50	7	21178598	1	1
SLC2A11	643596	182	57	1777616	560566	0	0	0	0	50	11	29310420	1	1
SLC2A14	149291	305	14	1782918	535020	0	0	0	0	50	2	23037190	1	1
SLC2A2	167361	735	18	1810874	524416	0	0	0	0	50	11	28719970	1	1
SLC2A3	122883	305	13	1697122	510920	0	0	1	0	50	6	25069784	1	1
SLC2A4	1782958	316	21	1700978	569242	0	0	0	0	41	10	19702232	1	1
SLC2A4RG	1126597	202	36	1285976	440548	0	0	0	0	50	5	24888070	1	1
SLC2A6	1858670	315	39	1680734	577918	0	0	0	0	50	12	27957928	1	1
SLC30A1	380154	236	22	1691820	517668	0	0	0	0	50	6	27259510	1	1
SLC30A2	748547	221	31	1285012	373550	0	0	1	0	50	7	23644028	1	1
SLC30A3	1238919	230	39	1302846	425124	0	0	0	0	50	8	24717924	1	1
SLC30A5	420762	273	29	2769090	767826	0	0	0	0	50	15	32641040	1	1
SLC30A7	173324	727	-4	1344780	354270	0	0	0	0	50	14	23564498	1	1
SLC30A8	496501	456	8	1300918	356198	0	0	2	0	3	2	1209820	1	1
SLC31A2	448462	456	9	495978	146046	0	0	0	0	50	9	26414564	1	1
SLC32A1	450934	551	36	1740020	547552	0	0	0	0	50	10	26351904	1	1
SLC33A1	284462	473	4	1863412	551408	0	0	0	0	50	2	27607514	1	1
SLC34A3	1724821	399	43	1992588	683958	0	0	0	0	50	7	22524824	1	1
SLC35A1	229577	534	27	1172224	337400	0	0	0	0	50	5	23103706	1	1
SLC35A2	834040	NaN	38	1513480	460310	0	0	0	0	17	3	7982402	1	1
SLC35A3	287540	530	9	1125952	328724	0	0	0	0	50	8	29842066	1	1
SLC35A4	706371	319	29	1020394	389456	0	0	0	0	50	8	31903580	1	1
SLC35A5	279107	502	33	1479258	399096	0	0	0	0	50	5	25969196	1	1
SLC35B1	880183	361	30	1125470	324868	0	0	0	0	50	5	27428210	1	1
SLC35B2	1037256	312	54	1425756	469950	0	0	0	0	50	8	26765942	1	1
SLC35B3	294217	804	-11	1414188	387528	0	0	0	0	50	15	23986730	1	1
SLC35B4	286704	493	14	1178490	313782	0	0	0	0	50	3	24178084	1	1
SLC35D1	387355	673	-4	1246452	361500	0	0	0	0	50	11	23792966	1	1
SLC35D3	177175	449	21	1349600	465130	0	0	0	0	50	10	26105602	1	1
SLC35E2	1569768	214	33	2269256	713842	0	0	0	0	50	5	24007938	1	1
SLC35E3	534146	294	25	1066666	318602	0	0	0	0	50	5	21769048	1	1
SLC35E4	723012	330	56	1101852	426570	0	0	0	0	50	8	20757812	1	1
SLC35F1	200805	959	-18	1393462	421268	0	0	0	0	50	13	24942054	1	1
SLC35F2	392825	538	12	1294652	372586	0	0	0	0	50	11	27267704	1	1
SLC36A1	736209	598	22	1637836	489230	0	0	0	0	50	17	36220372	1	1
SLC36A2	821078	530	48	1651814	499834	0	0	0	0	50	9	29961120	1	1
SLC36A4	219463	580	-18	1771350	480072	0	0	0	0	50	7	26881140	1	1
SLC37A2	428178	762	30	1817140	508028	0	0	0	0	50	12	25073158	1	1
SLC37A3	354350	587	28	1951618	492122	0	0	0	0	50	16	29885446	1	1
SLC38A10	2679984	197	27	4061814	1282602	0	0	0	0	50	3	30151028	1	1
SLC38A2	755445	311	14	1802680	483446	0	0	1	0	50	16	33410794	1	1
SLC38A3	846254	199	44	1774242	503208	0	0	0	0	50	4	27921778	1	1
SLC38A5	726793	NaN	2	1660972	476216	0	0	0	0	50	17	30565548	1	1
SLC38A6	220020	527	-2	1960294	519596	0	0	1	0	50	12	25172450	1	1
SLC38A9	340223	390	24	2000782	518150	0	0	1	0	50	9	31172386	1	1
SLC39A1	2028800	222	34	1043048	384154	0	0	0	0	50	10	24753592	1	1
SLC39A10	104678	431	3	2927186	734086	0	0	2	0	50	14	21363204	1	1
SLC39A11	276039	538	-34	1171742	368248	0	0	0	0	50	12	26677254	1	1
SLC39A13	1022438	245	47	1264768	406808	0	0	0	0	50	13	32336898	1	1
SLC39A14	683723	144	32	2014278	589968	0	0	0	0	50	3	29263666	1	1
SLC39A3	1354357	291	25	1131254	394276	0	0	0	0	50	5	29133526	1	1
SLC39A4	2043455	200	36	2270220	776502	0	0	0	0	50	8	22919100	1	1
SLC39A5	2878071	171	46	1761710	645880	0	0	1	0	50	7	33103760	1	1
SLC39A6	365879	399	35	2652928	696008	0	0	0	0	50	3	27118284	1	1
SLC39A7	1474628	377	24	1584334	495014	0	0	0	0	50	15	31883336	1	1
SLC39A8	275900	441	4	1697122	483446	0	0	0	0	50	6	28094334	1	1
SLC39A9	857161	395	40	1041120	329688	0	0	0	0	50	3	28263998	1	1
SLC40A1	446631	511	-2	1941014	580810	0	0	0	0	50	10	28459208	1	1
SLC41A2	759566	294	30	1989214	552854	0	0	0	0	50	10	30497104	1	1
SLC41A3	210410	610	32	2047536	646362	0	0	0	0	50	6	24225320	1	1
SLC43A1	923775	197	9	1932820	577436	0	0	0	0	20	3	7768394	1	1
SLC44A1	265154	490	0	2301068	640096	0	0	0	0	50	6	31945996	1	1
SLC44A5	178229	935	-21	2722336	691670	0	0	2	0	50	17	27198778	1	1
SLC45A3	747509	281	33	1774242	646362	0	0	0	0	50	6	33013626	1	1
SLC46A1	1410113	190	28	1515890	507064	0	0	0	0	12	4	8407044	1	1
SLC46A2	514712	498	10	1554450	527790	0	0	0	0	25	1	15596074	1	1
SLC46A3	167695	629	37	1594938	455490	0	0	0	0	50	8	22743170	1	1
SLC47A1	558023	414	2	1974272	598162	0	0	0	0	50	6	25659270	1	1
SLC47A2	547418	219	-8	2074528	633830	0	0	1	0	50	17	30878848	1	1
SLC48A1	395089	320	14	497906	151348	0	0	0	0	50	10	30719788	1	1
SLC4A10	229857	820	0	4043980	1086428	0	0	1	0	50	14	26094998	1	1
SLC4A11	1086365	338	49	3311822	981352	0	0	0	0	37	8	18800892	1	1
SLC4A1AP	1116452	205	37	2791262	741316	0	0	1	0	50	6	25402846	1	1
SLC4A3	547550	487	29	4237744	1361168	0	0	1	0	50	19	34924274	1	1
