gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
POLR2J2	NaN	NaN	NaN	478800	132720	0	0	0	0	50	236	62496560	1	1
POLR2J3	NaN	NaN	NaN	482160	132720	0	0	0	0	50	236	62496560	1	1
POLR2L	1799017	232	51	271040	81760	0	0	0	0	50	63	29515920	1	1
POLR3GL	NaN	NaN	NaN	916160	234640	0	0	1	0	50	237	62598480	1	1
POTEA	236622	755	-37	2094400	504560	0	0	0	0	4	10	2539600	1	1
POTEB	NaN	NaN	NaN	3419360	831040	0	0	0	0	1	3	1456000	1	1
PPA2	217228	603	29	1417920	347760	0	0	0	0	25	49	14590800	1	1
PPAP2A	345749	277	33	1360240	376880	0	0	0	0	19	44	13276480	1	1
PPAP2B	39932	563	7	1257200	348880	0	0	0	0	5	3	4972240	1	1
PPAP2C	233160	578	-13	1286320	405440	0	0	0	0	0	0	405440	1	1
PPAPDC1A	261792	849	5	1099840	311360	0	0	0	0	12	39	10547600	1	1
PPAPDC1B	763369	277	42	1190000	332080	0	0	0	0	50	93	35100800	1	1
PPAPDC2	224825	673	12	1109360	385840	0	0	0	0	18	36	11515840	1	1
PPAPDC3	745091	213	50	1029840	347760	0	0	0	0	50	60	28876960	1	1
PPIA	1200579	164	55	690480	176400	0	0	1	0	5	17	4710720	1	1
PPIAL4B	NaN	NaN	NaN	1982400	532560	0	0	0	0	1	3	1157520	1	1
PPIAL4C	397277	779	29	1321600	355040	0	0	0	0	37	80	23340240	1	1
PPIAL4D	NaN	NaN	NaN	1311520	358400	0	0	0	0	12	31	8826720	1	1
PPIAL4E	NaN	NaN	NaN	655760	179200	0	0	0	0	50	236	62543040	1	1
PPIAL4F	216744	582	41	1311520	358400	0	0	0	0	18	34	9937760	1	1
PPIC	183387	519	12	850640	249760	0	0	0	0	50	96	38884160	1	1
PPIL5	563227	409	-4	1701280	410480	0	0	0	0	15	23	9215360	1	1
PPIL6	328699	559	47	1401120	356160	0	0	0	0	8	16	4597040	1	1
PPP1R14B	1613996	257	65	588000	178080	0	0	0	0	50	57	33544000	1	1
PPP1R14C	346933	439	30	662480	194320	0	0	1	0	27	44	17419360	1	1
PPP1R2	762316	331	42	873040	198800	0	0	0	0	50	76	33371520	1	1
PPP1R3G	NaN	NaN	NaN	1341200	468160	0	0	0	0	1	3	1093120	1	1
PPP2R3C	640994	321	45	1923600	445200	0	0	2	0	50	103	31430000	1	1
PPP2R4	1440213	206	34	1489600	386960	0	0	0	0	9	20	8215200	1	1
PPPDE1	718652	540	-1	794640	215040	0	0	0	0	44	161	31695440	1	1
PPPDE2	1471218	183	58	686560	202160	0	0	0	0	50	57	31237920	1	1
PPYR1	NaN	NaN	NaN	1450960	450800	0	0	0	0	1	3	1075760	1	1
PQLC1	361911	444	7	1091440	313040	0	0	0	0	23	23	10562720	1	1
PQLC2	810462	448	40	1153600	365120	0	0	0	0	27	41	15816080	1	1
PQLC3	491115	255	25	819840	243600	0	0	0	0	50	90	29301440	1	1
PRAC	873680	509	26	232400	70000	0	0	0	0	50	107	30288720	1	1
PRAF2	833689	NaN	41	678160	240800	0	0	1	0	14	27	10835440	1	1
PRAMEF13	NaN	NaN	NaN	1879920	534240	0	0	1	0	44	197	55946240	1	1
PRAMEF14	NaN	NaN	NaN	3504480	1001280	0	0	2	0	1	5	1626240	1	1
PRAMEF15	NaN	NaN	NaN	3787840	1080800	0	0	0	0	0	0	1080800	1	1
PRAMEF16	NaN	NaN	NaN	1879360	531440	0	0	0	0	1	3	1156400	1	1
PRAMEF21	61945	NaN	7	3755360	1096480	0	0	0	0	0	0	1096480	1	1
PRAMEF22	NaN	NaN	NaN	3780560	1108240	0	0	0	0	0	0	1108240	1	1
PRAMEF3	NaN	NaN	NaN	1890560	555520	0	0	0	0	1	3	1180480	1	1
PRAMEF5	NaN	NaN	NaN	3774400	1074080	0	0	0	0	0	0	1074080	1	1
PRAMEF8	62200	792	6	5577600	1664880	0	0	0	0	1	0	2761360	1	1
PRAMEF9	60626	NaN	8	3787840	1080800	0	0	0	0	1	0	1308160	1	1
PRCD	1016866	197	24	235200	63840	0	0	0	0	50	85	32347840	1	1
PRDM6	NaN	NaN	NaN	2334640	716240	0	0	0	0	1	3	1341200	1	1
PRHOXNB	309835	614	47	663600	220080	0	0	0	0	50	125	28824880	1	1
PRIC285	1178905	193	54	10160080	3352160	0	0	0	0	0	0	3352160	1	1
PRKAB1	782827	498	17	1106560	299600	0	0	1	0	10	16	3886400	1	1
PRKAB2	457805	737	33	1123920	299040	0	0	3	0	14	20	4532640	1	1
PRKCDBP	444453	625	-7	977200	353360	0	0	0	0	1	0	693840	1	1
PRKRIR	234429	366	57	3057600	809760	0	0	0	0	5	2	2134160	1	1
PRM3	632841	308	37	408240	110880	0	0	0	0	50	69	34508880	1	1
PRMT10	71970	263	20	3431680	906080	0	0	0	0	7	7	5961200	1	1
PROL1	264684	915	25	948080	320320	0	0	0	0	1	0	778960	1	1
PROSC	651180	379	15	1132320	309120	0	0	0	0	3	2	1422960	1	1
PRR13	1712232	191	56	600880	170240	0	0	0	0	50	101	35446880	1	1
PRR18	199596	556	18	1067920	423920	0	0	0	0	4	0	2149840	1	1
PRR20A	NaN	NaN	NaN	4216800	1444800	0	0	0	0	0	0	1444800	1	1
PRR20B	NaN	NaN	NaN	4216800	1444800	0	0	0	0	0	0	1444800	1	1
PRR20C	NaN	NaN	NaN	4216800	1444800	0	0	0	0	0	0	1444800	1	1
PRR20D	NaN	NaN	NaN	4216800	1444800	0	0	0	0	0	0	1444800	1	1
PRR20E	NaN	NaN	NaN	4216800	1444800	0	0	0	0	0	0	1444800	1	1
PRR21	315906	569	21	1437520	526400	0	0	0	0	0	0	526400	1	1
PRR22	990266	225	26	1601600	547120	0	0	1	0	28	36	17562720	1	1
PRR24	NaN	NaN	NaN	516320	207760	0	0	0	0	50	236	62571600	1	1
PRR25	1187310	273	39	1477840	565040	0	0	0	0	14	27	11037040	1	1
PRR3	2080582	271	32	750400	222320	0	0	1	0	50	104	34028960	1	1
PRR7	1038665	261	59	1044400	348320	0	0	0	0	1	3	1069040	1	1
PRRT1	2119974	392	28	1145760	421680	0	0	1	0	50	130	37397360	1	1
PRRT4	NaN	NaN	NaN	3361120	1201760	0	0	0	0	0	0	1201760	1	1
PRSS2	NaN	NaN	NaN	533120	159040	0	0	0	0	50	236	62522880	1	1
PRSS3	912856	220	33	1262800	378560	0	0	0	0	50	59	30026640	1	1
PRSS41	NaN	NaN	NaN	1239840	393120	0	0	0	0	1	3	1018080	1	1
PRSS42	413835	495	38	1165920	341040	0	0	0	0	11	29	7777840	1	1
PRSS45	298503	495	41	920640	253680	0	0	0	0	50	77	29844640	1	1
PRSSL1	1832767	218	10	1091440	370160	0	0	0	0	29	60	26748960	1	1
PRTN3	2168802	198	28	1001840	323680	0	0	0	0	28	50	21008400	1	1
PRUNE	1617972	165	35	1798720	536480	0	0	0	0	39	54	24021200	1	1
PRY	NaN	NaN	NaN	1204000	328160	0	0	0	0	44	196	55740160	1	1
PRY2	NaN	NaN	NaN	1204000	328160	0	0	0	0	44	196	55740160	1	1
PSMA2	163131	744	-6	971040	263760	0	0	0	0	28	80	19179440	1	1
PSMB3	1198833	207	37	851760	226800	0	0	1	0	7	14	3486000	1	1
PSMB4	1322568	174	42	1065680	313600	0	0	0	0	16	38	12326720	1	1
PSMB7	492165	406	37	1123360	328160	0	0	1	0	6	6	3344320	1	1
PSMB8	1253457	401	26	1277360	385840	0	0	0	0	2	2	1693440	1	1
PSMB9	1253457	401	26	874160	271600	0	0	2	0	1	2	657440	1	1
PSMC3	1022438	245	47	1802640	492240	0	0	0	0	30	52	21820400	1	1
PSMD5	645542	212	30	2019920	589120	0	0	0	0	6	10	3763760	1	1
PSME3	1633092	190	33	1136800	281120	0	0	0	0	50	71	32044880	1	1
PSMG4	NaN	NaN	NaN	740880	213360	0	0	0	0	50	236	62577200	1	1
PSPN	943949	407	31	580160	216160	0	0	0	0	47	75	27532400	1	1
PSRC1	988224	302	29	1476160	363440	0	0	1	0	44	62	31558240	1	1
PTCD1	1327454	288	60	2743440	836640	0	0	0	0	2	0	1081360	1	1
PTCD2	421218	342	27	1606080	418320	0	0	1	0	15	24	10367840	1	1
PTCHD2	759100	482	25	5453840	1701280	0	0	0	0	0	0	1701280	1	1
PTGER1	954144	204	43	1456000	591920	0	0	0	0	14	15	9405200	1	1
PTGES	600401	187	44	598080	189840	0	0	0	0	50	75	33694080	1	1
PTGES2	1898149	195	32	1486800	458640	0	0	0	0	38	51	25444720	1	1
PTGES3	2757565	164	43	717920	140560	0	0	1	0	11	19	7678720	1	1
PTH2	2173457	290	44	372400	150080	0	0	2	0	5	10	2751280	1	1
PTK6	1262904	298	54	1808240	520240	0	0	2	0	27	66	15573600	1	1
PTP4A2	1200691	128	37	711200	162400	0	0	0	0	50	97	40729920	1	1
PTPLA	488883	383	4	1170400	329840	0	0	0	0	19	33	14733040	1	1
PTPLAD1	602545	187	27	1517600	379120	0	0	0	0	17	28	9751840	1	1
PTPLAD2	144026	601	5	973840	244160	0	0	0	0	46	116	26269040	1	1
PTPLB	306542	274	38	1033760	295120	0	0	0	0	50	82	27175120	1	1
PTPN20A	NaN	NaN	NaN	3596320	805280	0	0	0	0	1	3	1430240	1	1
PTPN20B	157964	642	23	3596320	805280	0	0	0	0	4	4	3101280	1	1
PTPRQ	NaN	NaN	NaN	8692880	2307760	0	0	0	0	0	0	2307760	1	1
PTRF	2209303	160	31	1504720	472640	0	0	0	0	24	54	23128000	1	1
PTRH2	1084897	398	21	702800	207760	0	0	0	0	40	63	27326320	1	1
PVR	749323	335	-51	1686720	512400	0	0	1	0	16	35	9664480	1	1
PVRL1	744818	555	30	2611280	775600	0	0	0	0	6	5	4329920	1	1
PVRL2	920101	196	-3	2590560	851760	0	0	0	0	10	11	4744880	1	1
PVRL3	79394	878	-15	2176160	629440	0	0	0	0	2	4	2153760	1	1
PVRL4	689033	250	23	1991360	637840	0	0	0	0	33	43	21574000	1	1
PYCRL	2183482	235	37	1109360	374080	0	0	0	0	6	7	4650800	1	1
PYY	920082	241	29	385840	124880	0	0	0	0	50	43	27470800	1	1
ProSAPiP1	909603	255	55	2556960	853440	0	0	0	0	9	4	5227040	1	1
QARS	1898051	203	36	3178000	894320	0	0	0	0	5	3	6048000	1	1
QRFP	727815	241	22	515200	173600	0	0	0	0	50	65	32684400	1	1
QTRTD1	426794	504	26	1681120	469280	0	0	0	0	9	15	6958000	1	1
R3HCC1	NaN	NaN	NaN	1008000	299040	0	0	0	0	50	236	62662880	1	1
RAB11A	701874	296	36	883120	237440	0	0	0	0	50	81	33866000	1	1
RAB11B	726988	204	0	887600	246400	0	0	1	0	50	77	32211200	1	1
RAB12	241286	451	11	999600	268800	0	0	1	0	1	2	1009680	1	1
RAB1A	640694	343	41	851760	220080	0	0	0	0	50	87	35795200	1	1
RAB1B	2133752	236	53	826000	229040	0	0	2	0	8	12	4674320	1	1
RAB36	261227	555	48	1369760	384160	0	0	1	0	2	5	1150240	1	1
RAB39	421657	536	15	860160	248640	0	0	0	0	5	9	2832480	1	1
RAB3D	1385739	197	31	892640	243040	0	0	2	0	2	2	856800	1	1
RAB7A	1090310	277	54	860720	221200	0	0	0	0	50	118	33760720	1	1
RAB7L1	717622	377	37	840000	215040	0	0	0	0	50	102	39606560	1	1
RAB9A	135235	NaN	48	809760	215040	0	0	0	0	50	94	31372320	1	1
RABGEF1	539697	302	55	2035600	497840	0	0	0	0	13	12	6336960	1	1
RABL2B	266017	295	32	1029840	240240	0	0	0	0	50	86	32052160	1	1
RABL5	838595	278	46	784000	188720	0	0	0	0	50	105	40977440	1	1
RAC1	NaN	NaN	NaN	865200	243600	0	0	0	0	50	236	62607440	1	1
RAC3	3814891	211	28	775600	230720	0	0	0	0	50	43	28071120	1	1
RAD21L1	NaN	NaN	NaN	2347520	550480	0	0	0	0	1	3	1175440	1	1
RAD51L1	446885	404	37	1615040	456400	0	0	0	0	14	29	10883040	1	1
RAD51L3	516190	504	23	1530480	495600	0	0	0	0	6	8	2813440	1	1
RAG1AP1	1801444	194	32	932400	223440	0	0	0	0	50	75	31360000	1	1
RAGE	1531739	237	40	1732640	458080	0	0	0	0	25	44	19805520	1	1
RAN	214809	440	-6	903280	230720	0	0	1	0	50	136	32638480	1	1
RARRES1	197614	972	-6	1192800	352800	0	0	0	0	3	11	3265360	1	1
RARRES2	315538	514	32	666960	193200	0	0	0	0	50	122	38787280	1	1
RARRES3	854193	303	56	669760	185360	0	0	0	0	50	60	25996880	1	1
RARS	413838	432	30	2728880	700000	0	0	0	0	0	0	700000	1	1
RASD1	915530	220	-3	1112160	315840	0	0	0	0	50	82	26610080	1	1
RASSF10	267963	398	10	2320640	790720	0	0	0	0	0	0	790720	1	1
RASSF3	450247	476	17	984480	246960	0	0	0	0	9	9	4002320	1	1
RASSF5	504163	288	21	1809920	543760	0	0	1	0	45	97	31803520	1	1
RBBP4	1452351	195	34	1783040	441280	0	0	2	0	21	48	15928640	1	1
RBM16	146505	412	17	5079200	1459360	0	0	0	0	1	2	2108400	1	1
RBM20	NaN	NaN	NaN	4872000	1407840	0	0	0	0	0	0	1407840	1	1
RBM38	181292	604	9	627200	201040	0	0	1	0	7	9	3520720	1	1
RBM4B	1432488	187	46	1418480	416080	0	0	2	0	31	57	23427040	1	1
RBM9	1264586	388	-26	1962240	468720	0	0	0	0	5	7	3561600	1	1
RBMXL3	NaN	NaN	NaN	4147360	1238720	0	0	0	0	0	0	1238720	1	1
RBMY1A1	NaN	NaN	NaN	6079920	1656480	0	0	0	0	0	0	1656480	1	1
RBMY1B	NaN	NaN	NaN	8106560	2208640	0	0	0	0	0	0	2208640	1	1
RBMY1D	NaN	NaN	NaN	8106560	2208640	0	0	0	0	0	0	2208640	1	1
RBMY1E	NaN	NaN	NaN	6079920	1656480	0	0	0	0	0	0	1656480	1	1
RBMY1J	NaN	NaN	NaN	4057760	1099840	0	0	0	0	0	0	1099840	1	1
RBP5	2422791	224	38	563360	145600	0	0	0	0	50	79	27916560	1	1
RBX1	1044535	269	43	475440	104160	0	0	0	0	50	138	36981280	1	1
RCCD1	793838	291	37	1468880	471520	0	0	3	0	6	7	2148160	1	1
RDBP	2314693	203	34	1550080	437360	0	0	0	0	11	19	7572320	1	1
REEP5	248831	340	44	783440	201040	0	0	0	0	23	35	14228480	1	1
RELL1	137374	764	41	1098720	315840	0	0	2	0	50	103	30898560	1	1
RESP18	NaN	NaN	NaN	939680	254800	0	0	0	0	50	236	62618640	1	1
RETN	688482	384	31	442400	127120	0	0	0	0	50	84	35628320	1	1
REXO1L1	NaN	NaN	NaN	5183360	1630720	0	0	0	0	0	0	1630720	1	1
RFPL4A	NaN	NaN	NaN	1145200	316400	0	0	0	0	50	236	62680240	1	1
RFWD2	66809	929	-3	3037440	779520	0	0	0	0	4	9	4416160	1	1
RFX8	NaN	NaN	NaN	1957200	505680	0	0	0	0	1	3	1130640	1	1
RFXAP	191525	731	-15	1072400	316960	0	0	0	0	2	8	1455440	1	1
RG9MTD1	549735	614	11	1635200	407680	0	0	0	0	4	3	1857520	1	1
RG9MTD2	331308	847	9	1432480	334880	0	0	0	0	9	27	5544560	1	1
RG9MTD3	489340	453	23	1324960	326480	0	0	0	0	17	20	7184240	1	1
RGAG1	100181	NaN	21	5263440	1750560	0	0	0	0	3	2	3530800	1	1
RGAG4	582710	NaN	53	2224880	647920	0	0	0	0	18	17	13031200	1	1
RGL4	610486	266	30	1890560	565600	0	0	1	0	40	72	26567520	1	1
RGNEF	279980	577	39	7078400	1892800	0	0	0	0	0	0	1892800	1	1
RGPD5	341807	568	18	21755440	5793200	0	0	0	0	0	0	5793200	1	1
RGPD6	281803	568	17	14611520	3885280	0	0	0	0	0	0	3885280	1	1
RGS9BP	380440	455	-45	864080	325360	0	0	0	0	19	39	14351120	1	1
RHOC	559669	325	27	786240	218400	0	0	0	0	50	86	36431920	1	1
RHOF	826816	195	43	847840	250880	0	0	1	0	50	71	29830640	1	1
RHOV	1036414	172	51	915600	292320	0	0	0	0	35	56	20904800	1	1
RICH2	91679	790	-62	3318000	944160	0	0	0	0	0	0	944160	1	1
RIMBP3C	572259	221	26	12477360	4053840	0	0	0	0	0	0	4053840	1	1
RLN1	398278	629	13	741440	202720	0	0	3	0	0	3	202720	1	1
RLN3	1013197	231	32	554960	175840	0	0	0	0	50	59	33905760	1	1
RLTPR	1065785	147	41	5687360	1827280	0	0	0	0	0	0	1827280	1	1
RMI1	458954	343	14	2493120	668640	0	0	3	0	9	21	5361440	1	1
RNASE1	956361	577	8	619360	178640	0	0	1	0	8	37	4616640	1	1
RNASE12	637784	493	22	602000	150640	0	0	0	0	50	108	25852400	1	1
RNASE7	937278	320	20	624960	173040	0	0	1	0	0	1	173040	1	1
RNASEH2C	4131934	202	53	646240	205520	0	0	0	0	50	56	32617760	1	1
RNASEK	1696302	360	24	404880	107520	0	0	0	0	50	54	25571840	1	1
RNASEN	191847	649	-9	5689600	1462160	0	0	0	0	2	0	2174480	1	1
RND1	1655612	214	57	938560	264320	0	0	2	0	27	50	14350000	1	1
RNF114	589377	181	48	943600	247520	0	0	0	0	50	75	29774640	1	1
RNF146	113326	889	-6	1391600	422800	0	0	0	0	5	25	4988480	1	1
RNF160	316591	303	34	7388640	1947120	0	0	0	0	2	0	2390080	1	1
RNF170	513134	475	32	1332800	364000	0	0	1	0	50	133	39523120	1	1
RNF181	1158965	170	43	646240	160160	0	0	0	0	50	46	30930480	1	1
RNF187	NaN	NaN	NaN	923440	286160	0	0	0	0	50	236	62650000	1	1
RNF208	1724821	399	43	982800	337680	0	0	1	0	50	92	26169920	1	1
RNF219	58504	954	4	2950640	750400	0	0	0	0	1	19	8109920	1	1
RNF222	NaN	NaN	NaN	827680	292880	0	0	0	0	50	236	62656720	1	1
RNFT1	962470	223	14	1788080	466480	0	0	0	0	2	0	1876560	1	1
RNMTL1	662733	483	10	1653120	492240	0	0	0	0	8	10	6075440	1	1
ROBLD3	2005405	213	39	504000	151200	0	0	0	0	50	52	34242320	1	1
ROD1	510989	242	31	2252320	644000	0	0	0	0	9	4	5437040	1	1
ROMO1	1423559	169	53	323680	92960	0	0	0	0	50	55	29327760	1	1
RPL12	784133	209	45	696080	187600	0	0	0	0	50	70	31456320	1	1
RPL13	1094600	211	38	843920	258160	0	0	1	0	50	60	25487840	1	1
RPL18A	1216364	212	37	720720	204960	0	0	1	0	8	16	4473280	1	1
RPL23	1255539	159	41	580160	164080	0	0	0	0	50	97	35630560	1	1
RPL27	1507064	201	26	568960	151760	0	0	0	0	50	71	27713840	1	1
RPL27A	338882	406	24	611520	166320	0	0	0	0	50	87	33943280	1	1
RPL32	508965	269	39	556080	149520	0	0	0	0	50	65	32154640	1	1
RPL35	1125524	207	41	501760	150080	0	0	0	0	50	70	29601600	1	1
RPL35A	612221	410	33	461440	128240	0	0	0	0	50	84	31284400	1	1
RPL36	879991	295	21	435680	122080	0	0	0	0	50	66	31743600	1	1
RPL37A	590718	460	37	392000	103600	0	0	0	0	50	128	36594880	1	1
RPL38	297367	535	-8	313600	74480	0	0	0	0	50	133	31134320	1	1
RPL39	762240	NaN	61	225120	53760	0	0	0	0	50	77	31149440	1	1
RPL39L	475647	452	36	215040	53760	0	0	1	0	7	38	3377920	1	1
RPL41	2878044	171	40	128800	22400	0	0	0	0	0	0	22400	1	1
RPP14	596733	221	40	522480	141120	0	0	1	0	0	1	141120	1	1
RPP21	2023315	430	29	638960	175840	0	0	0	0	50	90	30341920	1	1
RPRD1A	370331	430	22	1280160	341040	0	0	3	0	3	6	1685600	1	1
RPRML	618151	366	28	446880	162960	0	0	0	0	50	65	31982720	1	1
RPS14	1087686	188	71	610400	185920	0	0	1	0	50	70	27823040	1	1
RPS15	2352825	221	38	589680	173040	0	0	0	0	50	85	28833280	1	1
RPS17	NaN	NaN	NaN	1132320	305760	0	0	0	0	50	236	62669600	1	1
RPS21	1190359	252	33	369040	91280	0	0	0	0	50	63	25231360	1	1
RPS23	146308	572	30	584080	165200	0	0	0	0	50	123	32118240	1	1
RPS24	361024	184	30	1223600	337120	0	0	0	0	50	100	38695440	1	1
RPS27A	964970	349	25	661360	163520	0	0	1	0	10	22	5361440	1	1
RPS8	574317	191	43	865760	227920	0	0	0	0	50	79	32124960	1	1
RQCD1	939398	179	48	1202880	354480	0	0	0	0	42	73	29748320	1	1
RRP7A	969686	196	65	1136240	323680	0	0	0	0	50	61	28222320	1	1
RSL24D1	195231	721	-36	715680	144480	0	0	1	0	14	78	12782000	1	1
RTCD1	333324	526	7	1552880	436240	0	0	0	0	11	22	7584080	1	1
RTDR1	223123	573	53	1394960	407680	0	0	0	0	25	43	16765280	1	1
RUNDC2A	570118	441	51	1543360	402080	0	0	0	0	17	28	12684560	1	1
RWDD1	254581	479	14	1041040	229040	0	0	0	0	50	69	28505120	1	1
RWDD2A	153997	734	6	1178800	304640	0	0	1	0	36	148	26404000	1	1
RWDD4A	150717	254	-3	804720	188160	0	0	0	0	50	148	34046880	1	1
S100A10	769085	225	29	415520	91840	0	0	0	0	50	91	33086480	1	1
S100A14	1454773	186	26	433440	115920	0	0	0	0	50	61	30480240	1	1
S100A2	1454773	186	26	407120	100240	0	0	0	0	50	61	30480240	1	1
S100A3	1454773	186	26	422240	105280	0	0	1	0	6	2	729120	1	1
S100A6	1454773	186	26	377440	98000	0	0	0	0	50	61	30480240	1	1
S100A8	1140044	401	32	398720	91840	0	0	1	0	4	7	841680	1	1
S100G	294904	NaN	28	336560	80080	0	0	1	0	0	1	80080	1	1
S100P	501655	278	47	389200	104720	0	0	0	0	50	69	30973040	1	1
SAA1	601955	371	17	506240	133840	0	0	0	0	50	77	33577600	1	1
SAMD5	97528	850	-17	667520	216160	0	0	2	0	4	15	2457840	1	1
SAP25	NaN	NaN	NaN	777280	260960	0	0	0	0	50	236	62624800	1	1
SAP30	249666	413	23	875840	258160	0	0	1	0	27	42	14911680	1	1
SAPS1	1035412	209	5	3570560	1029280	0	0	0	0	8	6	3332560	1	1
SAPS2	960335	257	60	3767680	1075760	0	0	0	0	1	3	1796480	1	1
SAPS3	832270	272	48	3738000	932400	0	0	0	0	0	0	932400	1	1
SAR1A	458949	217	39	829920	213360	0	0	1	0	19	12	9396240	1	1
SARS	1000045	287	32	2107280	558880	0	0	0	0	13	24	9725520	1	1
SAT2	2069567	213	34	711760	183680	0	0	0	0	50	59	29022000	1	1
SC4MOL	171541	540	6	1229200	286160	0	0	0	0	24	49	14864080	1	1
SC5DL	173979	744	28	1229760	309120	0	0	0	0	42	129	29370320	1	1
SC65	1760409	175	35	1758960	495600	0	0	0	0	0	0	495600	1	1
SCAND3	239465	576	27	5322240	1380960	0	0	0	0	0	0	1380960	1	1
SCGB3A1	855370	515	13	399840	146160	0	0	0	0	50	135	30071440	1	1
SCGBL	790899	512	-33	395360	110320	0	0	0	0	50	121	28668640	1	1
SCHIP1	94850	870	-8	1984640	525280	0	0	0	0	5	22	5290320	1	1
SCT	NaN	NaN	NaN	469840	168560	0	0	0	0	50	236	62532400	1	1
SCXA	NaN	NaN	NaN	1518720	530880	0	0	0	0	1	3	1155840	1	1
SCXB	NaN	NaN	NaN	1518720	530880	0	0	0	0	1	3	1155840	1	1
SDCBP	200469	608	11	1233120	332640	0	0	0	0	21	41	12531120	1	1
SDCCAG1	661668	174	27	4569040	1077440	0	0	0	0	1	2	1620080	1	1
SDCCAG3	1303729	233	36	1750560	507360	0	0	0	0	14	13	7014000	1	1
SDHAF1	NaN	NaN	NaN	427280	160720	0	0	0	0	50	236	62524560	1	1
SDHC	743182	293	35	877520	196000	0	0	0	0	50	112	43224160	1	1
SDPR	158359	484	4	1683360	470400	0	0	0	0	0	0	470400	1	1
SDR39U1	898202	411	17	1140160	378560	0	0	0	0	6	17	4917360	1	1
SEBOX	1405196	214	10	1258320	346080	0	0	0	0	50	80	35393120	1	1
SEC14L2	676863	214	52	1800400	470960	0	0	0	0	50	84	34308400	1	1
SEC22B	738180	388	24	883680	231840	0	0	0	0	50	102	46104800	1	1
SEC22C	352808	445	32	1295840	350560	0	0	0	0	48	84	33293120	1	1
SEC61B	203560	410	37	388080	124320	0	0	0	0	50	68	32682720	1	1
SELK	128709	552	39	403200	102480	0	0	0	0	50	76	26839120	1	1
SELM	731144	218	40	579040	187040	0	0	0	0	50	81	39518640	1	1
SELO	944000	242	49	2593920	840000	0	0	0	0	5	7	5532240	1	1
SELS	372683	406	2	781760	219520	0	0	0	0	12	34	8849120	1	1
SELT	370681	397	34	812560	212240	0	0	0	0	27	38	17486560	1	1
SELV	1148741	322	25	1291920	493920	0	0	0	0	48	42	29181600	1	1
SEMA3B	843769	206	51	2964080	928480	0	0	0	0	21	19	11462080	1	1
SENP8	1132082	352	26	861280	218960	0	0	0	0	9	6	3381840	1	1
SEP15	333484	410	-6	702240	161280	0	0	0	0	50	128	31726240	1	1
SEPN1	746382	372	24	2366560	696080	0	0	0	0	9	7	6512240	1	1
SEPP1	343552	626	-12	1664320	445760	0	0	0	0	0	0	445760	1	1
SEPT1	2312884	165	47	1517040	411600	0	0	0	0	34	60	21668640	1	1
SEPT10	191347	329	22	1906240	454160	0	0	0	0	7	22	5093760	1	1
SEPT11	402678	462	39	1797600	430080	0	0	0	0	25	45	15475600	1	1
SEPT12	706891	195	33	1461600	408240	0	0	0	0	26	40	16007600	1	1
SEPT14	841217	627	-10	1817200	425600	0	0	0	0	1	3	1193360	1	1
SEPT2	1242448	383	24	1524880	380240	0	0	0	0	6	4	3690400	1	1
SEPT3	1335011	323	67	1554560	389200	0	0	0	0	8	6	2788800	1	1
SEPT4	874267	376	16	2075360	563920	0	0	0	0	1	6	1391600	1	1
SEPT5	728313	211	8	1556240	382480	0	0	0	0	15	9	10394720	1	1
SEPT6	656561	NaN	61	1827840	462000	0	0	0	0	50	65	30806160	1	1
SEPT7	355149	577	33	1864240	420560	0	0	0	0	26	75	26143040	1	1
SEPT8	717720	356	59	2168880	529200	0	0	0	0	50	37	27070400	1	1
SEPT9	673808	391	24	2960720	857920	0	0	0	0	2	1	1810480	1	1
SEPW1	812020	262	36	379680	97440	0	0	0	0	50	120	36534960	1	1
SEPX1	1766472	214	39	488320	121520	0	0	0	0	50	93	37992080	1	1
SERF1A	NaN	NaN	NaN	1128960	268800	0	0	0	0	50	236	62632640	1	1
SERF1B	NaN	NaN	NaN	1128960	268800	0	0	0	0	50	236	62632640	1	1
SERINC4	784327	286	37	1131200	315280	0	0	1	0	50	119	37536240	1	1
SERP1	503198	347	15	286160	64960	0	0	0	0	50	83	36093120	1	1
SERP2	190099	161	43	280000	66080	0	0	0	0	50	79	27817440	1	1
SERPINB1	469210	229	37	1548400	407120	0	0	2	0	15	15	7607600	1	1
SETD1B	NaN	NaN	NaN	7427840	2380000	0	0	0	0	0	0	2380000	1	1
SETD8	1167786	177	45	1436400	393120	0	0	0	0	50	61	33372640	1	1
SF3B14	243145	226	33	526400	128800	0	0	0	0	50	102	28438480	1	1
SF4	930697	232	10	2651040	695520	0	0	0	0	14	9	8877680	1	1
SFN	1022828	188	30	977760	280560	0	0	2	0	11	19	7033040	1	1
SFRS1	854628	182	27	1043840	318640	0	0	0	0	50	66	28713440	1	1
SFRS11	296676	445	-11	1955520	569520	0	0	0	0	2	3	3272640	1	1
SFRS12	388631	437	33	2542400	681520	0	0	0	0	0	0	681520	1	1
SFRS12IP1	81822	632	-1	683200	129920	0	0	0	0	50	175	33698000	1	1
SFRS13A	NaN	NaN	NaN	1159760	308560	0	0	0	0	50	236	62672400	1	1
SFRS13B	376032	446	27	1047200	300160	0	0	0	0	6	4	7227360	1	1
