gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
MOCS3	386595	367	36	3004416	1059174	0	0	0	0	50	36	58811052	1	1
MOGAT1	251851	308	19	2391210	636678	0	0	1	0	50	29	54777780	1	1
MOGAT2	528291	418	45	2331552	672864	0	0	0	0	28	20	34291614	1	1
MORF4	260919	785	-29	1629348	444990	0	0	0	0	50	63	57740142	1	1
MORN2	NaN	NaN	NaN	581910	139854	0	0	0	0	50	96	109053846	1	1
MORN4	564805	169	40	1054284	286554	0	0	0	0	50	40	55585608	1	1
MORN5	220092	528	30	1205874	272862	0	0	1	0	2	4	1439616	1	1
MOSC1	319790	564	-2	2310036	735456	0	0	0	0	50	35	40879422	1	1
MOSC2	319790	564	-2	2359914	679710	0	0	0	0	50	35	40879422	1	1
MOSPD1	296514	NaN	17	1524702	414672	0	0	0	0	50	45	61850676	1	1
MOSPD3	1884430	247	60	1586316	549636	0	0	0	0	50	18	63125010	1	1
MPDU1	1957426	194	24	1714434	538878	0	0	0	0	50	37	60370962	1	1
MPHOSPH6	170324	715	-10	1209786	260148	0	0	1	0	12	14	15778074	1	1
MPPE1	323758	148	39	2819574	780444	0	0	0	0	50	37	50824704	1	1
MPPED1	354735	618	-6	2024460	572130	0	0	1	0	50	26	45855486	1	1
MPV17L2	1178047	210	43	1424946	449880	0	0	1	0	1	1	1260642	1	1
MPZ	735152	293	41	1738884	517362	0	0	0	0	44	38	56121552	1	1
MPZL2	805791	211	41	1529592	430320	0	0	0	0	50	54	58423764	1	1
MPZL3	805791	211	41	1669446	472374	0	0	0	0	50	54	58423764	1	1
MRAP	436753	379	8	1445484	420540	0	0	0	0	50	39	66759258	1	1
MRAP2	54672	813	-16	1462110	386310	0	0	2	0	0	2	386310	1	1
MRC1L1	75804	350	-2	21249006	5086578	0	0	0	0	1	1	6862626	1	1
MRE11A	320374	589	-10	5175576	1276290	0	0	0	0	2	0	3065052	1	1
MREG	925953	501	19	1541328	398046	0	0	0	0	50	39	43329312	1	1
MRM1	468055	548	23	2380452	782400	0	0	0	0	35	30	38514618	1	1
MRO	240974	355	12	2138886	554526	0	0	0	0	50	44	59992476	1	1
MRP63	447305	240	43	711984	206358	0	0	0	0	50	40	52040358	1	1
MRPL10	1071489	214	29	1799520	559416	0	0	1	0	12	5	11035752	1	1
MRPL12	3745109	205	30	1372134	426408	0	0	0	0	50	24	49148412	1	1
MRPL14	1358424	203	53	1005384	303180	0	0	0	0	50	21	53970930	1	1
MRPL16	395993	494	8	1746708	506604	0	0	0	0	50	31	53995380	1	1
MRPL19	138530	559	2	2093898	549636	0	0	0	0	50	42	67798872	1	1
MRPL21	594397	303	45	1482648	430320	0	0	0	0	50	36	55357734	1	1
MRPL27	1335838	196	24	1037658	320784	0	0	1	0	8	12	8998578	1	1
MRPL30	489016	633	27	1181424	303180	0	0	0	0	50	28	59258976	1	1
MRPL33	1044890	146	30	699270	139854	0	0	0	0	50	40	52330824	1	1
MRPL34	842088	211	43	623964	206358	0	0	0	0	50	39	59448708	1	1
MRPL36	394241	608	6	695358	231786	0	0	0	0	50	48	57457500	1	1
MRPL37	465615	313	26	2941824	866508	0	0	0	0	50	28	50497074	1	1
MRPL39	533414	822	75	2679720	694380	0	0	0	0	13	15	19804500	1	1
MRPL41	1315685	404	41	950616	284598	0	0	0	0	50	44	57680484	1	1
MRPL42	380369	364	15	1154040	242544	0	0	0	0	50	51	74326044	1	1
MRPL43	1020226	247	40	3000504	755016	0	0	0	0	33	23	38275008	1	1
MRPL44	314020	346	23	2303190	668952	0	0	0	0	50	41	62774886	1	1
MRPL54	2144458	206	34	974088	278730	0	0	1	0	8	9	7274364	1	1
MRPL55	702621	391	5	1153062	360882	0	0	1	0	26	22	24309168	1	1
MRPS16	829738	249	44	952572	285576	0	0	1	0	1	1	772620	1	1
MRPS18A	1626879	278	43	1385826	412716	0	0	0	0	50	38	67393980	1	1
MRPS24	872910	239	44	1167732	352080	0	0	0	0	50	34	62162658	1	1
MRPS28	194118	410	45	1289982	394134	0	0	1	0	26	27	26711136	1	1
MRPS34	1604603	288	36	1488516	468462	0	0	0	0	50	29	56913732	1	1
MRPS35	348119	376	4	2315904	623964	0	0	1	0	50	41	54782670	1	1
MRPS36	423022	261	47	756972	199512	0	0	0	0	50	37	53688288	1	1
MRPS5	172221	647	11	3106128	816630	0	0	3	0	3	3	3912000	1	1
MRPS6	785767	574	70	883134	249390	0	0	0	0	50	32	53272638	1	1
MRRF	319049	597	19	1911012	474330	0	0	0	0	50	42	67693248	1	1
MS4A12	333232	899	13	1885584	543768	0	0	0	0	50	45	54337680	1	1
MS4A13	337606	859	15	1105140	300246	0	0	1	0	14	19	14608386	1	1
MS4A15	744779	621	23	1678248	513450	0	0	1	0	50	62	64003254	1	1
MS4A3	336373	691	4	1521768	441078	0	0	0	0	50	44	58888314	1	1
MS4A5	383569	899	18	1438638	389244	0	0	0	0	50	43	50543040	1	1
MS4A6E	433906	899	24	1032768	311004	0	0	1	0	4	5	5075820	1	1
MS4A8B	559288	756	16	1746708	530076	0	0	0	0	50	23	48268212	1	1
MSC	25834	905	6	1372134	461616	0	0	1	0	26	17	29291100	1	1
MSL1	1573630	202	28	2525196	666996	0	0	2	0	12	16	16772700	1	1
MSL3L2	NaN	NaN	NaN	2444022	698292	0	0	0	0	50	96	109612284	1	1
MSMB	406207	579	41	921276	132030	0	0	0	0	50	48	63088824	1	1
MSRB2	126042	469	5	1276290	381420	0	0	0	0	50	20	42723930	1	1
MST1	1551582	271	48	5152104	1449396	0	0	0	0	27	22	39859368	1	1
MST4	151066	NaN	32	3019086	774576	0	0	0	0	47	27	49249146	1	1
MT1A	653985	187	28	480198	94866	0	0	0	0	50	36	45078954	1	1
MT1B	653985	187	28	472374	102690	0	0	0	0	50	36	45078954	1	1
MT1E	653985	187	28	468462	100734	0	0	0	0	50	36	45078954	1	1
MT1F	653985	187	28	472374	96822	0	0	0	0	50	36	45078954	1	1
MT1G	661565	143	26	477264	97800	0	0	0	0	50	40	55844778	1	1
MT1H	661565	143	26	476286	98778	0	0	0	0	50	40	55844778	1	1
MT1X	661565	143	26	475308	99756	0	0	1	0	2	1	296334	1	1
MT3	653985	187	28	523230	107580	0	0	0	0	50	36	45078954	1	1
MT4	598942	187	24	494868	94866	0	0	0	0	43	32	53839878	1	1
MTA1	773175	244	40	5110050	1426902	0	0	0	0	19	18	25853430	1	1
MTCH2	989876	214	28	2216148	600492	0	0	0	0	50	40	63876114	1	1
MTCP1	NaN	NaN	NaN	804894	204402	0	0	0	0	50	96	109118394	1	1
MTCP1NB	985719	NaN	6	516384	114426	0	0	0	0	50	48	43583592	1	1
MTERF	512495	617	-7	2795124	749148	0	0	0	0	50	32	48505866	1	1
MTERFD1	217849	671	12	2983878	783378	0	0	0	0	50	48	68371980	1	1
MTERFD2	1394664	278	35	2701236	702204	0	0	0	0	50	39	66778818	1	1
MTERFD3	156112	473	21	2689500	719808	0	0	0	0	50	25	53094642	1	1
MTHFD2L	180212	330	15	2448912	702204	0	0	2	0	19	16	19456332	1	1
MTHFR	530804	196	39	4621050	1290960	0	0	1	0	50	37	47869188	1	1
MTHFS	221773	711	9	1434726	390222	0	0	0	0	50	37	59607144	1	1
MTL5	712475	354	47	3603930	987780	0	0	0	0	50	50	57483906	1	1
MTMR10	279767	591	22	5582424	1453308	0	0	2	0	13	23	16222086	1	1
MTMR15	280093	591	19	7219596	1960890	0	0	0	0	1	1	2604414	1	1
MTNR1A	351103	675	-26	2387298	725676	0	0	0	0	50	56	61023288	1	1
MTP18	657636	288	48	1493406	422496	0	0	0	0	13	6	14312052	1	1
MTPN	387359	588	-9	844014	238632	0	0	0	0	50	25	38297502	1	1
MTSS1L	880781	184	34	5115918	1632282	0	0	0	0	5	3	5705652	1	1
MTX1	1801444	194	32	3159918	1032768	0	0	0	0	1	0	1317366	1	1
MTX3	319253	795	31	2240598	614184	0	0	0	0	47	36	46699500	1	1
MUCL1	590746	746	-4	637656	204402	0	0	0	0	50	52	57934764	1	1
MUDENG	167619	944	19	3459186	944748	0	0	0	0	50	41	57179748	1	1
MUL1	573203	429	30	2419572	722742	0	0	0	0	50	41	59627682	1	1
MUM1	2285841	209	31	4974108	1445484	0	0	0	0	4	4	5422032	1	1
MUM1L1	48678	NaN	-10	4856748	1278246	0	0	0	0	12	15	24921396	1	1
MURC	234309	702	-21	2549646	680688	0	0	0	0	16	11	15626484	1	1
MUSTN1	1193949	272	49	585822	168216	0	0	0	0	50	37	61845786	1	1
MUT	64105	1139	-14	5273376	1477758	0	0	0	0	19	29	33849558	1	1
MUTED	578469	368	13	1379958	327630	0	0	0	0	50	37	56750406	1	1
MVD	802673	189	41	2773608	867486	0	0	0	0	7	3	4662126	1	1
MVK	442710	465	38	2764806	858684	0	0	0	0	50	36	52896108	1	1
MXI1	403252	359	12	2258202	625920	0	0	0	0	50	38	68986164	1	1
MXRA7	913566	191	26	1536438	470418	0	0	0	0	50	39	62354346	1	1
MXRA8	1744013	273	28	3053316	957462	0	0	1	0	50	23	62631120	1	1
MYADML2	NaN	NaN	NaN	2000988	715896	0	0	0	0	50	96	109629888	1	1
MYCBP	524940	458	24	779466	188754	0	0	0	0	50	31	51326418	1	1
MYCL1	996021	270	31	2957472	903672	0	0	0	0	50	39	57957258	1	1
MYD88	302137	411	32	2246466	599514	0	0	2	0	5	9	6932064	1	1
MYEOV2	340416	482	28	1772136	507582	0	0	0	0	50	40	61610088	1	1
MYL3	427952	376	40	1439616	361860	0	0	0	0	50	32	69409638	1	1
MYL4	960078	160	22	1447440	383376	0	0	0	0	50	46	58763130	1	1
MYL6B	2878044	171	40	1516878	404892	0	0	0	0	50	34	56937204	1	1
MYL7	1151124	282	56	1310520	320784	0	0	0	0	50	46	63862422	1	1
MYOD1	391398	626	17	2150622	698292	0	0	0	0	50	31	51018348	1	1
MYOG	430455	453	42	1537416	466506	0	0	0	0	50	33	54059928	1	1
MYOZ3	1107515	211	54	1761378	524208	0	0	0	0	50	40	71620896	1	1
MYPOP	874987	198	41	2578986	965286	0	0	0	0	50	47	57312756	1	1
MYST1	1296884	351	35	3479724	947682	0	0	0	0	50	43	61583682	1	1
MYST2	1129239	238	27	4407846	1143282	0	0	0	0	10	1	9253836	1	1
MYST3	608794	464	31	14106672	3717378	0	0	0	0	1	0	4280706	1	1
MYST4	246599	335	42	14584914	3846474	0	0	0	0	3	1	5985360	1	1
N4BP2L1	226626	435	53	1969692	444990	0	0	1	0	5	5	5675334	1	1
N6AMT1	312901	480	6	1506120	450858	0	0	0	0	50	39	59285382	1	1
N6AMT2	403677	429	44	1554042	385332	0	0	0	0	50	37	62311314	1	1
NAA38	72287	922	-13	699270	189732	0	0	0	0	50	64	69728466	1	1
NAA40	1322584	277	42	1759422	417606	0	0	0	0	50	34	73611126	1	1
NAAA	483325	429	44	2554536	752082	0	0	0	0	23	23	25902330	1	1
NAB2	2026922	199	41	3546228	1154040	0	0	1	0	50	41	58435500	1	1
NACC1	1948449	221	41	3639138	1066998	0	0	2	0	50	39	58918632	1	1
NACC2	809002	262	46	3967746	1266510	0	0	0	0	46	24	50226168	1	1
NADSYN1	546912	626	50	5085600	1372134	0	0	2	0	50	42	47944494	1	1
NAGLU	1993535	162	27	4989756	1617612	0	0	0	0	23	14	31171794	1	1
NAGPA	635794	302	9	3563832	1089492	0	0	0	0	50	42	73399878	1	1
NAGS	920082	241	29	3588282	1191204	0	0	0	0	50	22	47975790	1	1
NAIP	329526	581	16	10360932	2724708	0	0	0	0	5	6	14774646	1	1
NANOG	175700	467	16	2199522	529098	0	0	0	0	50	39	58147968	1	1
NANOS1	680734	411	-1	1884606	700248	0	0	0	0	20	8	17690064	1	1
NANOS3	754888	241	31	1280202	430320	0	0	0	0	50	24	54715188	1	1
NANP	547844	515	-31	1731060	478242	0	0	0	0	50	37	44733720	1	1
NAP1L3	33770	NaN	-11	3562854	899760	0	0	2	0	11	18	15642132	1	1
NAP1L5	177679	486	8	1280202	330564	0	0	0	0	50	36	55784142	1	1
NAPB	188695	688	-19	2231796	517362	0	0	0	0	50	52	62735766	1	1
NAPRT1	2183482	235	37	3655764	1241082	0	0	0	0	50	27	53946480	1	1
NAPSA	1072052	528	26	2870430	940836	0	0	0	0	50	34	51558204	1	1
NARFL	1207790	194	33	3361386	960396	0	0	0	0	50	42	61836006	1	1
NARG2	230111	266	23	6995634	1832772	0	0	0	0	5	4	6304188	1	1
NARS	304947	352	38	3953076	1031790	0	0	0	0	50	36	45878958	1	1
NAT1	370301	569	-10	2482164	660150	0	0	0	0	50	24	41490672	1	1
NAT14	NaN	NaN	NaN	1322256	523230	0	0	0	0	50	96	109437222	1	1
NAT15	1083663	246	34	1730082	467484	0	0	0	0	50	37	54153816	1	1
NAT2	322678	627	-26	2022504	550614	0	0	0	0	50	58	60827688	1	1
NAT6	843769	206	51	2007834	729588	0	0	0	0	50	23	56242824	1	1
NAT8B	978005	466	31	1518834	493890	0	0	0	0	50	41	61004706	1	1
NBL1	775439	271	32	1518834	432276	0	0	0	0	50	32	60097122	1	1
NBPF11	NaN	NaN	NaN	11491500	2855760	0	0	0	0	5	4	9372174	1	1
NBPF16	NaN	NaN	NaN	9788802	2375562	0	0	0	0	13	13	17847522	1	1
NBPF4	NaN	NaN	NaN	4586820	1201962	0	0	0	0	40	71	88674282	1	1
NBPF6	NaN	NaN	NaN	4790244	1262598	0	0	0	0	40	71	88734918	1	1
NBPF7	415110	581	26	3038646	755016	0	0	0	0	5	3	4954548	1	1
NCALD	362848	629	41	1409298	333498	0	0	0	0	50	47	54229122	1	1
NCBP2	754196	306	29	1137414	285576	0	0	0	0	50	44	65581746	1	1
NCK1	181954	195	20	2677764	684600	0	0	1	0	50	31	56044290	1	1
NCLN	905626	241	30	3928626	1200006	0	0	0	0	50	23	53146476	1	1
NCOA4	406207	579	41	4704180	1178490	0	0	0	0	37	32	50150862	1	1
NCR3	2517285	220	35	1633260	534966	0	0	0	0	50	16	59957268	1	1
NDE1	495419	283	26	2731554	707094	0	0	0	0	50	30	55606146	1	1
NDEL1	761259	427	18	2565294	688512	0	0	1	0	25	9	23596206	1	1
NDNL2	242355	885	-39	2062602	622008	0	0	0	0	14	8	11780010	1	1
NDUFA12	369755	560	25	1055262	270906	0	0	0	0	50	41	69378342	1	1
NDUFA13	868278	284	7	1053306	281664	0	0	0	0	50	39	52626180	1	1
NDUFA3	735613	439	-53	636678	158436	0	0	0	0	50	79	80755416	1	1
NDUFAF4	123845	1308	1	1251840	326652	0	0	0	0	50	43	54101982	1	1
NDUFB1	356163	415	27	760884	207336	0	0	0	0	50	47	68599854	1	1
NDUFB11	819569	NaN	38	1147194	331542	0	0	0	0	50	43	45538614	1	1
NDUFB2	329944	567	29	763818	210270	0	0	0	0	50	41	68392518	1	1
NDUFB7	1008795	204	26	984846	265038	0	0	0	0	50	38	56446248	1	1
NDUFC1	387523	299	20	550614	162348	0	0	0	0	50	37	64984188	1	1
NDUFS4	186422	619	5	1267488	334476	0	0	0	0	50	44	57637452	1	1
NDUFS6	387770	635	11	886068	255258	0	0	0	0	50	50	57850656	1	1
NDUFS7	2285841	209	31	1531548	445968	0	0	1	0	50	35	60841380	1	1
NDUFV3	441011	206	66	3223488	989736	0	0	0	0	50	32	57771438	1	1
NECAB2	494952	460	3	2777520	775554	0	0	0	0	50	25	49117116	1	1
NECAB3	710350	161	55	2812728	810762	0	0	0	0	50	22	57335250	1	1
NEDD8	944836	220	40	599514	160392	0	0	0	0	50	42	63580758	1	1
NEFL	180048	521	-2	3769212	1063086	0	0	0	0	5	2	5852352	1	1
NEIL2	470737	360	34	2336442	656238	0	0	1	0	50	32	47966988	1	1
NEIL3	53396	746	-20	4317870	1121766	0	0	1	0	44	40	57802734	1	1
NEK4	1205825	272	48	5949174	1638150	0	0	1	0	50	47	76185222	1	1
NEK7	114791	402	-13	2221038	551592	0	0	0	0	50	48	62119626	1	1
NELF	1591716	213	30	3832782	1046460	0	0	0	0	50	33	55774362	1	1
NENF	416515	283	18	1174578	389244	0	0	0	0	50	30	54764088	1	1
NETO2	542002	532	7	3757476	966264	0	0	0	0	50	41	58722054	1	1
NEU1	2485614	188	36	2841090	879222	0	0	1	0	29	3	27213828	1	1
NEU3	762277	454	36	3146226	943770	0	0	0	0	8	4	5843550	1	1
NEURL	532306	170	44	3850386	1269444	0	0	0	0	4	4	5162862	1	1
NEURL1B	NaN	NaN	NaN	3649896	1290960	0	0	0	0	40	71	88763280	1	1
NEURL2	725555	209	59	1882650	646458	0	0	1	0	50	28	53207112	1	1
NEUROG1	496830	608	34	1552086	542790	0	0	0	0	50	56	64473672	1	1
NFAM1	967833	185	53	1866024	583866	0	0	0	0	50	21	50280936	1	1
NFIL3	150560	369	18	3182412	892914	0	0	0	0	50	32	50604654	1	1
NFIX	1914702	221	41	3091458	910518	0	0	1	0	50	41	59740152	1	1
NFKBIL1	2517285	220	35	2593656	803916	0	0	0	0	50	16	59957268	1	1
NFKBIL2	2043455	200	36	9464106	2973120	0	0	0	0	4	2	10495896	1	1
NFU1	488690	285	23	1858200	480198	0	0	1	0	5	7	5709564	1	1
NFXL1	186668	602	41	6623994	1661622	0	0	1	0	50	33	45653040	1	1
NGB	554839	418	37	1050372	322740	0	0	1	0	5	6	5121786	1	1
NGDN	1220464	499	27	2316882	605382	0	0	0	0	50	43	65595438	1	1
NGFRAP1	448080	NaN	32	804894	192666	0	0	0	0	50	27	46254510	1	1
NGRN	1036233	139	38	2002944	596580	0	0	0	0	50	35	76893294	1	1
NHEDC1	357993	363	26	4195620	1109052	0	0	0	0	50	39	65813532	1	1
NHEDC2	350752	454	26	3740850	1123722	0	0	0	0	50	34	71546568	1	1
NHEJ1	798168	177	37	2130084	586800	0	0	0	0	18	20	19122834	1	1
NHLH2	503800	639	9	911496	297312	0	0	0	0	50	50	55225704	1	1
NHLRC4	1115707	213	39	809784	281664	0	0	0	0	50	19	46619304	1	1
NHP2	821697	248	39	1119810	270906	0	0	0	0	50	53	64300566	1	1
NHP2L1	1475100	183	50	905628	267972	0	0	0	0	50	28	52048182	1	1
NICN1	1585328	201	32	1503186	444990	0	0	0	0	50	29	52189992	1	1
NINJ1	504920	448	61	1070910	316872	0	0	0	0	50	33	53452590	1	1
NINJ2	456582	197	40	1293894	410760	0	0	1	0	34	24	32697474	1	1
NIP7	1202748	125	20	1276290	363816	0	0	0	0	50	36	49480932	1	1
NIPSNAP1	713942	190	39	2083140	536922	0	0	0	0	7	10	14874402	1	1
NIPSNAP3A	194451	718	-21	1769202	472374	0	0	0	0	50	54	59484894	1	1
NIPSNAP3B	194451	718	-21	1779960	467484	0	0	0	0	50	54	59484894	1	1
NISCH	1096247	192	55	10364844	3116886	0	0	2	0	50	40	67576866	1	1
NIT1	689033	250	23	2679720	823476	0	0	0	0	50	23	52390482	1	1
NIT2	378824	361	26	2017614	532032	0	0	2	0	3	6	4341342	1	1
NKAIN1	586763	234	28	1485582	415650	0	0	0	0	50	51	67440924	1	1
NKAIN4	1005137	285	50	1486560	429342	0	0	0	0	50	49	54807120	1	1
NKG7	368509	610	-9	1140348	355992	0	0	0	0	50	23	39343962	1	1
NKIRAS2	2081077	206	23	1432770	304158	0	0	0	0	50	32	63181734	1	1
NKX2-1	58829	624	-18	2713950	853794	0	0	0	0	50	34	53510292	1	1
NKX2-2	283479	694	-10	1847442	576042	0	0	1	0	50	46	59264844	1	1
NKX2-3	278426	497	13	2457714	766752	0	0	0	0	50	36	46430550	1	1
NKX2-4	283501	638	-3	2326662	815652	0	0	0	0	20	13	20138976	1	1
NKX2-5	483508	458	33	2431308	825432	0	0	0	0	50	45	56406150	1	1
NKX2-8	49455	583	-20	1568712	555504	0	0	0	0	50	43	54768978	1	1
NKX6-1	95574	895	-5	2438154	836190	0	0	0	0	2	4	2613216	1	1
NKX6-3	434010	533	37	915408	299268	0	0	0	0	50	39	49505382	1	1
NLRP6	1463610	437	24	5943306	1996098	0	0	1	0	37	29	37689186	1	1
NMB	341389	197	42	1074822	327630	0	0	0	0	50	42	54656508	1	1
NMD3	242883	581	-16	3724224	888024	0	0	0	0	50	35	53026182	1	1
NME1	NaN	NaN	NaN	1266510	347190	0	0	0	0	50	96	109261182	1	1
NME1-NME2	817798	267	-4	1913946	533010	0	0	0	0	50	35	55329372	1	1
NME2	817798	267	-4	1100250	299268	0	0	0	0	50	35	55329372	1	1
NME3	1604603	288	36	1178490	364794	0	0	0	0	50	29	56913732	1	1
NME5	1044706	377	41	1543284	390222	0	0	0	0	50	24	49782156	1	1
NMNAT3	224111	848	9	1517856	418584	0	0	0	0	50	41	52323978	1	1
NMRAL1	751633	160	39	2090964	614184	0	0	1	0	13	10	14704230	1	1
NMU	247026	456	28	1303674	342300	0	0	0	0	50	35	48003174	1	1
NNAT	790368	549	52	586800	181908	0	0	1	0	2	1	934968	1	1
NNMT	162422	499	-4	1836684	525186	0	0	1	0	21	24	19495452	1	1
NODAL	550900	338	42	2382408	710028	0	0	0	0	50	28	51269694	1	1
NOG	268027	457	-44	1545240	505626	0	0	0	0	50	49	54076554	1	1
NOL3	1109491	150	46	1734972	266016	0	0	0	0	50	36	52403196	1	1
NOL9	636407	203	41	4878264	1444506	0	0	1	0	50	31	57479994	1	1
NOTCH2NL	NaN	NaN	NaN	1696830	436188	0	0	0	0	50	96	109350180	1	1
NOV	261913	519	-14	2504658	693402	0	0	0	0	50	61	69926022	1	1
NPB	3798594	211	19	812718	313938	0	0	0	0	50	20	50761134	1	1
NPC2	749329	384	31	1100250	284598	0	0	0	0	50	47	60520596	1	1
NPFF	1469374	191	55	799026	233742	0	0	0	0	50	30	51273606	1	1
NPFFR1	552278	225	44	2889990	941814	0	0	2	0	50	40	53495622	1	1
NPHS2	585744	613	-14	2660160	807828	0	0	1	0	50	32	49087776	1	1
NPIP	506128	214	23	2486076	691446	0	0	0	0	50	29	47432022	1	1
NPIPL3	499242	417	49	7515930	2565294	0	0	0	0	7	3	14059728	1	1
NPL	651460	626	22	2336442	618096	0	0	1	0	50	36	48000240	1	1
NPM1	300840	347	30	2232774	513450	0	0	1	0	50	30	55187562	1	1
NPM2	576057	222	41	1597074	389244	0	0	0	0	50	36	51612972	1	1
NPM3	817474	335	37	1282158	360882	0	0	1	0	25	33	20929200	1	1
NPPB	519155	207	43	915408	302202	0	0	0	0	50	48	51388032	1	1
NPPC	893534	439	33	828366	301224	0	0	0	0	50	39	61525980	1	1
NPRL2	843769	206	51	2744268	726654	0	0	0	0	50	23	56242824	1	1
NPRL3	1005761	238	36	3991218	1175556	0	0	1	0	50	30	45669666	1	1
NPS	470657	703	-30	647436	179952	0	0	0	0	50	35	51248178	1	1
NPTXR	1317460	358	54	3309552	1147194	0	0	2	0	50	36	52068720	1	1
NPVF	254553	444	32	1407342	355992	0	0	0	0	50	55	69304014	1	1
NPW	1747301	183	46	1044504	428364	0	0	0	0	50	30	52574346	1	1
NPY5R	74427	1197	-18	3082656	854772	0	0	0	0	43	45	50807100	1	1
NR2C2	483299	400	43	4376550	1209786	0	0	3	0	10	10	7294902	1	1
NR2E3	1039394	440	25	2852826	855750	0	0	0	0	50	45	79159320	1	1
NR2F2	94682	983	-22	2969208	856728	0	0	0	0	8	5	7266540	1	1
NR2F6	865138	212	38	2697324	902694	0	0	1	0	50	50	51825198	1	1
NRARP	1724821	399	43	772620	239610	0	0	0	0	50	31	45703896	1	1
NRD1	707583	382	16	8868504	2251356	0	0	0	0	13	3	16299348	1	1
NRG4	467195	406	28	869442	210270	0	0	1	0	0	1	210270	1	1
NRGN	168652	622	14	548658	170172	0	0	0	0	50	42	54254550	1	1
NRIP2	495532	443	28	1960890	585822	0	0	0	0	50	44	59768514	1	1
NRIP3	595760	357	33	1710522	489978	0	0	0	0	50	44	72273222	1	1
NRM	2115149	171	41	1744752	611250	0	0	0	0	50	33	63533814	1	1
NRN1	49114	693	17	1002450	279708	0	0	0	0	50	57	53750880	1	1
NRN1L	879834	158	50	1111008	379464	0	0	0	0	50	33	65286390	1	1
NRSN1	349698	825	-21	1350618	398046	0	0	0	0	50	57	47642292	1	1
NRSN2	879317	185	41	1389738	438144	0	0	0	0	50	37	57554322	1	1
NRTN	1217326	294	35	1262598	491934	0	0	0	0	50	38	49970910	1	1
NSA2	418815	581	30	1877760	484110	0	0	0	0	50	26	51252090	1	1
NSUN6	74263	512	-4	3340848	913452	0	0	0	0	11	10	21043626	1	1
NT5C2	562038	150	47	4122270	1023966	0	0	0	0	50	33	49022250	1	1
NT5C3	376609	359	13	2543778	645480	0	0	0	0	50	38	66878574	1	1
NT5C3L	1760409	175	35	2185830	563328	0	0	0	0	50	34	57593442	1	1
NT5M	900505	220	15	1589250	473352	0	0	1	0	12	17	18583956	1	1
NTN1	128482	632	-7	4210290	1185336	0	0	0	0	10	8	13498356	1	1
NTN3	2085452	321	49	3850386	1328124	0	0	0	0	3	0	3984372	1	1
NTN5	1597109	242	31	3293904	1089492	0	0	0	0	50	27	57090750	1	1
NTS	22180	677	-32	1247928	292422	0	0	1	0	10	15	10168266	1	1
NUBP2	1604603	288	36	1881672	588756	0	0	0	0	50	29	56913732	1	1
NUBPL	335822	583	-7	2291454	648414	0	0	0	0	50	22	42883344	1	1
NUCB1	1927185	211	43	3303684	903672	0	0	1	0	50	32	56489280	1	1
NUDCD3	1535714	363	52	2551602	693402	0	0	1	0	50	64	70804266	1	1
NUDT13	539834	354	40	2517372	683622	0	0	1	0	50	28	51589500	1	1
NUDT14	872033	260	25	1524702	490956	0	0	0	0	50	29	56070696	1	1
NUDT15	324467	567	34	1160886	314916	0	0	0	0	50	41	59043816	1	1
NUDT19	420201	410	-36	2517372	815652	0	0	0	0	50	50	53150388	1	1
NUDT22	1602391	278	57	2046954	693402	0	0	2	0	7	10	8829384	1	1
NUDT4	416655	419	18	1295850	353058	0	0	0	0	50	23	53282418	1	1
NUP37	232146	467	9	2369694	608316	0	0	0	0	50	40	58657506	1	1
NUP85	1723762	171	31	4733520	1266510	0	0	1	0	50	33	53728386	1	1
NUPL1	331109	381	37	4182906	1274334	0	0	0	0	50	34	58123518	1	1
NUPL2	509506	218	23	2961384	841080	0	0	0	0	50	27	48691686	1	1
NXF2B	95507	NaN	6	9291000	2239620	0	0	0	0	6	4	8122290	1	1
NXNL1	899127	211	26	1435704	456726	0	0	0	0	50	20	49744992	1	1
NXNL2	130577	438	1	1306608	412716	0	0	1	0	50	36	52281924	1	1
NXPH3	1007676	348	26	1726170	512472	0	0	0	0	50	40	51505392	1	1
NXPH4	2162032	238	58	2044998	686556	0	0	1	0	50	39	66172458	1	1
NXT1	188823	688	-22	985824	266994	0	0	0	0	50	55	75242430	1	1
NXT2	133688	NaN	30	1430814	364794	0	0	0	0	50	32	69287388	1	1
OAF	323731	198	31	1870914	576042	0	0	0	0	47	28	59292228	1	1
OAZ3	1062482	255	29	1964802	567240	0	0	0	0	50	36	61600308	1	1
OBFC1	529915	300	29	2681676	671886	0	0	0	0	50	21	51412482	1	1
OBFC2A	160466	461	20	1478736	384354	0	0	0	0	50	28	50152818	1	1
OBFC2B	2878071	171	46	1501230	435210	0	0	0	0	50	49	67169040	1	1
OBP2B	1875784	397	51	1258686	319806	0	0	0	0	50	39	50441328	1	1
OCEL1	865138	212	38	1838640	558438	0	0	2	0	10	11	10520346	1	1
OCLM	277882	399	-14	317850	78240	0	0	0	0	50	33	49954284	1	1
OCM	2208864	358	32	819564	189732	0	0	1	0	15	16	15659736	1	1
OCM2	451365	522	25	814674	188754	0	0	0	0	50	38	65126976	1	1
ODC1	732059	270	47	3315420	868464	0	0	1	0	1	2	1814190	1	1
ODF3	1233553	437	17	1778982	535944	0	0	0	0	50	24	50812968	1	1
