gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
SMPDL3A	138284	1073	-1	1487986	384344	0	0	1	0	50	38	19880373	1	1
SMR3B	264684	915	25	246950	87106	0	0	2	0	0	2	87106	1	1
SMS	92980	NaN	23	1230709	308912	0	0	0	0	50	34	22632743	1	1
SMYD5	536944	452	20	1402676	357853	0	0	0	0	32	21	14441187	1	1
SNAI2	16597	598	-22	863427	234378	0	0	0	0	5	14	2525625	1	1
SNAP23	552242	269	39	715706	178702	0	0	0	0	50	18	26423201	1	1
SNAP29	470051	216	39	841426	226745	0	0	0	0	50	19	21147451	1	1
SNAPC5	507061	219	40	331811	87106	0	0	0	0	50	19	19815268	1	1
SNCA	65544	475	-7	470103	126618	0	0	0	0	50	60	26125065	1	1
SNCB	579630	359	40	451694	120781	0	0	0	0	50	29	27185154	1	1
SNHG3-RCC1	846521	183	26	1358674	395120	0	0	0	0	50	24	22801118	1	1
SNN	602364	214	40	278380	86657	0	0	0	0	50	38	27409654	1	1
SNRNP25	1005761	238	36	440020	118985	0	0	0	0	50	26	20966953	1	1
SNRNP48	825677	209	14	1148093	271645	0	0	0	0	50	34	27492270	1	1
SNRPA	1127178	201	27	915062	255481	0	0	0	0	50	33	24786147	1	1
SNRPA1	372683	406	2	845467	234827	0	0	1	0	24	24	12185860	1	1
SNRPB2	76240	856	-21	756116	189478	0	0	0	0	38	57	17348013	1	1
SNRPC	995432	242	24	539249	134251	0	0	0	0	16	25	12632615	1	1
SNRPD1	301496	165	46	389732	111352	0	0	0	0	50	42	21670985	1	1
SNRPD2	950605	194	45	391528	102821	0	0	1	0	20	14	9457736	1	1
SNRPE	527029	280	26	327321	72738	0	0	0	0	50	19	19008415	1	1
SNRPF	426671	400	5	296340	71391	0	0	0	0	50	32	25160613	1	1
SNRPG	671278	370	38	271645	58370	0	0	0	0	50	32	32255262	1	1
SNURF	233460	1194	-44	243358	66452	0	0	0	0	50	100	29572038	1	1
SNW1	442490	359	42	1859309	476389	0	0	0	0	50	19	26187027	1	1
SNX10	918425	418	29	691011	157599	0	0	0	0	50	37	29132018	1	1
SNX11	1195543	255	11	879591	247848	0	0	0	0	50	24	26094084	1	1
SNX16	156346	680	6	1141358	290503	0	0	0	0	50	48	32671036	1	1
SNX18	68402	643	7	2229285	657336	0	0	0	0	3	0	2402150	1	1
SNX21	742720	180	48	1216790	388834	0	0	1	0	50	26	19428679	1	1
SNX27	1294954	173	29	1736283	463368	0	0	0	0	16	4	9765301	1	1
SNX3	336217	451	42	531167	143680	0	0	0	0	50	24	26059960	1	1
SNX31	1141276	196	50	1490231	361894	0	0	0	0	50	28	27014534	1	1
SNX32	3779084	287	42	1324999	372221	0	0	0	0	50	18	24899295	1	1
SNX5	756104	499	29	1371695	337648	0	0	0	0	50	35	29419827	1	1
SNX6	516968	165	10	1413901	353363	0	0	0	0	50	34	27994252	1	1
SOCS1	632841	308	37	635784	226296	0	0	0	0	50	26	27668727	1	1
SOCS3	962609	209	27	694603	224051	0	0	0	0	50	40	28329206	1	1
SOCS4	795059	144	37	1419738	367731	0	0	0	0	50	28	23237546	1	1
SOCS7	1035666	181	22	1815307	585047	0	0	0	0	16	10	9801221	1	1
SOD1	268523	621	34	508268	139639	0	0	1	0	29	13	9297892	1	1
SOD3	269537	617	31	734564	244705	0	0	0	0	50	21	18065964	1	1
SOHLH1	362222	524	29	1256302	404549	0	0	2	0	3	7	1283691	1	1
SOLH	1205944	213	38	3357173	1094662	0	0	0	0	39	21	18202909	1	1
SORBS3	757216	224	45	2185732	637580	0	0	1	0	50	27	27594642	1	1
SOX12	879317	185	41	957717	319239	0	0	0	0	50	22	26423201	1	1
SOX13	560073	314	31	2030378	555862	0	0	1	0	50	31	27450064	1	1
SOX14	85683	880	-2	744891	234378	0	0	1	0	13	16	9552475	1	1
SOX15	1957426	194	24	711665	239317	0	0	0	0	50	23	27716321	1	1
SP4	105280	643	26	2448846	750279	0	0	1	0	15	18	8869546	1	1
SPA17	172228	604	18	514554	121230	0	0	2	0	0	2	121230	1	1
SPACA5	NaN	NaN	NaN	1074008	272992	0	0	0	0	50	78	50275428	1	1
SPACA5B	566535	NaN	19	1074008	272992	0	0	1	0	50	39	27653910	1	1
SPAG4	1423559	169	53	1415248	416672	0	0	1	0	50	38	23514579	1	1
SPAG7	1416161	231	30	768688	187682	0	0	0	0	50	26	23561275	1	1
SPAG8	847663	227	54	1825634	538351	0	0	1	0	5	1	2237816	1	1
SPANXA1	NaN	NaN	NaN	659132	165232	0	0	0	0	50	78	50167668	1	1
SPANXA2	NaN	NaN	NaN	659132	165232	0	0	0	0	50	78	50167668	1	1
SPANXB1	NaN	NaN	NaN	681582	177804	0	0	0	0	50	78	50180240	1	1
SPANXB2	NaN	NaN	NaN	681582	177804	0	0	0	0	50	78	50180240	1	1
SPANXE	28355	NaN	-20	326423	83065	0	0	0	0	50	61	26002937	1	1
SPANXF1	NaN	NaN	NaN	681582	177804	0	0	0	0	50	78	50180240	1	1
SPANXN1	2363	NaN	-22	246501	53880	0	0	0	0	50	111	31399019	1	1
SPANXN4	2776	NaN	-19	336750	78126	0	0	0	0	50	59	27836204	1	1
SPANXN5	476232	NaN	26	245603	54778	0	0	0	0	50	40	32170850	1	1
SPARC	725286	496	43	1020128	256828	0	0	0	0	50	58	32050518	1	1
SPAST	378148	197	28	2004785	574720	0	0	1	0	50	22	28639465	1	1
SPATA1	241849	585	-1	1544560	381650	0	0	0	0	50	37	21115123	1	1
SPATA12	418332	332	46	586843	184988	0	0	0	0	50	33	25535079	1	1
SPATA21	813996	191	40	1524804	433734	0	0	0	0	28	11	12218188	1	1
SPATA24	NaN	NaN	NaN	702685	162089	0	0	0	0	50	78	50164525	1	1
SPATA3	NaN	NaN	NaN	608844	187233	0	0	0	0	50	78	50189669	1	1
SPATA7	140042	800	-13	1981437	505125	0	0	1	0	20	32	14752344	1	1
SPATA8	93099	986	-46	342138	96984	0	0	0	0	50	61	22250644	1	1
SPATS1	993997	443	40	1004862	253236	0	0	0	0	44	38	28684365	1	1
SPC24	1808766	233	33	652397	174661	0	0	1	0	13	15	7328129	1	1
SPC25	173915	724	7	767790	173763	0	0	0	0	50	41	29901604	1	1
SPCS1	1217701	272	47	541494	164334	0	0	0	0	50	46	36787468	1	1
SPCS2	767563	454	24	750728	193519	0	0	0	0	50	38	27893676	1	1
SPDEF	890476	207	34	1084335	300381	0	0	1	0	30	17	15304614	1	1
SPDYC	3317462	168	54	953676	265359	0	0	2	0	11	11	5859450	1	1
SPDYE2	NaN	NaN	NaN	2649998	682480	0	0	0	0	47	66	47769110	1	1
SPDYE2L	NaN	NaN	NaN	2649998	682480	0	0	0	0	47	66	47769110	1	1
SPDYE5	785864	337	70	1115765	287809	0	0	0	0	26	19	15993829	1	1
SPDYE6	NaN	NaN	NaN	1324999	341240	0	0	0	0	50	78	50343676	1	1
SPERT	813295	613	47	1411207	416672	0	0	0	0	50	41	28179240	1	1
SPESP1	373553	452	33	1118010	305769	0	0	0	0	50	26	23849982	1	1
SPG20	137590	850	-16	2138587	599864	0	0	0	0	1	0	725135	1	1
SPHAR	285692	361	9	209234	49390	0	0	0	0	50	36	29974342	1	1
SPHK1	1622536	209	24	1489782	499737	0	0	1	0	50	28	30237456	1	1
SPIB	1038277	491	30	839181	253236	0	0	1	0	50	38	26339238	1	1
SPIC	305133	649	-1	817180	202499	0	0	0	0	50	47	25280047	1	1
SPIN1	126591	495	-6	861631	222704	0	0	0	0	50	43	28390719	1	1
SPINK1	137041	470	2	272992	69146	0	0	0	0	50	36	22788097	1	1
SPINK14	63265	390	-8	332709	79473	0	0	0	0	50	80	27867185	1	1
SPINK7	72574	418	-9	293646	72738	0	0	0	0	50	73	27455452	1	1
SPINK8	1054170	263	37	340791	76779	0	0	0	0	50	32	22928185	1	1
SPINK9	79210	459	-15	302177	68248	0	0	0	0	50	84	30954958	1	1
SPINLW1	1069725	438	36	502880	112699	0	0	0	0	50	50	26517491	1	1
SPINT1	1036414	172	51	1712935	482675	0	0	0	0	50	26	25633859	1	1
SPINT4	777303	359	16	341240	79024	0	0	0	0	50	23	24891662	1	1
SPNS1	1189140	257	55	1639748	562597	0	0	2	0	7	5	2922092	1	1
SPON1	414198	644	-10	2644161	700440	0	0	0	0	9	6	4377750	1	1
SPOP	943930	348	28	1245975	317892	0	0	0	0	50	38	23764223	1	1
SPPL2B	1503606	267	31	1913189	593578	0	0	0	0	10	4	5325589	1	1
SPPL3	1410077	392	45	1245526	364139	0	0	0	0	50	65	37465009	1	1
SPR	450159	421	23	796975	275237	0	0	0	0	31	25	21119164	1	1
SPRED2	545446	346	36	1374838	370874	0	0	1	0	50	35	27631011	1	1
SPRED3	1467279	253	0	1289528	452143	0	0	0	0	50	34	25209105	1	1
SPRN	485067	472	8	437326	182294	0	0	0	0	50	40	25934689	1	1
SPRR1A	426723	748	28	290503	78575	0	0	0	0	50	26	25552590	1	1
SPRR2B	687290	704	30	246501	63309	0	0	0	0	50	37	27027106	1	1
SPRR2D	687290	704	30	237072	63309	0	0	0	0	50	37	27027106	1	1
SPRR2F	687290	704	30	237072	63309	0	0	0	0	50	37	27027106	1	1
SPRR4	426723	748	28	263114	65554	0	0	0	0	5	1	1796000	1	1
SPRY2	44501	729	60	988698	293646	0	0	0	0	50	31	25258495	1	1
SPRYD4	2793663	184	61	648356	200254	0	0	0	0	50	32	33564097	1	1
SPRYD5	4214	1074	-46	1495170	367731	0	0	0	0	31	40	17701376	1	1
SPSB1	980939	281	32	847712	264910	0	0	0	0	50	53	28265897	1	1
SPSB3	1604603	288	36	1141358	329566	0	0	2	0	16	8	7369437	1	1
SQRDL	201356	490	1	1457005	413978	0	0	0	0	1	0	2002989	1	1
SR140	361096	467	23	3468974	841426	0	0	0	0	39	30	28709509	1	1
SRA1	706371	319	29	755667	223602	0	0	1	0	10	2	3678657	1	1
SRCRB4D	870785	220	59	1805429	576067	0	0	0	0	30	24	15375556	1	1
SRD5A1	253440	585	-1	836038	236174	0	0	0	0	50	35	21625187	1	1
SRD5A2	157835	693	3	805955	247399	0	0	0	0	50	36	25745211	1	1
SRD5A3	235221	348	8	1019230	294095	0	0	0	0	50	18	23167951	1	1
SRF	1308754	363	35	1563418	525779	0	0	0	0	50	30	28174750	1	1
SRFBP1	70781	809	-4	1416595	361445	0	0	0	0	21	25	10793511	1	1
SRM	577167	408	34	994535	270298	0	0	0	0	50	18	27190093	1	1
SRP14	846041	256	23	450347	127516	0	0	0	0	50	11	25095059	1	1
SRP19	242849	340	34	488063	122128	0	0	0	0	50	29	22824017	1	1
SRP9	927421	168	9	411284	104617	0	0	0	0	50	36	25415645	1	1
SRPR	385871	426	29	2066747	585496	0	0	0	0	50	34	28810085	1	1
SRPX2	190839	NaN	23	1513130	418468	0	0	0	0	41	92	55015521	1	1
SRR	780080	271	29	1092417	323280	0	0	0	0	34	30	21491834	1	1
SRXN1	622277	480	42	419815	145925	0	0	0	0	50	65	35501532	1	1
SRY	0	0	0	660928	167477	0	0	0	0	50	44	26704724	1	1
SS18L2	350455	445	42	263114	65554	0	0	0	0	50	30	27960128	1	1
SSBP1	200522	844	14	508268	127516	0	0	0	0	50	39	22308116	1	1
SSFA2	180253	346	18	4161332	1153930	0	0	0	0	6	0	4319829	1	1
SSH3	1369264	177	44	2108504	628600	0	0	0	0	50	20	30104552	1	1
SSNA1	1722012	202	36	389283	106413	0	0	0	0	50	37	28600851	1	1
SSPN	157088	383	25	763749	235725	0	0	3	0	0	3	235725	1	1
SSPO	455147	615	28	16478749	4899488	0	0	0	0	0	0	4899488	1	1
SSR2	1880483	213	32	587292	180498	0	0	0	0	50	26	30021936	1	1
SSR3	545591	679	10	612436	163436	0	0	0	0	50	53	27712280	1	1
SSRP1	926574	191	-11	2360842	589088	0	0	0	0	17	11	7749291	1	1
SSSCA1	3945819	202	45	629498	200254	0	0	0	0	50	21	26152454	1	1
SSTR5	1154740	294	20	1089723	393324	0	0	0	0	26	27	19971969	1	1
SSU72	1690623	248	29	647907	161640	0	0	0	0	50	20	27558273	1	1
SSX1	603602	NaN	5	662275	139190	0	0	0	0	50	34	24296288	1	1
SSX2	NaN	NaN	NaN	1662198	344832	0	0	0	0	50	78	50347268	1	1
SSX2B	NaN	NaN	NaN	1341612	261318	0	0	0	0	50	78	50263754	1	1
SSX2IP	335727	572	-6	2073033	482226	0	0	1	0	50	23	20191979	1	1
ST13	894425	269	44	1253159	301279	0	0	1	0	50	33	29852663	1	1
ST20	228288	702	18	261318	75432	0	0	0	0	50	32	23466985	1	1
ST3GAL3	939679	230	33	1470924	391977	0	0	3	0	5	6	3367051	1	1
ST3GAL5	1164530	216	51	1384267	364139	0	0	0	0	50	23	28264550	1	1
ST3GAL6	338260	516	10	1111275	278829	0	0	0	0	50	37	27341406	1	1
ST5	519265	369	26	3629267	1071763	0	0	0	0	20	4	7144937	1	1
ST6GALNAC4	1278941	201	51	967595	283768	0	0	1	0	30	19	14338815	1	1
ST6GALNAC6	1278941	201	51	1070865	311157	0	0	0	0	50	34	28137932	1	1
STAC3	2162032	238	58	1229811	303075	0	0	2	0	12	16	8411117	1	1
STAG3L1	NaN	NaN	NaN	683827	180947	0	0	0	0	50	78	50183383	1	1
STAG3L2	745065	173	55	459776	118087	0	0	0	0	50	50	27253402	1	1
STAG3L3	661753	332	50	462021	115842	0	0	0	0	50	22	22465266	1	1
STAG3L4	349765	556	55	501533	130210	0	0	0	0	50	27	18425613	1	1
STAM	488136	364	7	1791061	465164	0	0	0	0	50	41	32543520	1	1
STAMBPL1	175317	289	20	1451617	368180	0	0	0	0	50	42	23408166	1	1
STAP2	2122615	220	27	1468679	419815	0	0	0	0	50	37	30089735	1	1
STAR	705837	277	46	930328	257726	0	0	0	0	50	50	29240227	1	1
STARD3NL	161770	578	11	787546	205193	0	0	0	0	0	0	205193	1	1
STARD4	181104	636	26	689215	170171	0	0	2	0	3	2	746687	1	1
STARD9	NaN	NaN	NaN	14853369	4318482	0	0	1	0	0	1	4318482	1	1
STATH	9753	991	-4	229888	51635	0	0	0	0	50	57	23550948	1	1
STBD1	416594	436	26	1134174	321933	0	0	0	0	50	24	32309591	1	1
STEAP2	132955	1140	6	1606971	444510	0	0	1	0	50	45	24641120	1	1
STK11IP	548994	487	35	3478852	1098254	0	0	0	0	3	5	4309502	1	1
STK16	694442	193	44	989596	279278	0	0	1	0	50	32	28889109	1	1
STK17B	140953	373	14	1226219	318790	0	0	0	0	50	45	23432861	1	1
STK19	2314693	203	34	1213198	384344	0	0	1	0	50	38	29282882	1	1
STK3	332778	550	25	1655912	386140	0	0	0	0	50	41	32430821	1	1
STK35	505026	539	32	1641993	536106	0	0	0	0	35	23	17072776	1	1
STK38L	555677	345	37	1578235	370874	0	0	0	0	50	34	26873099	1	1
STMN1	801428	221	31	659132	169273	0	0	0	0	50	46	27716770	1	1
STMN2	147465	518	-12	601211	150415	0	0	1	0	0	1	150415	1	1
STOM	580458	388	39	931226	271645	0	0	0	0	50	30	28452232	1	1
STOML1	337765	439	34	1243730	403651	0	0	0	0	50	25	26416017	1	1
STOML3	181679	1010	-2	967595	286462	0	0	0	0	50	52	24037664	1	1
STRA13	3814891	211	28	215969	61513	0	0	0	0	50	18	22507023	1	1
STRBP	341358	431	29	2200100	605701	0	0	1	0	50	36	30852586	1	1
STRN	580141	370	0	2576811	673500	0	0	0	0	15	14	10578440	1	1
STT3B	270559	511	-4	2705674	714359	0	0	0	0	18	12	9200908	1	1
STX10	1948449	221	41	823915	222704	0	0	0	0	42	18	21493181	1	1
STX12	726175	202	30	936614	225847	0	0	0	0	50	22	23849084	1	1
STX17	244386	519	14	996780	265359	0	0	0	0	50	34	26183884	1	1
STX1B	1398193	247	40	973881	242460	0	0	0	0	50	36	33206244	1	1
STX7	180943	618	12	889469	217765	0	0	0	0	50	36	24238816	1	1
STX8	84658	634	-10	789791	205642	0	0	0	0	50	71	31286320	1	1
STXBP6	259495	800	-3	707175	172416	0	0	1	0	50	55	25399930	1	1
SUB1	487935	442	22	437775	99678	0	0	0	0	50	36	27139805	1	1
SUCLG1	293337	672	-17	1118010	327321	0	0	0	0	29	11	10196341	1	1
SUDS3	635715	823	32	1120255	268502	0	0	0	0	50	30	27195032	1	1
SULT1A1	1141256	269	53	1144052	289156	0	0	0	0	50	32	28455824	1	1
SULT1A2	1141256	269	53	982861	253685	0	0	1	0	8	4	2123321	1	1
SULT1A3	NaN	NaN	NaN	1960334	507370	0	0	0	0	50	78	50509806	1	1
SULT1A4	1906000	253	52	1960334	507370	0	0	0	0	50	23	23861656	1	1
SULT1B1	14468	1020	1	1008454	229439	0	0	0	0	10	13	6389270	1	1
SULT1C4	361799	483	-2	1023720	233031	0	0	0	0	50	36	29211491	1	1
SULT2A1	881316	336	39	962207	220459	0	0	0	0	50	37	28383984	1	1
SULT2B1	1590428	242	33	1219035	330015	0	0	0	0	50	20	26133147	1	1
SUMF2	738325	642	4	1335775	356057	0	0	0	0	19	11	9267360	1	1
SUMO1	371912	192	41	358302	78126	0	0	0	0	50	32	25072160	1	1
SUMO2	1511891	168	25	328668	75432	0	0	0	0	50	19	23533886	1	1
SUMO3	690574	213	62	352914	83514	0	0	0	0	50	42	20411091	1	1
SUMO4	NaN	NaN	NaN	309810	80820	0	0	0	0	50	78	50083256	1	1
SUPT3H	68471	830	4	1230709	300830	0	0	0	0	50	61	27690728	1	1
SUPT4H1	782135	399	22	397814	103270	0	0	0	0	50	37	36857063	1	1
SUPV3L1	732419	168	40	2559300	701787	0	0	0	0	50	24	22283870	1	1
SURF1	1827885	416	28	972534	294993	0	0	2	0	30	9	10721222	1	1
SURF2	1827885	416	28	843222	227643	0	0	0	0	50	13	21624289	1	1
SURF4	1827885	416	28	875101	242909	0	0	0	0	50	13	21624289	1	1
SUSD1	536415	164	32	2434927	677990	0	0	0	0	50	25	24664917	1	1
SUV39H2	255711	396	38	1147195	292748	0	0	0	0	50	25	25990365	1	1
SUV420H1	1059031	161	51	2889315	752973	0	0	0	0	12	6	6822555	1	1
SUV420H2	1028808	209	19	1424677	484022	0	0	0	0	13	6	4592821	1	1
SYAP1	295989	NaN	32	1181319	288258	0	0	0	0	50	45	25430462	1	1
SYCE1L	NaN	NaN	NaN	824364	211479	0	0	0	0	50	78	50213915	1	1
SYCN	1652029	286	26	417570	138741	0	0	0	0	50	31	26591127	1	1
SYCP3	344663	338	12	871958	174661	0	0	0	0	50	31	28723877	1	1
SYF2	613835	460	36	822568	198458	0	0	1	0	17	13	9829508	1	1
SYN2	330718	424	21	1926659	584149	0	0	0	0	42	18	25394093	1	1
SYNGR1	932556	250	69	959513	275686	0	0	1	0	10	9	5911085	1	1
SYNGR2	527017	217	27	718400	209683	0	0	0	0	50	24	27033392	1	1
SYNGR3	1747301	183	46	709420	236174	0	0	0	0	50	24	24136893	1	1
SYNPR	152983	976	-5	953227	264461	0	0	0	0	50	37	23475516	1	1
SYP	724395	NaN	44	1009352	294544	0	0	1	0	50	28	26598760	1	1
SYT1	186847	899	-21	1393696	358751	0	0	0	0	16	26	9517004	1	1
SYT12	1643265	152	47	1347898	395120	0	0	1	0	50	23	25933342	1	1
SYT13	173203	637	14	1338469	413978	0	0	1	0	50	54	30844504	1	1
SYT2	555792	497	34	1378430	361894	0	0	0	0	50	44	32737039	1	1
T	141864	323	-23	1397288	402304	0	0	0	0	26	32	13677887	1	1
TAAR1	125852	605	19	1091519	282421	0	0	0	0	50	51	25189349	1	1
TAB1	872660	250	73	1708445	501982	0	0	1	0	50	35	25393644	1	1
TAC1	343278	854	-15	453490	104168	0	0	0	0	50	48	23986927	1	1
TAC3	2026922	199	41	420264	103719	0	0	1	0	0	1	103719	1	1
TAC4	1152179	238	30	378058	104168	0	0	0	0	50	29	25455157	1	1
TACO1	934619	247	-1	946043	279727	0	0	0	0	50	22	22331464	1	1
TACR2	704483	285	50	1257200	376711	0	0	1	0	50	25	21838911	1	1
TACSTD2	301269	564	-5	977473	331811	0	0	1	0	50	33	21317173	1	1
TADA2A	520126	171	25	1618196	384793	0	0	0	0	50	35	26073430	1	1
TAF10	424523	491	17	689215	225398	0	0	0	0	50	30	28455375	1	1
TAF11	1099530	304	24	697746	183192	0	0	0	0	50	27	26682723	1	1
TAF15	620019	235	8	1956293	523534	0	0	0	0	50	34	30839116	1	1
TAF1D	290677	527	0	928083	226296	0	0	0	0	50	27	25029954	1	1
TAF7	729604	645	-10	1123847	290503	0	0	0	0	15	23	9827263	1	1
TAF8	490949	186	35	1012944	289605	0	0	1	0	50	24	24843619	1	1
TAF9	445098	314	50	1438147	389732	0	0	1	0	50	29	26997472	1	1
TAGLN	426428	228	46	666765	171069	0	0	0	0	50	35	21840707	1	1
TAGLN2	803074	403	7	654193	175559	0	0	1	0	28	15	10776898	1	1
TAGLN3	262689	336	14	664071	165681	0	0	0	0	50	32	24705327	1	1
TANK	207004	370	26	1420636	380303	0	0	0	0	16	12	6244243	1	1
TARDBP	702484	307	33	1344306	359649	0	0	0	0	50	31	32102153	1	1
TARP	164254	382	6	561250	140537	0	0	0	0	50	24	22566740	1	1
TARS	349408	674	4	2427743	594925	0	0	0	0	0	0	594925	1	1
TARSL2	255024	469	2	2678285	666316	0	0	0	0	9	2	6684712	1	1
TAS1R1	628180	259	38	2721389	710767	0	0	0	0	22	22	13232479	1	1
TAS2R20	365490	676	-2	972983	279727	0	0	0	0	14	6	5295955	1	1
TAS2R31	365490	676	-2	974779	283319	0	0	0	0	14	6	5295955	1	1
TAS2R4	200522	844	14	927634	284666	0	0	0	0	50	39	22308116	1	1
TAS2R41	371260	379	1	957268	287360	0	0	0	0	50	36	25586714	1	1
TAS2R60	371260	379	1	987351	300381	0	0	0	0	50	36	25586714	1	1
TASP1	121103	796	-26	1389206	382099	0	0	2	0	39	72	21753601	1	1
TATDN1	456351	544	44	1036741	234827	0	0	0	0	50	30	26034367	1	1
TAX1BP3	504736	354	20	403202	118087	0	0	0	0	50	38	29506933	1	1
TBC1D1	156977	578	48	3802132	1024169	0	0	1	0	21	16	12325948	1	1
TBC1D17	1673246	205	37	2087850	620967	0	0	1	0	50	25	26567330	1	1
TBC1D21	358897	439	26	1144950	273441	0	0	0	0	50	19	32342817	1	1
TBC1D23	378718	265	25	2285859	573822	0	0	0	0	15	11	12800092	1	1
TBC1D24	2085452	321	49	1756488	509166	0	0	0	0	50	35	26549370	1	1
TBC1D26	730837	431	-16	848610	218214	0	0	0	0	50	54	28100665	1	1
TBC1D29	488195	329	28	487614	146823	0	0	0	0	50	27	21333786	1	1
TBC1D3	NaN	NaN	NaN	3576285	1006209	0	0	0	0	47	66	48092839	1	1
TBC1D3B	739634	565	19	1791510	499737	0	0	0	0	38	35	22745442	1	1
TBC1D3C	609181	684	12	3583020	999474	0	0	0	0	5	0	2302921	1	1
TBC1D3F	711283	NaN	16	3576285	1006209	0	0	0	0	12	6	8491488	1	1
TBC1D3G	493184	556	12	1790612	500635	0	0	0	0	36	26	17367769	1	1
TBC1D3H	NaN	NaN	NaN	1791959	499288	0	0	0	0	50	78	50501724	1	1
TBC1D7	258474	423	35	977922	247848	0	0	1	0	34	16	13649600	1	1
TBCB	978272	326	6	794281	222704	0	0	1	0	37	23	15288899	1	1
TBCE	531741	178	21	1751549	468307	0	0	0	0	30	12	15128606	1	1
TBKBP1	1198427	217	24	1925761	606599	0	0	0	0	43	14	24061910	1	1
TBL1Y	0	0	0	1740773	448102	0	0	1	0	11	4	5660543	1	1
TBPL1	102500	359	6	622314	165681	0	0	0	0	50	27	23287834	1	1
TBPL2	729264	159	37	1204667	347077	0	0	0	0	50	32	23779489	1	1
TBRG1	171901	604	9	1330387	377609	0	0	0	0	38	26	22167130	1	1
TBX1	728313	211	8	1868289	591333	0	0	3	0	7	8	4993329	1	1
TBX10	1391063	393	56	1220831	379405	0	0	0	0	50	46	24577362	1	1
TBX21	1118277	217	27	1683750	509166	0	0	1	0	50	30	23101499	1	1
TBXA2R	2164055	269	35	1265282	462919	0	0	0	0	50	20	25280047	1	1
TC2N	368236	478	21	1618645	424754	0	0	0	0	10	7	6236161	1	1
TCAP	1284992	226	38	524432	162538	0	0	0	0	50	27	26490551	1	1
TCEAL2	132641	NaN	4	748034	178702	0	0	1	0	20	10	7184898	1	1
TCEAL3	490345	NaN	31	652397	165232	0	0	0	0	50	16	27891431	1	1
TCEAL4	490345	NaN	31	720645	162987	0	0	0	0	50	16	27891431	1	1
TCEAL7	455954	NaN	17	336750	76779	0	0	0	0	50	34	28917845	1	1
TCEANC	138133	NaN	57	1230709	323729	0	0	0	0	50	27	29068709	1	1
TCEB1	258047	417	25	378058	94739	0	0	0	0	50	20	21741029	1	1
TCEB2	1717244	210	42	538351	148619	0	0	0	0	50	29	30402688	1	1
TCEB3	960799	225	28	2584444	700889	0	0	0	0	10	4	4277623	1	1
TCEB3B	120831	639	34	2341086	705828	0	0	0	0	22	15	11602160	1	1
TCEB3C	NaN	NaN	NaN	3330682	1087478	0	0	0	0	47	66	48174108	1	1
TCEB3CL	120831	639	34	4995574	1630319	0	0	0	0	9	1	5153622	1	1
TCF15	617464	404	39	596721	219561	0	0	0	0	50	29	29064668	1	1
TCF23	1214097	238	50	663173	221806	0	0	0	0	50	37	28684365	1	1
TCIRG1	1168866	251	63	2641916	821221	0	0	0	0	24	19	12987325	1	1
TCN1	337128	548	8	1428718	370874	0	0	0	0	50	48	26611332	1	1
TCN2	723012	330	56	1376634	396018	0	0	2	0	18	9	8795910	1	1
TCP10L2	NaN	NaN	NaN	1138215	328668	0	0	1	0	50	79	50331104	1	1
TCTA	1585328	201	32	330015	101025	0	0	0	0	50	11	23960436	1	1
TCTE3	233648	447	3	661826	163885	0	0	1	0	10	6	5185950	1	1
TCTEX1D1	335045	692	-16	599415	149517	0	0	0	0	50	40	22549678	1	1
TCTEX1D2	1164213	231	36	481328	118087	0	0	1	0	6	3	2673346	1	1
TCTEX1D4	574317	191	43	655989	251889	0	0	0	0	50	22	25757334	1	1
TEAD2	2183690	309	30	1445331	424305	0	0	0	0	50	30	27246667	1	1
TECR	1008795	204	26	1038986	274339	0	0	2	0	3	2	1247322	1	1
TECTB	170055	567	-5	1100499	281523	0	0	0	0	50	33	23931251	1	1
TEDDM1	349818	783	5	856243	250991	0	0	0	0	50	39	30853484	1	1
TEF	1407073	187	64	1029557	310708	0	0	0	0	50	33	23956395	1	1
TENC1	1726226	177	38	4566330	1426473	0	0	0	0	1	0	1978294	1	1
TEPP	856192	158	9	970289	278380	0	0	1	0	50	34	24360046	1	1
TEX19	2598845	179	36	524432	142333	0	0	0	0	50	11	25780233	1	1
TEX264	759916	456	37	982412	308014	0	0	0	0	50	31	24234326	1	1
TEX28	NaN	NaN	NaN	1306590	378507	0	0	0	0	50	78	50380943	1	1
TFB2M	389456	409	4	1292671	349322	0	0	1	0	1	1	537902	1	1
TFCP2	530649	155	40	1689587	418468	0	0	0	0	9	1	3777886	1	1
TFCP2L1	240173	568	9	1596644	421162	0	0	0	0	36	30	19416556	1	1
TFF1	313101	464	90	280625	76330	0	0	0	0	50	31	21481956	1	1
TFF3	313101	464	90	307116	87555	0	0	0	0	50	31	21481956	1	1
TFRC	959125	170	52	2502726	669459	0	0	1	0	50	33	26428140	1	1
TGDS	149137	803	14	1192095	285564	0	0	1	0	50	32	21978101	1	1
TGFA	715918	463	13	528922	148619	0	0	0	0	50	41	24419763	1	1
TGFB3	226588	582	34	1333081	368180	0	0	0	0	50	36	25176777	1	1
TGIF2	1019481	176	62	729625	242909	0	0	0	0	50	27	23129786	1	1
TH	837088	579	38	1687791	522636	0	0	2	0	50	40	24378006	1	1
