gene	expr	reptime	hic	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	p	q
LOC401387	NaN	NaN	NaN	2389726	624548	0	0	0	0	30	33	17603916	1	1
LOC402644	NaN	NaN	NaN	442742	109624	0	0	0	0	50	99	43096128	1	1
LOC402778	NaN	NaN	NaN	352032	107694	0	0	0	0	50	99	43094198	1	1
LOC440563	NaN	NaN	NaN	805582	218090	0	0	0	0	50	99	43204594	1	1
LOC441056	NaN	NaN	NaN	4936940	1818832	0	0	0	0	1	1	2249608	1	1
LOC441294	368082	372	-17	2118368	585562	0	0	0	0	3	1	1142560	1	1
LOC441869	NaN	NaN	NaN	1003600	397580	0	0	0	0	50	99	43384084	1	1
LOC55908	1691034	233	32	531136	176402	0	0	0	0	50	44	22933032	1	1
LOC642587	199789	427	-2	274446	92640	0	0	0	0	50	60	24516404	1	1
LOC642597	NaN	NaN	NaN	200334	47478	0	0	0	0	50	99	43033982	1	1
LOC643008	NaN	NaN	NaN	214616	65620	0	0	0	0	50	99	43052124	1	1
LOC643596	NaN	NaN	NaN	409546	140504	0	0	0	0	50	99	43127008	1	1
LOC643677	NaN	NaN	NaN	19517704	5101376	0	0	0	0	0	0	5101376	1	1
LOC644538	NaN	NaN	NaN	215002	76814	0	0	0	0	50	99	43063318	1	1
LOC645961	NaN	NaN	NaN	3025854	933348	0	0	0	0	30	33	17912716	1	1
LOC646498	1812695	203	45	568192	159032	0	0	0	0	50	42	21637230	1	1
LOC646627	NaN	NaN	NaN	206896	71024	0	0	0	0	50	99	43057528	1	1
LOC646851	NaN	NaN	NaN	1663660	394106	0	0	0	0	50	99	43380610	1	1
LOC647309	NaN	NaN	NaN	934506	250128	0	0	0	0	50	99	43236632	1	1
LOC649330	118495	792	12	809056	216932	0	0	0	0	50	38	19781728	1	1
LOC653486	NaN	NaN	NaN	272130	75270	0	0	0	0	50	99	43061774	1	1
LOC653543	NaN	NaN	NaN	2564198	936436	0	0	0	0	30	33	17915804	1	1
LOC653544	NaN	NaN	NaN	7411200	2732880	0	0	0	0	0	0	2732880	1	1
LOC653545	NaN	NaN	NaN	7411200	2732880	0	0	0	0	0	0	2732880	1	1
LOC653548	NaN	NaN	NaN	7411200	2732880	0	0	0	0	0	0	2732880	1	1
LOC728392	NaN	NaN	NaN	311502	105378	0	0	0	0	50	99	43091882	1	1
LOC728410	NaN	NaN	NaN	6176000	2277400	0	0	0	0	1	1	2708176	1	1
LOC728819	NaN	NaN	NaN	873132	224652	0	0	0	0	50	99	43211156	1	1
LOC729020	NaN	NaN	NaN	623390	172156	0	0	0	0	50	99	43158660	1	1
LOC729991	NaN	NaN	NaN	355892	88780	0	0	0	0	50	99	43075284	1	1
LOC729991-MEF2B	NaN	NaN	NaN	1044130	259778	0	0	0	0	50	99	43246282	1	1
LOC730755	NaN	NaN	NaN	341996	108466	0	0	0	0	50	99	43094970	1	1
LOC81691	244139	580	32	2181286	599072	0	0	0	0	5	6	3204958	1	1
LOH12CR1	707022	279	27	551594	146680	0	0	0	0	50	46	29310910	1	1
LONRF1	119955	694	3	2124158	617986	0	0	2	0	50	48	19927636	1	1
LOR	836876	556	24	794002	297992	0	0	0	0	50	73	31884758	1	1
LOXHD1	NaN	NaN	NaN	6435392	1698400	0	0	0	0	1	1	2129176	1	1
LOXL1	337765	439	34	1539368	485974	0	0	1	0	40	39	18190250	1	1
LPAR2	768855	418	-10	912504	317292	0	0	1	0	50	35	18641870	1	1
LPHN1	1036713	321	25	3992784	1237902	0	0	0	0	1	0	1418936	1	1
LPHN2	55308	1274	-19	3908250	1057254	0	0	0	0	0	0	1057254	1	1
LPHN3	11170	1494	-18	4079248	1129436	0	0	0	0	1	1	1469116	1	1
LPPR1	135891	952	-29	903240	261708	0	0	0	0	2	4	766982	1	1
LPPR2	1385739	197	31	1212812	397966	0	0	0	0	50	38	24103770	1	1
LPPR3	2168802	198	28	1961652	663534	0	0	0	0	1	1	886256	1	1
LPPR4	100692	868	-15	2074364	607564	0	0	0	0	1	0	941068	1	1
LPPR5	37516	947	-17	885484	256304	0	0	0	0	4	8	2734424	1	1
LRDD	1793686	176	50	2395902	843024	0	0	0	0	0	0	843024	1	1
LRIT3	212757	462	28	1703032	512222	0	0	0	0	50	33	19622310	1	1
LRPAP1	475773	609	54	1003600	274832	0	0	0	0	50	24	11612424	1	1
LRRC10B	NaN	NaN	NaN	737260	280622	0	0	0	0	50	99	43267126	1	1
LRRC16A	247903	576	28	3892810	1040270	0	0	0	0	1	0	1273800	1	1
LRRC16B	992350	355	19	3810592	1139858	0	0	0	0	6	4	3259770	1	1
LRRC19	116568	447	-12	1038726	268656	0	0	1	0	1	1	677044	1	1
LRRC20	551999	225	45	511064	150154	0	0	0	0	50	33	22058356	1	1
LRRC23	2704950	211	47	1130208	309186	0	0	0	0	50	45	28843464	1	1
LRRC26	1722012	202	36	828356	345856	0	0	0	0	9	10	3977730	1	1
LRRC33	1117984	250	31	1818446	598300	0	0	0	0	5	4	4093916	1	1
LRRC39	294945	518	11	955350	248970	0	0	2	0	13	18	5967560	1	1
LRRC48	971820	193	20	1551720	382140	0	0	0	0	50	39	17392388	1	1
LRRC50	566339	315	12	2013762	563946	0	0	0	0	30	25	14380430	1	1
LRRC55	925743	431	-21	909416	283324	0	0	1	0	50	56	21341554	1	1
LRRC56	1970020	236	42	1447500	489834	0	0	0	0	49	41	21790086	1	1
LRRC58	384022	358	6	986616	321924	0	0	0	0	6	3	4359484	1	1
LRRC59	1335838	196	24	847270	250514	0	0	1	0	50	40	24894684	1	1
LRRC67	393936	518	12	647708	170998	0	0	0	0	50	63	23581126	1	1
LRRC69	NaN	NaN	NaN	986230	257462	0	0	0	0	50	99	43243966	1	1
LRRTM2	1371519	442	31	1403882	396808	0	0	2	0	24	42	9956870	1	1
LRTOMT	731498	267	60	1310470	418424	0	0	0	0	50	41	19730390	1	1
LSAMP	121424	967	-6	927558	277920	0	0	3	0	22	40	8710476	1	1
LSG1	370452	255	34	1870556	479026	0	0	0	0	11	14	5322168	1	1
LSM1	705837	277	46	376736	102676	0	0	0	0	50	48	25137478	1	1
LSM3	303635	258	39	291816	79902	0	0	0	0	50	40	18497120	1	1
LSM4	1294357	210	39	395650	109238	0	0	1	0	12	9	4056474	1	1
LSM5	371992	639	6	270200	70252	0	0	0	0	50	40	21297936	1	1
LSM6	82460	1023	21	236618	58672	0	0	0	0	50	36	22880150	1	1
LSM7	1503606	267	31	304168	75656	0	0	0	0	50	33	22171840	1	1
LSMD1	2148615	337	24	455480	155944	0	0	0	0	50	73	30355040	1	1
LST-3TM12	487942	773	-31	1801076	479026	0	0	0	0	17	7	6223864	1	1
LST1	2517285	220	35	319608	63690	0	0	0	0	50	32	23664116	1	1
LTC4S	1610057	359	38	401440	143978	0	0	0	0	50	51	19578306	1	1
LUZP6	NaN	NaN	NaN	157102	47864	0	0	0	0	50	99	43034368	1	1
LY6G5B	2517236	193	20	548506	162506	0	0	0	0	50	60	29779514	1	1
LY6G6D	2517236	193	20	363998	110782	0	0	0	0	50	60	29779514	1	1
LY6G6F	2517236	193	20	814460	246268	0	0	1	0	17	8	5094042	1	1
LY6H	1104860	446	20	446602	134714	0	0	0	0	50	43	24581638	1	1
LY6K	384374	412	23	608722	148610	0	0	1	0	34	21	14001378	1	1
LY96	250079	468	26	471692	110782	0	0	0	0	50	31	18799744	1	1
LYL1	1948449	221	41	729540	260550	0	0	0	0	50	36	23254184	1	1
LYPD5	464802	286	11	687080	209212	0	0	0	0	50	36	24899316	1	1
LYPD6	105128	631	-8	484044	132012	0	0	0	0	50	51	21559258	1	1
LYPLA1	268612	450	31	660446	179104	0	0	0	0	50	62	24944864	1	1
LYRM1	260596	545	33	340452	98430	0	0	0	0	50	37	23360720	1	1
LYRM2	394472	603	35	253988	66778	0	0	0	0	50	51	24758812	1	1
LYRM4	128806	502	24	508748	142048	0	0	0	0	50	28	23074694	1	1
LYRM5	260142	633	19	264024	61374	0	0	0	0	48	35	17963668	1	1
LYRM7	312101	294	34	311116	74498	0	0	0	0	50	43	19784044	1	1
LYSMD2	440341	247	34	577070	182578	0	0	0	0	50	41	21456196	1	1
LYSMD4	173729	507	16	816776	237004	0	0	2	0	8	9	2909282	1	1
LZTFL1	252915	426	42	871588	212300	0	0	0	0	50	50	24687402	1	1
MAB21L2	214274	848	18	959596	291044	0	0	1	0	47	45	19780184	1	1
MACROD1	1324858	278	53	905170	273674	0	0	1	0	50	56	19838084	1	1
MAD2L1BP	1424296	166	44	876220	262094	0	0	0	0	50	43	25802942	1	1
MAD2L2	682357	264	32	612196	161348	0	0	1	0	8	8	3559692	1	1
MADCAM1	1509324	255	-16	996652	354734	0	0	1	0	50	55	19264102	1	1
MAFA	2154403	237	32	926014	303782	0	0	0	0	50	54	23650606	1	1
MAFF	1604692	184	68	431934	150540	0	0	0	0	50	50	24449240	1	1
MAFG	3798594	211	19	431162	144364	0	0	1	0	11	8	3099966	1	1
MAFK	595899	243	38	416108	138574	0	0	0	0	50	44	23966740	1	1
MAGEA2	NaN	NaN	NaN	1692996	504888	0	0	0	0	50	99	43491392	1	1
MAGEA2B	202421	NaN	-2	1692996	504888	0	0	0	0	4	3	2198270	1	1
MAGEA5	117300	NaN	-16	331188	107694	0	0	0	0	50	54	21590910	1	1
MAGEA9	NaN	NaN	NaN	1730052	474780	0	0	0	0	50	99	43461284	1	1
MAGEA9B	224617	NaN	8	1730052	474780	0	0	0	0	30	21	14684212	1	1
MAGED4	NaN	NaN	NaN	4070756	1188880	0	0	0	0	4	3	2603570	1	1
MAGED4B	NaN	NaN	NaN	4094688	1192740	0	0	0	0	4	3	2607430	1	1
MAGEF1	1301642	485	36	824110	245882	0	0	1	0	50	82	28550876	1	1
MAGOHB	407094	432	4	435794	102676	0	0	0	0	50	40	20499302	1	1
MALL	NaN	NaN	NaN	423828	125064	0	0	0	0	50	99	43111568	1	1
MANBAL	666037	571	64	235460	72568	0	0	0	0	50	23	15680864	1	1
MANEAL	445096	375	33	1249482	357822	0	0	0	0	40	30	17423268	1	1
MANF	538437	536	39	521100	141276	0	0	0	0	50	72	28012406	1	1
MAP1D	537616	126	34	956508	254760	0	0	0	0	50	40	19956586	1	1
MAP1LC3B	583365	363	27	361296	90324	0	0	0	0	50	24	20745570	1	1
MAP1LC3B2	292439	337	1	347400	93798	0	0	0	0	50	49	26378468	1	1
MAP1LC3C	172086	419	-12	420740	109624	0	0	2	0	2	4	823338	1	1
MAP3K14	789809	207	23	2598552	763122	0	0	0	0	8	0	3490212	1	1
MAP3K2	435982	175	26	1769810	455866	0	0	2	0	30	33	16153328	1	1
MAPK11	939384	257	70	1033322	287956	0	0	0	0	50	25	21241966	1	1
MAPK14	892075	407	36	1204320	259392	0	0	0	0	50	48	19689860	1	1
MAPKAPK5	755663	242	42	1366440	340452	0	0	0	0	50	48	28304222	1	1
MAPKSP1	203900	633	28	367472	94570	0	0	0	0	50	32	20419786	1	1
MARCH1	56946	1136	-17	915206	246268	0	0	0	0	7	20	5014526	1	1
MARCH10	200669	205	-17	2257714	599072	0	0	0	0	20	23	8592746	1	1
MARCH11	160001	888	-24	1083502	330416	0	0	0	0	49	100	23918490	1	1
MARCH2	726556	150	0	665078	211528	0	0	0	0	50	45	20634788	1	1
MARCH3	298349	603	27	690940	209984	0	0	0	0	43	54	24455416	1	1
MARCH4	590758	342	27	1111294	330416	0	0	0	0	50	22	22508432	1	1
MARCH5	429135	317	31	778562	213844	0	0	0	0	50	43	18630290	1	1
MARCH6	627256	164	17	2559566	721048	0	0	0	0	2	0	1161088	1	1
MARCH7	363925	374	28	1948142	542716	0	0	0	0	6	3	4888304	1	1
MARCH8	128745	725	34	833760	208440	0	0	0	0	50	60	23513190	1	1
MARCH9	1160849	344	39	917136	302238	0	0	0	0	32	25	14569956	1	1
MARCKS	217954	608	16	870816	290658	0	0	0	0	22	11	9823314	1	1
MARS	1347799	194	38	2515562	714100	0	0	0	0	16	22	11673412	1	1
MARVELD1	NaN	NaN	NaN	445830	158646	0	0	0	0	50	99	43145150	1	1
MAT2A	1241734	170	39	1104732	308028	0	0	1	0	50	43	25286474	1	1
MBD3L2	NaN	NaN	NaN	553138	179876	0	0	0	0	50	99	43166380	1	1
MBD3L3	NaN	NaN	NaN	555840	177174	0	0	0	0	50	99	43163678	1	1
MBD3L4	NaN	NaN	NaN	555454	177560	0	0	0	0	50	99	43164064	1	1
MBD3L5	NaN	NaN	NaN	554296	178718	0	0	0	0	50	99	43165222	1	1
MBIP	81955	627	-10	988546	249356	0	0	0	0	19	9	6887398	1	1
MBL2	68687	786	-26	681676	199562	0	0	0	0	16	26	5063162	1	1
MBOAT2	438336	469	25	1478380	387158	0	0	2	0	21	36	9465492	1	1
MBOAT4	NaN	NaN	NaN	1178072	348172	0	0	0	0	50	99	43334676	1	1
MC2R	133238	815	-2	799020	236232	0	0	2	0	50	63	18541510	1	1
MCART1	485791	524	28	805968	236232	0	0	0	0	0	0	236232	1	1
MCART2	415934	554	29	798634	238934	0	0	0	0	50	66	24624098	1	1
MCART6	357831	NaN	45	814846	259778	0	0	0	0	50	40	22317362	1	1
MCFD2	809702	242	33	594826	145136	0	0	0	0	21	16	9108828	1	1
MCM9	116680	856	16	1096626	292974	0	0	0	0	50	52	20295880	1	1
MCRS1	2227486	224	53	1342122	385614	0	0	0	0	50	42	24697824	1	1
MCTS1	388105	NaN	7	544646	129310	0	0	0	0	50	43	21687024	1	1
MDFIC	38349	520	15	999740	301852	0	0	0	0	50	56	23349912	1	1
ME1	173617	711	-13	1611164	439654	0	0	3	0	5	6	1788724	1	1
MEA1	1200368	259	40	515696	146680	0	0	0	0	50	47	24620238	1	1
MED10	253175	763	-12	394878	93798	0	0	0	0	50	43	18782374	1	1
MED27	593548	566	29	876220	242408	0	0	1	0	50	54	22222792	1	1
MED28	271066	989	32	497168	140890	0	0	1	0	45	27	17521698	1	1
MED29	1748498	252	32	606792	180648	0	0	0	0	50	50	25383746	1	1
MED9	915530	220	-3	404142	113484	0	0	1	0	50	41	18341948	1	1
MEIG1	256253	571	35	261322	57128	0	0	1	0	1	2	416494	1	1
MEMO1	342215	385	18	860780	211528	0	0	0	0	50	61	27164364	1	1
MESDC1	265620	516	-2	929102	331960	0	0	0	0	50	59	20815050	1	1
MESDC2	265620	516	-2	646936	181034	0	0	0	0	50	59	20815050	1	1
MESP1	880974	190	35	688238	253216	0	0	0	0	50	43	24164372	1	1
METAP2	441602	328	18	1365282	345084	0	0	0	0	16	12	4378398	1	1
METRN	1207790	194	33	763894	273674	0	0	1	0	50	48	24405622	1	1
METRNL	222738	483	14	826426	271358	0	0	1	0	50	34	18962636	1	1
METT10D	678213	167	19	1570248	424986	0	0	0	0	2	1	934120	1	1
METT11D1	1005555	429	4	1367598	360138	0	0	0	0	17	9	4404646	1	1
METT5D1	271729	616	-14	1177300	321152	0	0	0	0	50	47	18862276	1	1
METTL10	294304	352	42	814074	231600	0	0	0	0	50	27	19872824	1	1
METTL11A	886775	205	39	622618	169454	0	0	0	0	50	31	22686764	1	1
METTL11B	NaN	NaN	NaN	800178	204966	0	0	0	0	50	99	43191470	1	1
METTL12	2425755	248	51	629180	212686	0	0	0	0	50	25	21693586	1	1
METTL13	419860	718	-5	1914946	549278	0	0	0	0	20	10	6387142	1	1
METTL2B	893183	199	45	1081572	274446	0	0	1	0	50	52	24864962	1	1
METTL3	707390	470	30	1611550	457796	0	0	0	0	50	48	25677878	1	1
METTL7A	569122	220	40	667008	188754	0	0	0	0	50	36	21624106	1	1
MFAP2	678965	221	52	545418	130854	0	0	0	0	50	37	22725750	1	1
MFAP3	174087	592	16	986616	279078	0	0	0	0	50	44	16855076	1	1
MFF	251488	144	18	951876	276762	0	0	1	0	50	48	22868184	1	1
MFGE8	562979	560	7	1079256	301080	0	0	0	0	12	16	6537682	1	1
MFI2	719859	308	37	2218728	650796	0	0	0	0	40	26	21044334	1	1
MFNG	979927	179	51	886642	272516	0	0	2	0	0	2	272516	1	1
MFSD11	827288	206	22	1281520	341996	0	0	1	0	50	31	15741080	1	1
MFSD4	694640	268	35	1395776	437338	0	0	0	0	14	4	6689380	1	1
MFSD7	639827	489	12	1550562	516468	0	0	0	0	31	27	13423922	1	1
MGC26647	NaN	NaN	NaN	693642	191070	0	0	0	0	50	99	43177574	1	1
MGC29506	832127	177	48	514538	161734	0	0	0	0	50	38	22519626	1	1
MGC42105	505867	537	26	1193512	333890	0	0	0	0	17	11	5355750	1	1
MGC70857	1755818	291	7	564718	198404	0	0	0	0	24	26	11747910	1	1
MGC87042	NaN	NaN	NaN	990090	262866	0	0	0	0	50	99	43249370	1	1
MGEA5	817474	335	37	2587744	667394	0	0	0	0	15	4	5635214	1	1
MGST1	266051	641	-23	431548	124292	0	0	0	0	50	74	27735644	1	1
MIA	1127178	201	27	365928	108852	0	0	0	0	50	30	21308358	1	1
MICA	NaN	NaN	NaN	1069606	294518	0	0	0	0	50	99	43281022	1	1
MICALCL	445785	318	-1	1895260	559700	0	0	0	0	8	12	5412492	1	1
MIF	649838	202	61	320766	93798	0	0	0	0	50	38	19191920	1	1
MIF4GD	1723762	171	31	724522	196088	0	0	0	0	50	39	21205682	1	1
MINA	158573	723	-2	1306224	354348	0	0	0	0	50	45	21037000	1	1
MIS12	1145030	544	24	579000	141276	0	0	0	0	50	55	23866766	1	1
MIXL1	739974	278	21	601002	211914	0	0	0	0	50	43	24303718	1	1
MKI67IP	225849	358	31	830672	220792	0	0	0	0	50	33	21036228	1	1
MKL1	578345	228	55	2491630	801722	0	0	0	0	31	16	15425332	1	1
MKL2	185822	323	12	2876472	840708	0	0	0	0	1	0	1029848	1	1
MLANA	337967	183	27	338522	93412	0	0	0	0	50	39	29066186	1	1
MLF1IP	299322	515	32	1212812	300694	0	0	0	0	50	50	25179552	1	1
MLL	1338034	192	49	10778664	3177552	0	0	0	0	0	0	3177552	1	1
MLL2	1770671	214	65	14743270	4741238	0	0	0	0	1	0	5107938	1	1
MLL3	261375	616	16	13552074	3780870	0	0	0	0	0	0	3780870	1	1
MLL4	1151198	321	30	7215498	2386638	0	0	0	0	0	0	2386638	1	1
MLL5	443176	381	40	5127238	1446728	0	0	0	0	0	0	1446728	1	1
MLLT4	138570	643	-2	5209070	1421638	0	0	0	0	2	1	2607430	1	1
MLN	1565139	428	28	334276	87236	0	0	0	0	50	48	20217522	1	1
MMGT1	253719	NaN	20	361682	110782	0	0	2	0	0	2	110782	1	1
MMP12	468929	506	-21	1341736	337364	0	0	0	0	23	36	11195158	1	1
MMP23B	NaN	NaN	NaN	1053394	341996	0	0	0	0	50	99	43328500	1	1
MOAP1	325787	222	35	948016	274832	0	0	0	0	12	6	3322688	1	1
MOB2	859301	426	39	778562	203422	0	0	0	0	50	32	20644824	1	1
MOBKL1A	265400	638	25	628408	148610	0	0	0	0	50	50	22547418	1	1
MOBKL1B	1025255	172	44	627636	149382	0	0	0	0	50	46	27593982	1	1
MOBKL2A	1853815	239	37	603704	162892	0	0	0	0	50	56	25602994	1	1
MOBKL2B	117319	434	-22	608722	154400	0	0	0	0	44	60	20830490	1	1
MOBKL2C	608423	266	25	746910	203808	0	0	0	0	50	31	20652544	1	1
MOBKL3	667169	428	25	663534	156330	0	0	0	0	50	47	24462750	1	1
MORF4	260919	785	-29	643076	175630	0	0	0	0	50	93	22789054	1	1
MORN2	NaN	NaN	NaN	229670	55198	0	0	0	0	50	99	43041702	1	1
MOSC1	319790	564	-2	911732	290272	0	0	0	0	50	37	16134414	1	1
MOSC2	319790	564	-2	931418	268270	0	0	0	0	50	37	16134414	1	1
MOSPD3	1884430	247	60	626092	216932	0	0	0	0	50	38	24914370	1	1
MPDU1	1957426	194	24	676658	212686	0	0	0	0	50	38	23827394	1	1
MPHOSPH6	170324	715	-10	477482	102676	0	0	0	0	50	105	31415768	1	1
MPP5	483147	260	32	1922666	481342	0	0	0	0	5	3	2639468	1	1
MPPE1	323758	148	39	1112838	308028	0	0	0	0	7	11	3174464	1	1
MPV17L	545296	212	36	567420	130854	0	0	1	0	1	2	568578	1	1
MPZ	735152	293	41	686308	204194	0	0	0	0	50	43	24167460	1	1
MPZL2	805791	211	41	603704	169840	0	0	1	0	50	37	23058868	1	1
MPZL3	805791	211	41	658902	186438	0	0	1	0	50	37	23058868	1	1
MRAP2	54672	813	-16	577070	152470	0	0	1	0	0	1	152470	1	1
MRC1L1	75804	350	-2	8386622	2007586	0	0	0	0	0	0	2007586	1	1
MRE11A	320374	589	-10	2042712	503730	0	0	0	0	50	37	17030706	1	1
MRFAP1	501655	278	47	350102	99202	0	0	0	0	50	36	21349274	1	1
MRGPRG	NaN	NaN	NaN	730312	274832	0	0	0	0	50	99	43261336	1	1
MRP63	447305	240	43	281008	81446	0	0	0	0	50	25	20539446	1	1
MRPL11	1941577	194	51	597914	184894	0	0	0	0	50	50	21817106	1	1
MRPL12	3745109	205	30	541558	168296	0	0	0	0	50	40	19398044	1	1
MRPL19	138530	559	2	826426	216932	0	0	0	0	50	68	26759064	1	1
MRPL20	1736268	273	28	418038	119274	0	0	0	0	50	50	22754700	1	1
MRPL24	1649536	208	53	606792	172542	0	0	0	0	50	42	23546386	1	1
MRPL27	1335838	196	24	409546	126608	0	0	0	0	50	40	24894684	1	1
MRPL33	1044890	146	30	275990	55198	0	0	1	0	1	2	292588	1	1
MRPL35	773440	425	39	524188	153242	0	0	0	0	50	40	20972538	1	1
MRPL36	394241	608	6	274446	91482	0	0	2	0	2	3	440812	1	1
MRPL38	1697896	165	28	1052622	308028	0	0	0	0	50	45	22020528	1	1
MRPL40	650407	300	16	576298	159032	0	0	0	0	50	40	22076112	1	1
MRPL41	1315685	404	41	375192	112326	0	0	1	0	16	15	6171754	1	1
MRPL42	380369	364	15	455480	95728	0	0	0	0	50	52	29335228	1	1
MRPL48	553005	214	42	616442	158260	0	0	0	0	50	23	20258438	1	1
MRPL52	1165302	225	35	383298	72954	0	0	0	0	50	40	18303734	1	1
MRPL55	702621	391	5	455094	142434	0	0	0	0	50	41	18448098	1	1
MRPS10	524386	273	43	582474	149382	0	0	1	0	50	41	24143914	1	1
MRPS16	829738	249	44	375964	112712	0	0	0	0	50	45	24922090	1	1
MRPS17	760564	642	11	356278	108080	0	0	2	0	2	3	490606	1	1
MRPS18A	1626879	278	43	546962	162892	0	0	0	0	50	53	26599260	1	1
MRPS18B	2080582	271	32	717960	209598	0	0	1	0	50	56	23455676	1	1
MRPS18C	330595	378	40	419968	102290	0	0	0	0	50	34	22115870	1	1
MRPS24	872910	239	44	460884	138960	0	0	0	0	50	52	24534546	1	1
MRPS26	835590	288	54	558156	173700	0	0	0	0	50	37	18962636	1	1
MRPS27	414939	342	29	1186178	304168	0	0	1	0	11	8	4706112	1	1
MRPS31	270527	470	44	1116698	291430	0	0	0	0	50	49	25847332	1	1
MRPS34	1604603	288	36	587492	184894	0	0	0	0	50	47	22462884	1	1
MRPS6	785767	574	70	348558	98430	0	0	0	0	50	35	21025806	1	1
MRPS7	1723762	171	31	674728	187982	0	0	0	0	50	39	21205682	1	1
MRS2	399209	465	7	1241376	347400	0	0	0	0	3	2	1364510	1	1
MS4A12	333232	899	13	744208	214616	0	0	1	0	50	76	21446160	1	1
MS4A3	336373	691	4	600616	174086	0	0	0	0	50	46	23242218	1	1
MS4A5	383569	899	18	567806	153628	0	0	0	0	50	67	19948480	1	1
MS4A6E	433906	899	24	407616	122748	0	0	0	0	50	37	19852366	1	1
MS4A7	433906	899	24	670868	194158	0	0	0	0	50	37	19852366	1	1
MS4A8B	559288	756	16	689396	209212	0	0	0	0	50	40	19050644	1	1
MSL3L2	NaN	NaN	NaN	964614	275604	0	0	0	0	50	99	43262108	1	1
MSMP	922448	190	48	385614	110010	0	0	0	0	50	43	23737456	1	1
MSRB2	126042	469	5	503730	150540	0	0	0	0	50	40	16862410	1	1
MST1	1551582	271	48	2033448	572052	0	0	0	0	30	25	16442828	1	1
MST4	151066	NaN	32	1191582	305712	0	0	0	0	50	45	20615488	1	1
MSX2	30602	599	14	704450	233530	0	0	2	0	9	18	3780870	1	1
MT1A	653985	187	28	189526	37442	0	0	0	0	50	41	17791898	1	1
MT1B	653985	187	28	186438	40530	0	0	0	0	50	41	17791898	1	1
MT1E	653985	187	28	184894	39758	0	0	0	0	50	41	17791898	1	1
MT1F	653985	187	28	186438	38214	0	0	0	0	50	41	17791898	1	1
MT1G	661565	143	26	188368	38600	0	0	1	0	2	1	116958	1	1
MT1H	661565	143	26	187982	38986	0	0	0	0	50	41	22040986	1	1
MT1X	661565	143	26	187596	39372	0	0	0	0	50	41	22040986	1	1
MT2A	653985	187	28	188368	38600	0	0	0	0	50	41	17791898	1	1
MT3	653985	187	28	206510	42460	0	0	0	0	50	41	17791898	1	1
MT4	598942	187	24	195316	37442	0	0	0	0	43	33	21249686	1	1
MTCP1	NaN	NaN	NaN	317678	80674	0	0	0	0	50	99	43067178	1	1
MTCP1NB	985719	NaN	6	203808	45162	0	0	0	0	50	36	17201704	1	1
MTERF	512495	617	-7	1103188	295676	0	0	0	0	21	26	9363202	1	1
MTERFD1	217849	671	12	1177686	309186	0	0	0	0	50	75	26985260	1	1
MTERFD2	1394664	278	35	1066132	277148	0	0	0	0	50	53	26356466	1	1
MTERFD3	156112	473	21	1061500	284096	0	0	0	0	50	31	20955554	1	1
MTHFD2	1026994	272	50	972720	281394	0	0	0	0	50	39	20204398	1	1
MTHFD2L	180212	330	15	966544	277148	0	0	0	0	50	35	22088464	1	1
MTHFS	221773	711	9	566262	154014	0	0	0	0	50	61	23525928	1	1
MTL5	712475	354	47	1422410	389860	0	0	0	0	50	37	22687922	1	1
MTMR15	280093	591	19	2849452	773930	0	0	0	0	3	1	2306736	1	1
MTO1	720190	139	29	2092506	601002	0	0	0	0	4	3	2914686	1	1
MTP18	657636	288	48	589422	166752	0	0	0	0	50	39	21308744	1	1
MTSS1L	880781	184	34	2019166	644234	0	0	0	0	18	13	8700054	1	1
MTX2	239999	888	11	769298	189526	0	0	0	0	36	56	17543314	1	1
MUC12	NaN	NaN	NaN	13749320	4838896	0	0	0	0	0	0	4838896	1	1
MUC13	364165	212	42	1438236	391404	0	0	0	0	50	30	20631700	1	1
MUCL1	590746	746	-4	251672	80674	0	0	0	0	50	60	22865868	1	1
MUDENG	167619	944	19	1365282	372876	0	0	0	0	16	9	7042184	1	1
MUM1	2285841	209	31	1963196	570508	0	0	0	0	10	6	4141008	1	1
MUM1L1	48678	NaN	-10	1916876	504502	0	0	0	0	5	18	3898600	1	1
MURC	234309	702	-21	1006302	268656	0	0	0	0	18	22	6425742	1	1
MUSTN1	1193949	272	49	231214	66392	0	0	0	0	50	70	24409482	1	1
MUT	64105	1139	-14	2081312	583246	0	0	0	0	5	10	3673948	1	1
MUTED	578469	368	13	544646	129310	0	0	0	0	50	56	22398422	1	1
MXD4	836839	332	29	581702	173314	0	0	0	0	50	39	20819296	1	1
MXI1	403252	359	12	891274	247040	0	0	0	0	50	43	27227668	1	1
MXRA7	913566	191	26	606406	185666	0	0	0	0	50	53	24610202	1	1
MYADML2	NaN	NaN	NaN	789756	282552	0	0	0	0	50	99	43269056	1	1
MYBPHL	988224	302	29	978510	294132	0	0	0	0	50	51	23901120	1	1
MYCBP	524940	458	24	307642	74498	0	0	0	0	50	51	20257666	1	1
MYCL1	996021	270	31	1167264	356664	0	0	0	0	49	31	22572894	1	1
MYEOV2	340416	482	28	699432	200334	0	0	0	0	50	32	24316456	1	1
MYL12A	551966	328	55	498326	113098	0	0	0	0	50	40	21355836	1	1
MYL4	960078	160	22	571280	151312	0	0	1	0	20	19	7459064	1	1
MYL5	639827	489	12	601774	150926	0	0	1	0	50	50	20577274	1	1
