gene	average_neighbors
IGKV1-12	711.7737226277372
IGKV1-16	711.7737226277372
IGKV1-17	711.7737226277372
IGKV1-33	711.7737226277372
IGKV1-39	711.7737226277372
IGKV1-5	709.1624548736462
IGKV1D-12	711.7737226277372
IGKV1D-16	711.7737226277372
IGKV2-29	711.7737226277372
IGKV2-30	711.7737226277372
IGKV2D-28	711.7737226277372
IGKV2D-30	711.7737226277372
IGKV2D-40	711.7737226277372
IGKV3-11	711.7737226277372
IGKV3-15	711.7737226277372
IGKV3-20	711.7737226277372
IGKV3D-20	711.7737226277372
IGKV4-1	711.7737226277372
IGKV5-2	711.7737226277372
IGLC1	656.4419225634178
IGLC2	711.7737226277372
IGLC3	711.7737226277372
IGLC6	711.7737226277372
IGLC7	711.7737226277372
IGLV	711.7737226277372
IGLV1-40	711.7737226277372
IGLV1-44	711.7737226277372
IGLV1-47	711.7737226277372
IGLV1-51	711.7737226277372
IGLV2-11	711.7737226277372
IGLV2-14	711.7737226277372
IGLV2-23	711.7737226277372
IGLV2-8	711.7737226277372
IGLV3-1	711.7737226277372
IGLV3-19	711.7737226277372
IGLV3-21	711.7737226277372
IGLV3-25	711.7737226277372
IGLV3-27	711.7737226277372
IGLV6-57	711.7737226277372
IGLV7-43	711.7737226277372
MBNL1	1084.572151898734
V1-11	726.7760617760617
V1-13	726.7760617760617
V1-16	726.7760617760617
V1-20	726.7760617760617
V1-3	726.7760617760617
V1-5	726.7760617760617
V1-7	726.7760617760617
V1-9	726.7760617760617
V2-11	726.7760617760617
V2-15	726.7760617760617
V2-17	726.7760617760617
V2-19	726.7760617760617
V2-8	726.7760617760617
V3-2	726.7760617760617
V3-3	726.7760617760617
V3-4	726.7760617760617
V4-1	726.7760617760617
V4-2	726.7760617760617
V4-6	726.7760617760617
V5-1	726.7760617760617
V5-4	726.7760617760617
V5-6	726.7760617760617
CYBA	1202.996632996633
FNTA	1252.8484848484848
GDNF	1101.0120643431635
NCF2	1119.6717791411043
NEO1	1168.6231155778894
NOX1	1396.3293413173653
RRAS2	965.0575221238938
CDK5R1	915.7795857988166
NRG2	1222.4590846047156
TDGF1	1079.5532786885246
DPP4	1437.9384615384615
ADA2	988.5256916996047
GMFG	1096.2718446601941
LAPTM5	940.776119402985
ADAM10	875.140873015873
DLL4	1049.5175175175175
EFNA2	1240.3666666666666
EFNA3	1236.7815789473684
EFNA4	1251.8360655737704
EPHA10	1324.8833333333334
JAG1	1216.9496402877699
JAG2	943.4090073529412
PKN2	1152.824761904762
PACSIN3	1176.92118226601
SH3RF1	1657.9860465116278
SH3RF3	1174.4972375690609
NRG4	1333.0940594059407
PKN1	1096.5232558139535
PRKCH	1037.1872187218721
SORT1	1005.2590361445783
ADAM22	1045.4322344322345
ADAM28	1096.6931818181818
IL1R1	1186.6003460207612
IL1RAP	984.2201257861635
KIT	885.7791916167664
ADAM9	1228.6455938697318
LGALS14	1131.4637326813365
ADAP1	1092.4780701754387
KIF13B	959.0891089108911
MAP4K2	1181.1236842105263
ADCY7	1049.3876755070203
CNR1	1060.703373015873
GNB5	876.8708281829419
GNG10	925.0816464237516
GNG11	926.9173967459324
IL1A	1015.7162995594714
S1PR1	1035.2491082045185
ADCY10	1065.5655976676385
RGS2	1042.2790123456791
RIC8A	1199.1618798955615
AKAP12	1096.4955035971223
TPTE	1188.125237191651
DRD5	1034.530731707317
GHRHR	1107.5194585448392
GLP1R	1103.9274047186932
PTGER2	1050.159209157128
ADD1	1084.3249475890984
ADD2	1332.1904761904761
ADGRB1	1158.6888888888889
MAGI3	1362.8811594202898
MDM4	1087.8934280639432
GP1BB	1083.028129395218
ADRA2A	1037.3964552238806
ADRA2C	1042.3966725043783
GPHA2	1127.1774744027305
CAMLG	1291.2782369146005
PROKR2	1085.7791798107255
APPL1	1357.967032967033
RAMP1	1116.345699831366
RAMP2	1243.3170347003154
ADM2	1128.905982905983
ADORA3	1114.8653250773993
GNA12	883.8732943469786
ADRA2B	1064.4313072439634
RAPGEF2	1358.566287878788
CYTH2	1102.885743174924
AFAP1L2	1135.0789639924194
AGAP1	1712.8775510204082
DENND1A	1063.0875
EXOC3	654.7049180327868
EXOC4	551.2440944881889
MRAS	1053.367572156197
PTPN11	768.9613749114103
PTPRM	1143.4363636363637
RAP2C	1455.943143812709
RRAS	962.8508287292817
SIPA1	1758.696335078534
AFF1	1065.2128259337562
DENND4C	474.1333333333333
NF1	953.2510930668333
RASAL2	1048.822429906542
SYNGAP1	1077.5651041666667
AGAP2	1162.126245847176
INSR	841.3443759630201
UNC5B	1304.5210084033613
AGER	1199.0538793103449
CYBB	1147.7182320441989
S100A9	1239.9060665362035
SAA1	1188.2054176072236
MAP2K1	908.055212196127
MAP2K2	1013.1422250316056
RAF1	827.6544423440454
GYG1	1060.2573529411766
GYG2	1045.9435096153845
NHLRC1	1043.0381861575179
PLPP3	1442.776357827476
CHRM1	974.7802013422819
CHRNA1	991.2899159663865
CHRNG	860.5333333333333
LAMA2	1040.1293103448277
LAMA4	765.5407801418439
LAMB2	761.5181518151816
RAPSN	1160.4842105263158
MC3R	1121.3371710526317
MC4R	1072.96255850234
APLNR	1048.7582089552238
EDNRB	1051.396526772793
GPR15	1130.2132231404958
GPR25	1076.4889992902768
LPAR1	1015.2627422828427
LPAR2	1020.4684554024656
LPAR3	1040.914393939394
MAS1	1186.590570719603
PTGFR	991.0909090909091
PTP4A3	1332.6989664082687
ANGPT1	1189.2395577395578
ANGPT4	1439.3683168316832
FGF2	974.385288966725
CDCA5	775.3987206823027
EML4	783.2681318681318
ESPL1	684.3578431372549
PDS5A	673.0359550561798
PDS5B	677.4803738317758
WAPL	671.4164524421594
PLEC	997.156862745098
MYOF	1570.8980582524273
NCOA7	1174.4785867237688
SNAI3	1279.6909814323608
EPB42	1324.449744463373
RALB	1274.7825203252032
AJAP1	1169.6174785100286
AK2	1243.2657342657342
AKAP1	1139.220602526725
TGM2	1087.3252148997135
WUGSC:H_GS165O14.2	1287.5851063829787
BRAP	1165.9310344827586
TRPV1	1219.1553156146178
NPY4R	1161.7445972495088
AKIP1	991.9614147909967
PAX7	1145.1559633027523
BCL10	1116.3588007736944
BTBD10	1101.324144486692
CCDC88A	1179.1197368421053
CTNND2	1280.1618497109826
DAB1	1071.1808219178083
DAB2IP	1349.5676795580112
FAM83B	1100.5435540069686
FASLG	876.7205882352941
FGFR1	901.7215189873418
FGFR2	930.8918269230769
FGFR3	887.9511312217195
FGFR4	946.9103825136611
FRS2	1017.592670157068
FRS3	1126.6875
GAB3	1120.5722639933167
GRAP	1167.225174825175
GRB14	1441.3874755381605
IRAK1	837.8924806746311
KIF14	894.6601178781925
LTB4R2	1219.1448538754764
MALT1	1169.311271975181
MAP2K4	933.9630723781388
MAP3K7	798.6155679110406
MKRN1	1000.6092774308653
PIK3R5	1091.4231433506045
PIK3R6	1086.8083778966131
PLXNA1	797.2380952380952
PPP1R3C	1245.7605985037405
PTK6	1234.8508371385083
RALGDS	1231.0
RASD2	1005.2165
RHEBL1	1095.1288711288712
S1PR3	1176.73982869379
SH2B2	1084.629470672389
SLC9A1	1155.5379256965944
SMO	1053.2275862068966
STRN	1095.8873056994819
TFF1	1282.0871261378413
TRHDE	1163.6254789272032
UCHL1	1090.0139116202945
USP8	1089.5019505851756
VLDLR	1090.2526041666667
WDFY2	1219.785904255319
WNK4	1047.2764227642276
SIK2	1234.0729281767956
HOOK2	1173.7740740740742
FGA	794.7092783505154
ALCAM	1428.1666666666667
PEF1	994.3552361396304
ALK	1173.045081967213
IRS4	1173.3610421836229
MAP3K3	1012.3850156087409
PTPRG	1296.5341246290802
LTK	1121.1326116373477
ALOXE3	1140.6641729010805
FTH1	1444.0580808080808
DOCK2	1150.2276422764228
SRGN	930.1290322580645
ALPK1	1009.6317280453258
TAB3	1204.2274436090227
TIFA	1041.0539823008849
ALS2	1074.8386243386244
ALS2CL	456.42105263157896
ALX1	1046.6990740740741
AMER2	1298.5080213903743
DERL2	1001.8813953488373
ERLIN1	1015.4739952718676
ERLIN2	1191.9278728606357
NGLY1	986.1724137931035
TOM1L1	1189.4529147982062
UBE2G2	1021.2946009389672
UBXN1	956.5164410058027
UFD1	988.8248648648648
AMOT	1132.7444933920706
AMOTL1	1594.3157894736842
AMOTL2	1133.9559748427673
DKFZP666F1010	861.327868852459
DKFZP686B23205	1376.725400457666
CDC20B	1011.3918495297805
KATNB1	848.6897435897436
MAD2L2	987.3124199743918
UBE2S	1104.0270727580373
ANG	1269.3425357873211
ANGPT2	1310.9848066298343
BMX	1165.534170153417
FLT1	960.6740384615384
FLT3	1100.6204620462047
FLT4	917.2945859872611
GRB7	1189.454081632653
IGF1R	874.9130434782609
PTPRB	1367.2418096723868
TEK	1051.7135614702154
TNIP2	1186.417937219731
ATP1A1	1172.5897435897436
ATP1A2	1213.2670588235294
EHD4	1588.7121212121212
SCN3B	1209.65625
ANKRD13A	1023.9152173913044
ANKRD13B	1017.7505376344086
HBP1	1189.854855923159
ANKRD26	1402.0687022900763
ANKRD27	740.6343283582089
RAB21	450.9230769230769
PSRC1	705.4529616724739
ANKRD54	1023.9974811083123
DIXDC1	1119.2916666666667
DKFZP586M1622	1227.4502369668246
DVL1P1	1202.0092592592594
ANLN	859.9664429530201
FGF1	1036.0336943441637
FGF17	1105.7994652406417
FGF20	1129.2205056179776
FGF23	1029.038510911425
FGF4	1098.5968169761272
FGF5	1119.9576923076922
FGF6	1066.0199004975125
FGF8	1080.9675745784696
FGF9	1097.085978835979
ANXA1	1071.3600493218248
ANXA6	1145.0
FPR1	1048.6758349705306
FPR3	1131.6023391812867
PLA2G4A	1135.3848920863309
ANXA3	1049.5345268542198
SMPD1	1288.858719646799
DMPK	853.9193925233645
FGB	942.2483069977427
RAB14	562.8327759197324
RAB32	460.84415584415586
CD8B	1048.9558498896247
DNAL4	801.7613636363636
NUMB	906.1145703611458
RPS6KA4	1231.373786407767
PSAP	1091.7888198757764
LAMP2	1137.4549098196392
APBB1IP	1108.8666666666666
FGG	952.4379232505644
APBB2	1059.8866141732283
BCL9L	1378.8250497017893
DKFZP434G2016	1023.4661835748792
DKK3	1262.8350951374207
LZTS2	1001.3511450381679
MACF1	1000.7088607594936
MAPRE2	966.6161971830986
MAPRE3	857.5263157894736
NAV3	1298.5080213903743
RANBP9	1180.6521739130435
SPECC1L	969.0584192439862
ZNF106	1159.800518134715
ZRANB1	1271.2103896103897
APLN	1128.2416918429003
LOXL3	1076.9971461187215
LGALS9	1133.7606177606178
APOL5	1132.7622377622379
ATCAY	1049.7676894176582
CAVIN4	1348.5063897763578
CDK17	966.172032193159
CDKL2	1113.0101781170483
CHRNA7	1268.1346801346801
DCLK1	1261.804979253112
DUSP3	1394.1132075471698
DYNLT1	733.7528957528957
DYRK2	1032.02606429192
ELK1	1088.8181083265965
FLOT1	1092.2307692307693
FLOT2	1371.7112068965516
GAPDHS	1004.8086956521739
HASPIN	1020.5977157360406
KISS1	1047.4172274562584
LIMA1	976.777460770328
LIMK1	1021.8834355828221
MAG	1063.1561561561562
MAPK15	1315.8993103448277
MAPK4	1364.1707317073171
MAPK8IP1	1112.1183673469388
MAPKAPK5	1174.2308438409311
ODAM	1033.1221198156682
OLFM1	1051.9248262792166
PTPN7	1197.5922920892494
RGS14	1076.5755584756898
RNF41	1156.193142857143
SGK2	1090.9782393669634
SOX7	1013.19285120532
SUGT1	960.2274336283186
ZAP70	858.3801820020223
RAB7B	680.7009132420092
DTNA	481.5268817204301
KLF15	1482.0347705146037
SH2D2A	1171.2077596996246
BMF	1029.4363992172212
PTGER4	1059.9026701119724
SPRY2	998.3851992409867
TNS2	1932.7260273972602
ZNF16	778.6567567567567
TRPV4	1162.5900735294117
CDC25B	1096.749090909091
CDKN2A	1090.724534986714
HSH2D	1222.7372962607863
MATK	1199.7870528109029
SHB	1091.0840197693574
UBA3	1028.5119388729704
MYO18A	883.5258964143426
INPP5D	857.1424903722722
KDELR2	406.01633986928107
KDELR3	399.64356435643566
ARC	1237.320143884892
CORO1B	1032.2803738317757
BNIP1	555.7167381974249
NBAS	546.2864864864865
RINT1	522.3130081300814
SURF4	459.9326424870466
USE1	420.8595744680851
IL1RL1	1061.9734660033168
IL33	1068.03625
IRAK4	935.3433420365535
LRIG1	1125.675995694295
PAG1	988.4850393700788
PTPN3	1265.0816326530612
PTPRK	1290.921760391198
SPRY1	1228.8940809968847
AREL1	1024.331189710611
GGA3	1105.0566037735848
SHANK3	990.234375
ARL4C	768.8054711246201
IPCEF1	1121.4988344988344
IQSEC1	1080.5341726618706
KIF5B	881.1695178849145
MAPK8IP3	1352.8247422680413
RAB11FIP4	1112.3552447552447
RAB4A	906.113425925926
RALA	1000.4547069271758
SCAMP2	1166.0862944162436
ARFGEF1	1283.8015267175572
KANK1	1558.1659388646287
ARL4A	1061.8028169014085
ARL4D	850.625641025641
SDCBP	759.0075757575758
RND1	957.8940809968848
RND2	1144.595744680851
RND3	1137.0422535211267
PACSIN1	948.7285714285714
GABRR1	1249.0661478599222
CD53	983.2461832061068
IL16	1071.6973913043478
PLEK	1120.0247933884298
CDC42EP2	994.2287735849056
HEL-176	721.4153846153846
PLXNB1	772.84
SEMA4D	1078.4512987012988
THY1	1044.8425925925926
DKFZP686N1969	1058.8404740200547
HTR3C	1166.1705426356589
LINGO1	1433.3059210526317
OMG	1105.1869488536156
PLXNA2	660.3555555555556
PLXNA3	718.3191489361702
PLXNA4	758.3185483870968
PLXNB2	911.28125
PLXNB3	768.7089552238806
PLXNC1	754.1527777777778
PLXND1	1082.373271889401
RTN4R	1678.89010989011
FCMR	1624.404761904762
SLA	1116.6863354037266
UCP2	972.6416184971098
LSP1	1361.280991735537
RTKN	895.390052356021
LIMCH1	1338.0588235294117
TAX1BP3	1398.4159663865546
DKFZP761N1814	1736.9718875502008
EPB41L4B	1297.3407155025554
DAAM1	1113.5868945868947
CGNL1	859.25
MAP2K7	920.5369127516778
RIPK2	909.020474137931
TUBB1	606.7026022304833
TUBB2A	632.8555133079848
TUBB2B	625.6976744186046
TUBB3	564.0479041916168
TUBB6	643.8518518518518
TUBB8	673.0224215246636
ARHGEF28	1128.1746905089408
DLG5	1363.0806451612902
CD244	1361.5945945945946
PPP1R12A	770.3725099601594
CBLL1	1018.836987607245
UBE2E3	945.1435793731041
UBE2R2	983.819139596137
ARL13B	871.9308072487644
INPP5E	1053.9868421052631
TBCC	648.6473684210526
TBCD	635.3537906137184
TBCE	751.8880308880309
RP1L1	1022.9479553903345
EVI5	1015.9433198380567
ARL8A	1238.009708737864
DKFZP686O0451	1112.7550881953866
LDHAL6A	1075.8731343283582
SIM1	1068.1642120765832
PER1	1177.0683506686478
ARPC4-TTLL3	878.6944444444445
SH3GL3	1052.8316326530612
HEL-S-307	819.514745308311
NIF3L1	726.4897698209719
OPN1LW	1119.2994555353903
OPN1MW3	1082.5936883629192
OPN1SW	1082.5936883629192
TBXA2R	1093.1598173515981
CHRM3	1032.4714532871972
CHRM4	1022.8330683624802
CHRM5	1048.6363636363637
GALR1	1106.7899628252787
GALR3	1087.45703125
GAS8	1127.2362093352192
HRH4	1084.643953934741
KISS1R	1085.7460184409053
OPRD1	1022.9943235572374
PTCH1	1124.6285240464344
PTH1R	1083.4476021314388
RXFP3	1131.920925747348
GHSR	1094.450406504065
ARSB	1089.6820512820514
ARTN	1261.5222024866785
GFRA1	1181.0638820638821
GFRA3	1259.1853832442068
IRS2	909.68
ARVCF	1075.5809523809523
CDH8	1104.9187817258883
ASAH2	1142.1848459616986
SH2B1	1213.4596949891068
SH2B3	1242.1751824817518
ASCL2	1097.75705794948
CABIN1	1528.1003236245954
TLK2	1335.2757352941176
TTK	972.8567774936062
ASIP	1696.4088050314465
MC1R	1235.140350877193
ASPM	937.8433268858801
ASS1	1424.004975124378
SCYL3	1239.1508379888269
CD8A	1023.1902912621359
PRKD2	1082.1097087378641
PRKD3	1120.1620825147347
VIPR1	1148.2345013477088
PDYN	1093.5313868613139
PENK	1139.3157894736842
VEGFC	1095.2365853658537
VEGFD	1057.1783439490446
MAPKAPK3	1362.7860262008733
MKNK1	1457.6
MKNK2	1440.4408783783783
PTP4A1	1297.6547368421052
ETV1	1401.9561688311687
PEX6	1019.0848256361922
MFN1	987.1794594594595
MFN2	1093.5510597302505
MTERF3	1008.6022222222222
ATIC	1067.7238493723848
SPAST	1043.8253424657535
BRAT1	1272.3532008830023
TAOK2	1157.3046153846153
TAOK3	1080.870646766169
MBP	986.414710485133
NOC2L	1119.3716887417218
SOD3	1132.644151565074
FXYD2	1249.9851767388825
KL	1221.3414985590778
ATP1A3	1143.852140077821
ATP1A4	1252.7233065442022
NGB	1115.285046728972
ATP1B4	1240.8729472774417
ATP5IF1	1147.8002148227713
NPHS2	1192.653125
STOML1	1089.8625
CAPNS1	1274.707627118644
RAB29	939.5255972696245
CENPX	895.1006564551423
NOSIP	1108.3669548511048
NELL1	1100.9039836567927
GPR12	1342.2754342431763
GPR6	1342.2754342431763
SORCS3	1456.2216981132076
SOX3	1081.522573363431
SPEN	1148.888341543514
OTUB2	992.3214285714286
RFFL	1068.253717472119
SYVN1	1142.1897810218977
CDC42BPB	1099.5628571428572
CDC42BPG	1200.6478260869565
CHFR	1110.626631853786
CIT	897.1502463054187
CPEB2	982.4460431654676
CPEB3	992.0378378378379
CPEB4	982.4460431654676
DLGAP5	931.8938156359393
SPAG5	768.4437869822485
TACC1	1119.4753086419753
TACC3	1060.3633633633633
AURKC	1240.0958333333333
BIRC6	1439.9502664298402
KIF20A	1048.3763837638376
KLHL13	922.9243119266055
KLHL9	917.6911111111111
PPP1R13L	1224.366391184573
PRC1	889.8058608058608
PUM1	875.9041666666667
SMC4	1111.495391705069
STMN1	1262.1484918793503
GPR31	1120.91065830721
MAP3K4	1207.740365111562
USP34	1394.7653429602888
AXL	1144.1474773609314
MERTK	1526.0268456375838
TYRO3	1300.8075221238937
CD3E	860.0746460746461
KLRC2	1109.1223241590214
KLRD1	1088.7905844155844
TRAV3	1047.340909090909
TRB	1033.9805013927576
TYROBP	880.4867617107943
B3GALNT2	859.8909090909091
CHI3L1	1399.7363770250367
BCL6B	1110.614476789929
UBE2Z	1078.8829268292684
ERRFI1	1226.3523956723338
GOLGA6A	594.4724770642201
MARCH6	975.8723186925434
UBL7	989.8106312292359
BAIAP2L1	926.3917274939173
IQSEC2	991.0272873194222
BAIAP2L2	1398.5
CAPN2	1405.2839285714285
MT-RNR2	1120.147102526003
PTPRJ	1018.8725165562914
BASH	1256.1545454545455
BCR/ABL	1327.0212765957447
PTAFR	1225.9290989660267
SKAP1	1175.8735919899875
ZNF750	1165.5561719833565
NFATC3	1023.7503234152653
DNAJC27	1443.0704697986578
IGF1	996.015
IRS1	831.9707520891365
PEAK1	1294.936507936508
PTPN12	1143.9244663382594
RAP2A	1146.021472392638
RAP2B	1509.0625
RGS1	1014.4660194174758
SH2D3A	1131.1917647058824
SH2D3C	1493.972027972028
SRCIN1	1157.5320970042796
TNS3	1461.8453608247423
VEGF	1198.1471428571429
VEGFR1	1211.9895988112928
ZC3HC1	1062.6233766233765
CASS4	1173.9710391822828
CARD9	1194.8100961538462
RNF181	999.7666666666667
CDH11	1117.9755011135858
MS4A1	1320.5496062992127
FKBP8	1331.1403812824956
MAL	1735.7403846153845
LIME1	1181.7694524495678
PIR	1235.9176201372998
PPM1F	1347.7889344262296
HLTF	1198.788339670469
JPH4	1784.8666666666666
SH2D5	1784.8666666666666
DOCK3	942.8359161349134
GIPC1	1303.0616621983913
MAP2K5	1666.2571428571428
NTF3	1254.9514435695537
NTF4	1259.625
CD2	1203.398773006135
GJA1	876.2721257237387
BEGAIN	840.8796680497925
OIP5	1106.4701195219122
RASD1	1051.1812267657992
EXD1	778.1457858769932
BICD2	708.3248081841432
BICDL1	787.6356589147287
BICRA	1202.7408585055643
GZMB	1029.2695852534562
BIRC7	1339.516788321168
C17ORF47	1053.2674418604652
CCDC8	1034.9615384615386
CUL7	1011.195564516129
CUL9	996.4334038054968
OBSL1	1024.6892523364486
USP9X	1171.759574468085
BLNK	866.4324324324324
DAPP1	1197.6006711409395
ITK	748.4250614250615
PTPN13	1154.5635359116022
TRPV6	1136.0764872521247
SCIMP	1145.21375
BLZF1	587.6446700507614
DSPP	1175.7360114777618
POMK	1006.7294117647059
DHH	1064.9622641509434
NTN3	1450.469387755102
DAZ1	757.6486486486486
NLE1	1015.0676691729324
PLEKHM2	613.5689655172414
MAZ	1258.3586497890296
KIDINS220	1409.7745664739884
HERC1	1016.6732168850073
PCLAF	1011.7345872518287
PTRH2	1119.598623853211
RNF169	1043.0066833751043
SKA3	1162.6194503171248
STXBP4	836.6108786610879
NMB	1084.9433962264152
BSCL2	1047.8798920377867
LPIN1	1459.4
SLC7A5	1263.691983122363
BTBD18	1208.04329004329
MEMO1	1482.9152046783627
KLRK1	1089.38353765324
MYLK2	1078.33893129771
TREM2	1118.9138166894666
BTLA	1073.3372641509434
CDC34	1089.599704579025
PTPN18	1093.076512455516
MKI67	1434.3753943217666
MAD2L1BP	793.7196261682243
DYNLT3	756.4289044289044
BVES	862.3238095238095
BZW2	1409.3179396092362
SCN2B	1246.3625
C-ERBB-3	1124.6290726817042
C-FGR	1167.221875
C10ORF90	1034.8804491413475
C16ORF35	734.0505050505051
CD93	1045.6733466933867
C3AR1	1107.7417582417581
C5AR2	862.0285714285715
CFH	1358.8501326259948
CPN2	1063.6775994417305
C5AR1	1138.922077922078
GPR32	1045.2078651685392
CA9	1371.7416974169741
STK39	1724.625
CACNA1H	1006.198275862069
CACNA1I	950.4117647058823
CALCB	1128.905982905983
SEPTIN8	1095.2554744525548
IAPP	1102.0114566284778
CAMKMT	1107.075907590759
CHP1	1204.6122448979593
CRHR1	1072.3293768545993
GAP43	1046.1478696741854
HIGD1A	1158.3719135802469
MAP6	1099.5619335347433
MAP6D1	1106.375
MARCKS	1182.0845442536327
MYLK3	1077.6088235294117
MYLK4	1076.512555391433
NCALD	771.1538461538462
NRGN	1141.896
PPEF2	1072.9421052631578
PPM1E	1086.008
PPP1R12B	806.468992248062
PTPRA	1100.0260336906586
SCTR	1015.8912881608339
SLC9A6	1079.498452012384
SNTA1	1011.9778761061947
LGR4	1332.0271844660194
KATNA1	764.521568627451
PHLDB2	891.0541727672036
PLEKHA7	1026.2357142857143
DUSP6	1261.3632218844984
KBTBD7	969.6539256198347
MLC1	1375.7113702623906
CAPN10	1080.006711409396
CAPN11	1080.006711409396
CAPN12	1080.006711409396
CAPN15	1028.0284775465498
CAPN5	1080.006711409396
CAPN6	1080.006711409396
CAPN7	1080.006711409396
CAPN9	1073.16
CARMIL1	753.5120481927711
TRIOBP	806.0478011472276
HEL-S-86	822.3558282208589
CARD6	1123.1810154525385
IL18	1258.8408759124088
NLRP4	1051.8156732891832
VAC14	1371.4509090909091
RNF34	1054.4402907580477
TNLG4A	1392.0
DBNL	929.8333333333334
GAS2	1011.8493231312536
GZMM	1305.520572450805
SLK	1023.2840722495895
TNS4	1609.3202614379086
UNC5A	1377.2396514161221
WNK3	1065.5389150943397
CASR	1017.7915106117354
CD63	1344.5694050991501
GJA4	831.3012048192771
POPDC2	1239.9843137254902
POPDC3	1239.9843137254902
SGCA	783.8518518518518
SGCE	899.695652173913
CD33	1128.781560283688
CD5	1092.694842406877
FGF10	1114.8495212038304
FGF16	1147.0328767123287
FGF18	1136.3554987212276
FGF19	1147.1693989071039
FGF22	1152.031377899045
FGF3	1117.24
FGF7	1117.5673575129533
KITLG	993.8432087511395
KLB	1194.9374149659864
PTPRC	846.0369989722508
SH3GL1	1308.6871165644172
SH3GLB2	1297.2751004016063
SPRY4	1189.5712050078248
UBE2G1	1050.0259875259876
DDR2	1192.9760705289673
GRID2	841.2907801418439
TRIM33	1105.5430107526881
UBXN7	943.9566502463055
TBCB	780.7328767123288
CCDC92	1020.1023706896551
DSTYK	1083.4
CXCL11	994.9240806642941
CCM2	1539.6676136363637
KRIT1	1152.7002487562188
CDT1	938.4168297455968
SPICE1	697.780701754386
CETN1	904.2945026178011
NEK3	1090.5781990521327
CCPG1	1080.067813765182
CXCL2	1075.124703087886
CXCL3	1146.6721088435374
CXCL6	1096.5595238095239
PPBP	1053.9755178907722
GPR18	1128.3582995951417
