gene	betweenness
SFRS3	1.1391806352819077e-05
SFRS4	1.0266783612066067e-05
SFRS5	3.7853763387240032e-06
SFRS6	2.4210325343460284e-07
SFRS7	1.1911527079872667e-06
SFRS9	1.022705481629651e-06
SFSWAP	7.470396431677859e-06
SFT2D2	2.1412099211246012e-08
SFTA3	1.7296485270561573e-05
SFTPA1	3.938391703075881e-05
SFTPA2	6.453764109350128e-05
SFTPB	6.81067806010547e-06
SFTPC	2.2963511733208052e-06
SFTPD	2.12353191470858e-05
SGA56M	2.167215373139162e-06
SGCA	2.6747111543041645e-06
SGCB	1.0300553955704836e-06
SGCD	5.266076794878416e-06
SGCE	2.8169899011902002e-05
SGCG	5.272770237295672e-05
SGCZ	7.496713810407353e-06
SGF29	6.56117545682901e-07
SGIP1	1.6926525487706382e-05
SGK1	4.457071650113464e-05
SGK2	7.774159878259943e-05
SGK3	3.0484523121997497e-05
SGMS1	0.00010440256475254529
SGO1	1.6072165512414658e-05
SGO2	6.463557576880389e-06
SGOL1	6.375578748575377e-06
SGOL2	1.726093970037236e-06
SGSM1	1.4822880639768372e-07
SGSM2	4.2291627338520946e-05
SGSM3	4.3066758434250025e-05
SGTA	6.859268448741304e-05
SGTB	5.464995969986022e-06
SH2B1	9.852974846131668e-06
SH2B2	2.3684461196056092e-05
SH2B3	1.1481128183050788e-05
SH2D1A	1.4533975277004243e-05
SH2D1B	9.5649725874425e-06
SH2D2A	3.17087128470572e-05
SH2D3A	9.780922099646342e-05
SH2D3C	5.252740465839548e-06
SH2D4A	4.861402775091928e-05
SH2D5	1.358094297575049e-06
SH3BGR	2.390582136783078e-07
SH3BGRL3	3.6951237653736e-06
SH3BP1	2.443699278321252e-05
SH3BP2	2.6024866757107792e-05
SH3BP4	5.951560419972695e-05
SH3BP5	8.155849755881069e-06
SH3BP5L	1.4726497686254654e-05
SH3D19	3.141572696780399e-06
SH3GL1	4.939841280675979e-05
SH3GL2	0.00015772017204467728
SH3GL3	6.474663054921384e-05
SH3GLB1	3.2506928183104713e-05
SH3GLB2	0.00010170245377454402
SH3KBP1	0.0002087264919518068
SH3PXD2A	2.7041849894743318e-05
SH3PXD2B	0.0
SH3RF1	7.73629584572144e-06
SH3RF2	1.9529849560943773e-05
SH3RF3	3.5704642939799906e-05
SH3YL1	6.987950433044838e-06
SHANK1	2.4069488082914203e-05
SHANK2	1.4757364466213455e-05
SHANK3	2.7725669849190746e-05
SHARPIN	2.5985047496999283e-05
SHB	4.852317118862144e-05
SHBG	4.81456771925327e-05
SHC1	0.0017490831650744541
SHC2	1.4162752386435268e-05
SHC3	0.00011374653371736154
SHC4	5.1047366728548016e-05
SHCBP1	1.2849107716664793e-05
SHCBP1L	2.2769978830384456e-06
SHD	7.925604618697831e-07
SHE	7.925604618697831e-07
SHF	9.950529334143132e-05
SHFL	4.1411593483866323e-07
SHFM1	5.684952874579489e-08
SHH	0.0001751785748690033
SHINC3	7.691562957339768e-07
SHISA2	1.4041240650146183e-05
SHISA3	1.0560007993809784e-06
SHISA5	0.00022889108352820584
SHISA6	1.4635047632952882e-06
SHKBP1	0.00013101690203198778
SHMT1	6.149922654339453e-06
SHMT2	6.042046684503427e-05
SHOC2	5.299747794428032e-06
SHOX	6.714472990218084e-05
SHPRH	0.0003429732130649648
SHQ1	5.720266070585642e-07
SHROOM2	2.61292837421174e-05
SHROOM3	5.6538449598674e-06
SHTN1	1.8933905729079402e-06
SI	1.1853072465445026e-06
SIAH1	0.00012507027924804566
SIAH2	8.799592893865376e-05
SIDT2	2.533425101741803e-10
SIGIRR	2.6059435246793236e-05
SIGLEC1	1.6536855638379995e-05
SIGLEC10	3.8316823047653364e-05
SIGLEC11	1.8107652544072886e-05
SIGLEC12	3.247899133891661e-05
SIGLEC14	2.5312736779329262e-06
SIGLEC15	3.29796001435288e-07
SIGLEC16	5.268284887835391e-06
SIGLEC5	1.83219368637376e-05
SIGLEC6	3.3735470026762787e-06
SIGLEC7	3.137405360297244e-05
SIGLEC8	3.4737711478967052e-06
SIGLEC9	1.3482628897241895e-06
SIGLECL1	1.5918108481973618e-06
SIGMAR1	1.783583025617789e-07
SIK1	4.756671080136927e-05
SIK1B	2.8540495194586017e-06
SIK2	4.483607986502148e-05
SIK3	2.7138661450619907e-05
SIKE1	3.5879991107543597e-06
SIL1	0.00016122685356108798
SIM1	0.00011603866659301476
SIM2	2.56037012753394e-05
SIN3A	0.0007775181172675725
SIN3B	4.917761855874567e-05
SINHCAF	0.00015971093858152928
SIP1	1.2549082627026186e-06
SIPA1	2.390462946566093e-06
SIPA1L1	3.5871750264242066e-05
SIPA1L2	9.188136734001627e-07
SIPA1L3	2.034786337832676e-06
SIRPA	3.383964285826016e-05
SIRPB1	2.884232162765902e-05
SIRPG	2.481028786716731e-05
SIRT1	0.0003377134419349185
SIRT2	3.219178960117047e-05
SIRT3	1.7510589266446914e-05
SIRT4	6.098191974456155e-07
SIRT5	2.4137031646429912e-05
SIRT6	6.713632155673179e-05
SIRT7	5.804812237266611e-05
SIT1	6.37830029530796e-05
SIVA1	1.8508751722376173e-05
SIX1	6.049365032879633e-05
SIX2	2.752466667011941e-05
SIX3	6.888062921536029e-06
SIX4	1.5926891614040978e-06
SIX5	3.955651442467805e-05
SIX6	5.520554457288193e-06
SKA1	0.00010095133589901969
SKA2	6.894373182589378e-05
SKA3	2.679446987855592e-05
SKAP1	6.085531139193461e-05
SKAP2	2.176528733415806e-05
SKI	0.0001234147262897399
SKIL	0.0004314104044516205
SKIV2L	1.3321464452467735e-05
SKIV2L2	1.0613026914929127e-05
SKOR1	3.1473733511289774e-06
SKOR2	7.05082726386354e-05
SKP1	0.00039229062416629135
SKP2	0.00017430205626316723
SLA	2.977935674720147e-05
SLA2	7.64900717830457e-06
SLAIN2	1.8923940617168368e-05
SLAMF1	1.9721945218786077e-05
SLAMF6	7.407590430760084e-06
SLAMF7	1.045061654984028e-06
SLBP	1.218058396724496e-05
SLC10A1	2.0368810826308626e-06
SLC10A2	1.0669740135884654e-05
SLC11A1	0.00023324914893845298
SLC11A2	0.0001565927594826404
SLC12A1	5.406033791644908e-07
SLC12A2	5.2682727206659915e-05
SLC12A3	4.770367319801038e-06
SLC12A4	1.4630228237279076e-05
SLC12A6	1.543578373928765e-06
SLC12A7	0.0
SLC12A9	0.0
SLC15A1	1.7225563914585757e-06
SLC15A2	7.282543332241889e-07
SLC16A1	1.565846027340935e-05
SLC16A10	4.989499852677782e-08
SLC16A2	8.406860045852793e-06
SLC16A3	1.2700820008098162e-07
SLC16A5	0.0
SLC16A7	0.0
SLC16A8	3.872314931366483e-06
SLC17A1	9.960012047240837e-06
SLC17A3	3.553537178013688e-07
SLC17A7	5.11939015920352e-06
SLC17A9	7.629551630848181e-07
SLC18A2	7.520325115416561e-05
SLC18A3	1.6971381521949654e-05
SLC19A1	8.907432703594058e-06
SLC19A2	0.0
SLC1A1	5.113400130090455e-05
SLC1A2	1.2600990150825672e-06
SLC1A3	5.9536711952219774e-05
SLC1A4	0.0
SLC1A5	0.0002656959828187217
SLC1A6	4.509433844893851e-06
SLC1A7	1.3785717133581904e-08
SLC20A1	1.6995662368051367e-05
SLC22A1	3.7298125192101756e-05
SLC22A11	2.670153207783284e-06
SLC22A12	5.178693748777395e-05
SLC22A16	7.927280678188266e-06
SLC22A17	2.1266195772761716e-08
SLC22A2	5.835329060307586e-05
SLC22A24	0.00022726477948379332
SLC22A3	5.3723325414969386e-05
SLC22A4	0.00014595353325484872
SLC22A5	0.0001299059781076804
SLC22A6	3.2489237474380643e-08
SLC22A9	2.510517842050874e-06
SLC23A1	5.179233564133475e-06
SLC24A1	2.507154282339675e-05
SLC25A10	4.0379579108119956e-06
SLC25A11	2.9715948640050488e-05
SLC25A17	6.842033798753647e-07
SLC25A20	1.3259966892462206e-07
SLC25A21	1.0792416251908963e-05
SLC25A23	0.0
SLC25A3	0.00034333530542075515
SLC25A31	6.413546403041784e-06
SLC25A34	5.348934134997454e-07
SLC25A36	1.8355005223147327e-06
SLC25A38	1.386800947945099e-06
SLC25A4	4.2168919147980865e-05
SLC25A41	1.7324759753801647e-07
SLC25A5	6.336886879113782e-05
SLC25A6	0.00013594331880410827
SLC26A1	2.740953848124723e-08
SLC26A10	2.740953848124723e-08
SLC26A11	0.0
SLC26A2	2.740953848124723e-08
SLC26A3	2.203366604864289e-05
SLC26A4	3.3993745744299887e-07
SLC26A5	3.3993745744299887e-07
SLC26A6	4.761115697239462e-06
SLC26A7	2.740953848124723e-08
SLC26A8	1.2754982061405858e-05
SLC26A9	2.740953848124723e-08
SLC27A1	2.9970554617068606e-05
SLC27A2	6.360308141306953e-06
SLC27A4	2.9970554617068606e-05
SLC27A5	0.0
SLC27A6	8.203582782831514e-06
SLC29A1	9.410644987660335e-10
SLC2A1	4.532712909244521e-05
SLC2A2	7.1905194588169e-05
SLC2A3	7.287871644079041e-09
SLC2A4	0.00029121860771010575
SLC2A4RG	0.00010985062867015741
SLC2A5	1.7414069674060415e-05
SLC2A8	1.7153800586271296e-06
SLC2A9	5.147028012682072e-10
SLC30A1	8.547028312051095e-07
SLC30A10	0.0
SLC30A2	8.547028312051095e-07
SLC30A3	0.00015350053786145973
SLC30A4	7.645204478079814e-06
SLC30A9	2.543719392715513e-05
SLC32A1	4.060712182276281e-06
SLC34A1	0.00024815611036008996
SLC34A2	0.00014016145497717668
SLC34A3	2.1366821648082473e-05
SLC35A1	9.076228744975335e-09
SLC35A2	0.00013584185637026847
SLC35A3	0.0
SLC35B2	2.2492514678913476e-07
SLC35E1	4.900447193366255e-05
SLC35F6	2.230464106553419e-07
SLC35G1	1.6190881729756627e-07
SLC37A1	1.573305862344678e-07
SLC38A2	1.769852625110663e-08
SLC38A3	2.8974668036995266e-06
SLC38A6	6.556829182957665e-05
SLC38A9	8.34327627532687e-06
SLC39A1	1.6543490432792533e-07
SLC39A10	0.0
SLC39A12	1.2517749413583396e-05
SLC39A2	9.039613746704602e-08
SLC39A5	5.1624320918121395e-05
SLC39A6	0.0
SLC3A1	4.4324680842660514e-07
SLC3A2	0.0001506399359206712
SLC40A1	0.0002062697378708752
SLC44A1	2.3225407872617617e-05
SLC44A2	2.3225407872617617e-05
SLC44A3	2.3225407872617617e-05
SLC44A4	2.3225407872617617e-05
SLC44A5	2.3225407872617617e-05
SLC45A2	2.1736830667454753e-11
SLC46A1	2.055714076403448e-07
SLC4A1	3.095065098529001e-05
SLC4A10	6.9306458000732195e-06
SLC4A1AP	5.39981701425556e-07
SLC4A2	5.049768229155307e-06
SLC4A3	3.5115856459486344e-06
SLC4A4	6.409402517194113e-06
SLC4A7	0.000144912366488486
SLC4A8	3.2556549742290622e-06
SLC51A	9.65037235074197e-10
SLC51B	9.65037235074197e-10
SLC5A1	7.482747633705207e-05
SLC5A5	2.7719658627128198e-05
SLC5A6	3.570422746902295e-08
SLC5A7	2.6675415875140685e-05
SLC5A8	8.463327677417658e-08
SLC6A1	7.928520059684778e-07
SLC6A12	1.7404766598077908e-08
SLC6A2	0.0004971144056495044
SLC6A3	3.572186789840307e-05
SLC6A4	0.00015345381188027268
SLC6A5	3.336777649014046e-06
SLC6A6	1.0758865808656908e-07
SLC6A8	1.0378024247146945e-09
SLC6A9	2.332230807767603e-05
SLC7A10	4.4753645931290844e-07
SLC7A11	0.0002620158305577273
SLC7A5	2.557140068425851e-05
SLC7A6	7.668275486247034e-08
SLC7A7	4.4753645931290844e-07
SLC7A8	8.471632294426244e-05
SLC7A9	6.57463446687633e-05
SLC8A1	8.608988201148088e-05
SLC8A2	3.390181369333697e-05
SLC8A3	6.125538894726857e-05
SLC9A1	0.00022002183878247608
SLC9A2	4.074819352831477e-06
SLC9A3	3.381855840507067e-05
SLC9A3R1	0.0006711187466080817
SLC9A3R2	7.531680214736381e-05
SLC9A4	8.315732856456953e-06
SLC9A5	1.7315593444321407e-05
SLC9A6	1.92182536722258e-05
SLC9A7	7.108018841978981e-06
SLC9C1	0.0
SLCO1A2	3.084528058138053e-05
SLCO1B1	2.0368810826308626e-06
SLCO1B3	2.0368810826308626e-06
SLCO1B7	1.3410216469165373e-07
SLCO1C1	0.0
SLCO3A1	1.3070263129058058e-05
SLF1	2.6470107620454133e-06
SLF2	1.524320895225491e-07
SLFN11	2.206191680819853e-06
SLIRP	8.328152915060325e-05
SLIT1	2.922815337486858e-05
SLIT2	1.2490999428891589e-05
SLIT3	8.132475929595639e-05
SLITRK1	2.0028035641498497e-08
SLITRK2	2.037507711832036e-06
SLITRK3	2.0028035641498497e-08
SLITRK4	2.0028035641498497e-08
SLITRK5	2.0028035641498497e-08
SLITRK6	2.0028035641498497e-08
SLK	9.163084408347212e-05
SLN	6.730537308241902e-06
SLPI	2.006306825066122e-05
SLTM	3.462154568895904e-05
SLU7	9.85045852841542e-05
SLURP1	4.3272180809401957e-07
SLURP2	2.6951241866316287e-07
SLX1A	3.034625706366073e-06
SLX4	5.643443640545364e-06
SMAD1	0.0010116416143514143
SMAD2	0.002711144865275759
SMAD3	0.003466870370535292
SMAD4	0.0030656247816307275
SMAD5	0.00029188271923061705
SMAD6	4.4144264876534514e-05
SMAD7	0.0002443765876929919
SMAD9	0.000421148625957449
SMAP	4.6264853003926516e-06
SMAP1	0.00013096447391135026
SMAP2	0.0
SMARCA1	7.54074824410665e-06
SMARCA2	0.00033025795512169493
SMARCA4	0.00039911610336219015
SMARCA5	0.00017741934944717248
SMARCAD1	9.99992572814085e-05
SMARCAL1	1.0924716776046544e-05
SMARCB1	0.0001597146763643338
SMARCC1	0.00010804500074661983
SMARCC2	0.0001231629630946045
SMARCD1	0.00012896215885286192
SMARCD2	3.7398042131531415e-05
SMARCD3	6.131547037552246e-05
SMARCE1	0.00010519294453913025
SMC1A	0.00022620721844229932
SMC1B	9.929439514615909e-06
SMC2	7.96788703423093e-06
SMC3	0.00019620128286569627
SMC4	1.2138048245117202e-05
SMC5	1.5687047247808846e-05
SMC6	2.6537180666892017e-06
SMCP	8.440171763643023e-06
SMCR7	2.7093865219873618e-05
SMCR7L	4.8247655556181965e-06
SMCR8	7.2675435944795086e-06
SMDT1	7.473023808706844e-05
SMEK1	6.311251331299442e-05
SMEK2	9.80934420406387e-07
SMG1	7.756806758754338e-05
SMG5	4.402579728136815e-05
SMG6	3.297521223866221e-05
SMG7	2.378689075888805e-05
SMG8	3.1326766192494716e-06
SMG9	6.068740510862818e-06
SMN1	0.0001512237326470721
SMN2	5.597609027918914e-07
SMNDC1	3.8512471325179406e-05
SMO	0.000221013818826346
SMOC1	1.304051271133227e-08
SMOX	7.5812312351258355e-06
SMPD1	1.5711773131999382e-05
SMPD2	3.8530491340879135e-06
SMPD3	5.198041586393818e-06
SMPD4	2.2375769554555528e-07
SMPDL3B	4.7061880418014135e-06
SMR3B	3.653665416604767e-07
SMRP1	2.3878943483892637e-05
SMS	2.480295801751352e-06
SMTN	1.4139907707376304e-05
SMU1	1.3156178498903278e-06
SMUG1	5.2941063849766207e-05
SMURF1	0.0002443103269357848
SMURF2	0.00042356187159655625
SMYD1	2.651004491633356e-05
SMYD2	3.67496892270892e-05
SMYD3	6.722275385690568e-05
SNAI1	7.321727407774662e-05
SNAI2	2.5402632800338424e-05
SNAI3	2.2318412342616634e-05
SNAP23	0.00018672094609875308
SNAP25	0.00010344543775114796
SNAP29	0.0001183986367759565
SNAP47	7.795676130764076e-06
SNAP91	2.194734925137513e-05
SNAPC1	3.5912076445979414e-05
SNAPC2	1.916182803671135e-05
SNAPC3	2.851589193421215e-05
SNAPC4	1.093591110382237e-05
SNAPC5	2.9847994569479647e-05
SNAPIN	0.00019870002874294295
SNCA	0.0006541509499979549
SNCAIP	2.1455092648256658e-05
SNCB	0.00010495791051611355
SNCG	0.00012589078819992512
SND1	9.180616666759095e-05
SNF8	2.7326576696513866e-05
SNIP1	8.74950010661562e-05
SNPH	1.2607296524924784e-05
SNRK	8.94219973433232e-06
SNRNP200	0.00013197787219202146
SNRNP25	5.57967866631194e-06
SNRNP27	9.316884949413832e-06
SNRNP35	6.488675595103599e-06
SNRNP40	2.9625671052123908e-05
SNRNP48	5.794555989428197e-06
SNRNP70	0.00020560574841787068
SNRP116	7.142801240618355e-06
SNRPA	3.312684531728203e-05
SNRPA1	1.2264333552001088e-05
SNRPB	9.365980572159898e-05
SNRPB2	1.9072781534227803e-05
SNRPC	8.776870625464575e-05
SNRPD1	7.07408003904669e-05
SNRPD2	8.069739245394071e-05
SNRPD3	8.245151044805131e-05
SNRPE	6.535036268664854e-05
SNRPF	4.038782418966831e-05
SNRPG	8.844096997196741e-05
SNRPN	5.680441611213295e-05
SNTA1	4.97175957508793e-05
SNTB1	4.349080147863505e-06
SNTB2	4.487789268125168e-06
SNTG1	4.78448885677647e-06
SNTG2	8.870544520996886e-06
SNU13	0.00012814483714998137
SNUPN	2.9661408120418214e-05
SNURF	6.999900316616631e-06
SNW1	0.00036953771649425176
SNX1	0.0001573262147710646
SNX10	1.0066717771274877e-05
SNX12	0.00021795646538436443
SNX13	0.00013458641136278844
SNX15	2.2025019708134416e-06
SNX17	3.3139731811461855e-05
SNX18	4.730959805431867e-06
SNX19	1.1043573462816866e-07
SNX2	3.0412661758515888e-05
SNX20	2.1665197861734303e-06
SNX22	6.90702057264661e-07
SNX24	6.407098772289103e-07
SNX26	1.5764547008843234e-06
SNX27	7.77534284587143e-05
SNX3	1.1290848530030065e-05
SNX30	2.6571556277450796e-08
SNX32	2.6464967846480113e-06
SNX33	3.3158010131219527e-06
SNX4	2.3665075114554982e-05
SNX5	3.918624838063201e-05
SNX6	2.4620020909553983e-05
SNX7	1.7991113015521232e-05
SNX8	2.183966377950855e-06
SNX9	4.693435241541053e-05
SOAT2	0.00015611318652735182
SOBP	1.1578145618360374e-05
SOCS1	0.0002420040370993073
SOCS2	0.0001240815059096903
SOCS3	0.00025999423470262175
SOCS4	1.1931095704580603e-05
SOCS5	0.00018600206227904563
SOCS6	0.00020145921355785193
SOCS7	4.390631977228723e-05
SOD1	0.00014188058576357208
SOD2	0.00022517704132006726
SOD3	9.06228886295248e-05
SOHLH1	2.4639513204087224e-09
SOHLH2	0.00010276919950141733
SON	2.7904164632802104e-05
SORBS1	2.6241664591302836e-05
SORBS2	5.052898278803389e-05
SORBS3	2.699678137521593e-05
SORCS1	1.0723821695265048e-05
SORCS2	5.45742713864333e-06
SORCS3	6.3938904537391225e-06
SORD	2.4318324538591744e-05
SORL1	6.845676611913174e-05
SORT1	3.783161138014045e-05
SOS1	0.0007701869369439663
SOS2	0.00013317557477496663
SOST	9.345569260343333e-06
SOSTDC1	2.021665042303269e-06
SOX1	3.031518966499655e-05
SOX10	1.4731468073224103e-05
SOX11	3.18283465885023e-06
SOX12	5.642713686968666e-06
SOX13	0.00025181826266318857
SOX14	5.040470434489288e-06
SOX15	5.846773945468542e-06
SOX17	2.1149219258524897e-05
SOX18	1.372167905073379e-05
SOX2	9.216902949365585e-05
SOX21	1.044299178935319e-06
SOX3	0.00027776764542573835
SOX30	3.052519076514846e-05
SOX4	4.2152167489442555e-05
SOX5	2.2185727689206837e-05
SOX6	4.4180243777413034e-06
SOX7	0.0003854955600118768
SOX8	5.543110463823685e-06
SOX9	0.0001885019245930876
SP1	0.0071578390172676535
SP100	9.315354646444713e-05
SP110	7.020247869407685e-05
SP140	1.3551806653157615e-05
SP2	7.469154521840092e-06
SP3	0.0004029163364890925
SP4	2.0745323509488574e-06
SP5	1.135102038724544e-05
SP7	4.926603460140714e-07
SP9	2.080950797866239e-06
SPA17	3.474565091466471e-08
SPACA4	8.22484420911327e-08
SPAG1	2.419207378099971e-06
SPAG16	0.00026155431711426594
SPAG4	1.104007332523457e-05
SPAG5	2.512519978488961e-05
SPAG6	0.0
SPAG7	1.0205374409060283e-08
SPAG8	5.178680272394007e-05
SPAG9	3.917884238887325e-05
SPANXA1	3.884563986173866e-07
SPARC	3.828806227708552e-05
SPARCL1	3.575181789598224e-05
SPART	0.00013064123723649293
SPAST	2.7016419885558692e-05
SPATA13	1.459069347139886e-05
SPATA18	5.473688046561854e-07
SPATA2	3.3761267496007675e-05
SPATA20	5.085313508840585e-05
SPATA22	0.0
SPATA24	5.347863694611329e-06
SPATA2L	2.589503252502702e-06
SPATA46	1.2992173534395838e-08
SPATA7	0.0
SPATC1	4.6151823366868663e-07
SPC24	4.696367201319213e-06
SPC25	1.837367985907955e-05
SPCS1	6.8750883502050285e-06
SPCS2	8.787845178906483e-05
SPCS3	1.3909927268811592e-05
SPDEF	8.09452754423128e-06
SPDL1	4.982022415859617e-06
SPDYA	0.0001136437434741149
SPDYC	3.856554584197062e-05
SPDYE1	3.856554584197062e-05
SPDYE2	3.856554584197062e-05
SPDYE2B	3.856554584197062e-05
SPDYE3	3.856554584197062e-05
SPDYE4	3.856554584197062e-05
SPDYE5	3.856554584197062e-05
SPDYE6	3.856554584197062e-05
SPECC1L	6.935144271855643e-05
SPEF1	1.2423963333168224e-06
SPEF2	5.642969286481339e-07
SPEN	4.320978569290077e-05
SPERT	2.61599947514042e-06
SPG20	6.1827361482760755e-06
SPG21	5.710060994342268e-06
SPG7	9.261361756890429e-05
SPHK1	0.00011490225941674762
SPHK2	5.8778283036319505e-05
SPHKAP	6.533746744922605e-06
SPI1	0.0006006757998044023
SPIB	6.17201337429215e-05
SPIC	4.061908166869275e-05
SPICE1	2.3061541605995657e-06
SPIDR	6.730530575684016e-06
SPIN1	9.572991371862473e-06
SPIN2B	2.1961710911331405e-05
SPIN3	1.4578715190946996e-08
SPIN4	2.7987844336119543e-09
SPINK1	2.0605577787910527e-06
SPINK5	9.25885883818787e-07
SPINK6	3.8044358219084557e-06
SPINK7	6.267443226138355e-07
SPINK9	4.465701915933119e-08
SPINT1	1.959116304190364e-05
SPINT2	2.886658165441399e-05
SPIRE1	1.8094601527216902e-05
SPIRE2	8.462082618825069e-06
SPN	2.0875772332587054e-05
SPNS1	9.339902592472817e-06
SPO11	1.3851248109162501e-05
SPOCK1	5.906101837510303e-07
SPOCK2	4.013635246523533e-07
SPOCK3	7.928263188344649e-06
SPON1	4.1421113280997655e-05
SPON2	3.478254383341514e-05
SPOP	4.4068653492992154e-05
SPOPL	2.181822815115688e-06
SPOUT1	5.720266070585642e-07
SPP1	0.0001768096986783568
SPP2	4.2863449658820943e-07
SPPL2A	4.372109811334301e-06
SPPL2B	1.8276123480651376e-05
SPR	6.1535738142272165e-06
SPRED1	3.911409543637339e-05
SPRED2	9.003286953493338e-06
SPRN	8.22484420911327e-08
SPRR1A	9.402707535686699e-05
SPRR1B	1.3103721402805256e-05
SPRR2A	6.46340670746405e-05
SPRR2B	4.742109430578658e-08
SPRR2C	2.961135113427174e-08
SPRR2D	4.742109430578658e-08
SPRR2E	4.742109430578658e-08
SPRR2F	4.742109430578658e-08
SPRR2G	4.742109430578658e-08
SPRR3	5.7939980568859666e-05
SPRTN	4.536207972649456e-05
SPRY1	3.604438873193433e-05
SPRY2	0.0001748406014619633
SPRY3	5.429651991782597e-05
SPRY4	2.1747229463630643e-05
SPRYD5	3.7789086486900222e-06
SPSB1	4.022253589479452e-05
SPSB2	3.6176037386108748e-06
SPSB3	2.7162621250351386e-06
SPSB4	3.6176037386108748e-06
SPTA1	7.867708996730713e-05
SPTAN1	0.0004289108295016201
SPTB	7.230165630559747e-05
SPTBN1	0.00036247968705727747
SPTBN2	0.0001368450518649439
SPTBN4	6.895845715301527e-05
SPTBN5	3.53654740745957e-05
SPTLC1	0.00010523050363807045
SPTLC2	2.8714491324430436e-06
SPTLC3	0.0
SPTSSA	0.0
SPTSSB	0.0
SPTY2D1	1.6184981456895132e-06
SQLE	1.9199067657379227e-06
SQOR	2.102987974389715e-08
SQSTM1	0.0006949056861378644
SRA1	1.2812217610913384e-05
SRARP	2.1603708034215007e-06
SRBD1	5.064738138935044e-07
SRC	0.007974652872766946
SRCAP	3.6185038596228264e-05
SRCIN1	7.083436039447341e-05
SRD5A1	8.676897122598727e-06
SRD5A2	6.179559149919926e-06
SRD5A2L2	4.930830109098752e-06
SRD5A3	5.093453589528431e-07
SREBF1	0.0003838846452894464
SREBF2	0.00020988752666013376
SREK1	2.9927361103502766e-06
SREK1IP1	5.296014021137926e-07
SRF	0.0003269479242439324
SRFBP1	3.878167485251046e-06
SRGAP1	2.237525998526914e-05
SRGAP2	5.554073223956501e-05
SRGAP2C	2.1461240127029058e-07
SRGAP3	1.3893412113309358e-05
SRGN	1.4527847699015341e-05
SRI	6.720983002669244e-05
SRM	9.9015515598312e-05
SRMS	3.71426939450229e-07
SRP14	2.4577084112508214e-05
SRP19	5.452173881509047e-06
SRP54	1.8858481278454086e-05
SRP68	4.5109935970295336e-06
SRP72	0.00017579698055646996
SRP9	4.258700145249436e-05
SRPK1	0.00016312772828749875
SRPK2	6.66781634696955e-05
SRPK3	9.148365910720277e-05
SRPR	1.8066224843996173e-07
SRPRA	2.8114747329039272e-06
SRPRB	4.4902461149625e-06
SRPX	1.3134172117840891e-06
SRPX2	6.586135839340442e-06
SRR	5.3863871955023914e-05
SRRM1	3.683929526736515e-05
SRRM2	0.0001383721369871527
SRRM4	2.005488798545701e-05
SRRT	8.710430550251543e-05
SRSF1	4.000554987815862e-05
SRSF10	1.2632041071261332e-05
SRSF11	4.152182077727876e-05
SRSF12	4.74346226225453e-06
SRSF2	7.553444834695136e-05
SRSF3	5.401366492671877e-05
SRSF4	2.4378108693124026e-05
SRSF5	2.213600844882207e-05
SRSF6	1.2582666291317442e-05
SRSF7	3.702715124808553e-05
SRSF8	1.2923386957116474e-06
SRSF9	2.0412407745641833e-05
SRXN1	5.824624352161913e-06
SRY	7.638076266587349e-05
SS18	1.2169366590035212e-05
SS18L1	0.000253722051997021
SS18L2	8.840864679602506e-06
SSB	3.7040442694055185e-05
SSBP1	4.3377161920278207e-07
SSBP2	3.549734122331983e-05
SSBP3	2.9105819787857833e-06
SSBP4	3.1469532507509037e-06
SSC4D	1.4064090604316535e-07
SSFA2	1.243766583990862e-06
SSH1	1.5622704326393182e-05
SSH2	7.88648217260484e-06
SSH3	8.963970363516125e-06
SSNA1	1.1256457560225952e-05
SSPN	0.0
SSPO	1.3267986893260015e-05
SSR1	0.00010369731313834926
SSR2	4.422591043432989e-05
SSR3	1.818447155235848e-05
SSR4	4.692365726074771e-06
SSRP1	0.00012290976251436923
SSSCA1	1.893831718764653e-06
SST	6.95759949876284e-06
SSTR1	6.607675385998271e-05
SSTR2	0.000113754731639039
SSTR3	0.00041414719430899247
SSTR4	2.1690409264318264e-05
SSTR5	0.00012042582109564104
SSU72	0.00011974095331201817
SSX1	1.549386038681588e-09
SSX2	3.431054885590509e-05
SSX2IP	6.34240742380959e-05
SSX3	4.516621173536375e-06
SSX4	1.1901916594544165e-05
SSX5	0.0
SSX7	2.6905726943535845e-06
ST13	7.655416849596151e-05
ST14	0.00012937608814938894
ST3GAL1	5.339085178373817e-06
ST3GAL2	3.613326349160525e-05
ST3GAL3	4.2238655996635896e-05
ST3GAL4	7.08056263934458e-05
ST3GAL6	3.7341092322306276e-07
ST5	8.358420002045845e-06
ST6GAL1	7.265633953160284e-05
ST6GALNAC2	0.0005711448711358734
ST6GALNAC4	2.784450696909873e-07
ST6GALNAC6	6.214784078355999e-07
ST7	7.309332174005062e-07
ST8SIA2	0.00010823697155816345
ST8SIA3	1.1308317696009843e-08
ST8SIA4	1.0430840250077088e-06
STAB1	0.0001344591909618139
STAB2	8.110022828246985e-06
STAC	6.651949773907433e-05
STAC2	6.214784078355999e-07
STAC3	6.185208554752802e-07
STAG1	0.0002249677824492349
STAG2	0.00011139381125533318
STAG3	1.1657309402071469e-05
STAG3L1	2.8257157039291033e-05
STAG3L2	2.8257157039291033e-05
STAG3L3	2.8257157039291033e-05
STAG3L4	2.8257157039291033e-05
